tradeDate,rocp,orocp,lrocp,hrocp,ma,macp,dif,dea,macd,difrocp,dearocp,macdrocp,rsi,rsirocp,vrocp,up,mid,low,vmarocp,vmacp,rocpvrocp,sigma,code,chgPct,nextPct,preClosePrice,closePrice,nextPrice
2015-04-16,,,,,,,,,,,,,,,,,,,,,,,IC,-0.0141713,0.015099200000000004,,7707.8,7758.2
2015-04-17,0.006538830794779267,0.0053378466345527925,0.020186626026042084,0.01653401797175869,,,,,,,,,,,-0.02287261033710732,,,,,,-0.00014956012882926393,,IC,0.015099200000000004,-0.0232207,7707.8,7758.2,7622.2
2015-04-20,-0.017529839395736126,0.004921004921004921,-0.006447216689380414,-0.0078042127595090395,,,,,,,,,,,-0.13431005476847824,,,,,,0.0023544336893239464,,IC,-0.0232207,0.0681257,7758.2,7622.2,8140.4
2015-04-21,0.06798562094933219,-0.014149484536082498,0.007676074914270617,0.03690976199567265,,,,,,,,,,,0.3293570322121527,,,,,,0.022391542348972403,,IC,0.0681257,0.016659200000000002,7622.2,8140.4,8189.8
2015-04-22,0.0060684978625129655,0.06637734961177488,0.060757571791314344,0.011145206824597922,7883.68,-0.03737820215389874,,,,,,,,,-0.08662862233386685,,,,,-0.035870912305633176,-0.000525705609465514,,IC,0.016659200000000002,0.00834431,8140.4,8189.8,8265.6
2015-04-23,0.009255415272656253,0.004290267222358421,0.006909826760771926,0.017116220350093473,7995.24,-0.03270905923344954,,,,,,,,,0.09263364038951212,8510.33799642829,7947.333333333333,7384.328670238375,0.026377039121656596,-0.09455540603879713,0.0008573628100228376,,IC,0.00834431,0.00735508,8189.8,8265.6,8327.2
2015-04-24,0.0074525745257453015,0.006688636641034941,-0.004485074261065567,-0.0034611161502840506,8109.039999999999,-0.026198482082813147,,,,,,,,,-0.044550855548786565,8629.667730960859,8050.566666666666,7471.465602372472,0.020317206922578608,-0.03305243667956415,-0.00033201857116304547,,IC,0.00735508,0.00476672,8265.6,8327.2,8347.2
2015-04-27,0.0024017677010279566,0.01457358325856601,0.020704596371156334,0.023737095499293485,8254.039999999999,-0.011160628713820403,,,,,,,,,-0.008276371581232504,8688.281628360448,8148.733333333333,7609.185038306217,0.0434585503887768,0.017390194279331438,-1.9877921945509905e-05,,IC,0.00476672,-0.0256649,8327.2,8347.2,8147.0
2015-04-28,-0.02398409047345226,-0.007170172084130019,-0.03381572600096474,-0.015091249415067853,8255.359999999999,0.013300601448385758,,,,,,,,,0.30010442643955715,8416.762676098908,8236.199999999999,8055.63732390109,0.049523740810856164,-0.1845625152327565,-0.007197731715209837,,IC,-0.0256649,0.0265598,8347.2,8147.0,8302.2
2015-04-29,0.019049957039401096,-0.020462205103514684,0.008412801437914978,-0.01306568476066041,8277.84,-0.0029341620293416902,,,,,,,,,-0.18057297658395396,8422.084893018038,8263.166666666666,8104.248440315294,0.019613000412464717,0.017117130547563277,-0.003439907446401103,,IC,0.0265598,0.00756386,8147.0,8302.2,8338.8
2015-04-30,0.0044084700440845245,0.022364217252396165,0.02626562693402658,0.011914791190275605,8292.48,-0.0055547560800114784,,,,,,,,,-0.10427315514441177,8438.216696808306,8287.999999999998,8137.783303191691,-0.017822803808451762,0.1157561730964551,-0.0004596850808563174,,IC,0.00756386,-0.0009814,8302.2,8338.8,8347.2
