indexMethod,dealDate,symbol,weight
as51-ETE,2012-06-29,ANZ,0.063379051113943
as51-ETE,2012-06-29,NAB,0.0526582419884032
as51-ETE,2012-06-29,TLS,0.0518698640098848
as51-ETE,2012-06-29,WES,0.0449250102133707
as51-ETE,2012-06-29,WOW,0.0410933915412698
as51-ETE,2012-06-29,RIO,0.0375220168053725
as51-ETE,2012-06-29,NCM,0.0319976233751448
as51-ETE,2012-06-29,WPL,0.027563641569064
as51-ETE,2012-06-29,MGR,0.0234285148311243
as51-ETE,2012-06-29,CSL,0.0234273550304768
as51-ETE,2012-06-29,STO,0.0217936282465301
as51-ETE,2012-06-29,IRE,0.0205851587361578
as51-ETE,2012-06-29,ORG,0.0199339019244554
as51-ETE,2012-06-29,DXS,0.0187204237540735
as51-ETE,2012-06-29,AMC,0.0185091279691216
as51-ETE,2012-06-29,AMP,0.0174625887803386
as51-ETE,2012-06-29,MQG,0.0169960299158375
as51-ETE,2012-06-29,SGR,0.0166982740925053
as51-ETE,2012-06-29,QBE,0.0162053627958058
as51-ETE,2012-06-29,MTS,0.0144125030346845
as51-ETE,2012-06-29,RHC,0.0141024081659115
as51-ETE,2012-06-29,CSR,0.0134573123858659
as51-ETE,2012-06-29,IPL,0.0126544790260697
as51-ETE,2012-06-29,SUN,0.0112397906994668
as51-ETE,2012-06-29,WOR,0.0107933706090821
as51-ETE,2012-06-29,ILU,0.0101276752600257
as51-ETE,2012-06-29,FMG,0.00985189706043415
as51-ETE,2012-06-29,NWH,0.0096870468351155
as51-ETE,2012-06-29,QAN,0.00890301249991158
as51-ETE,2012-06-29,OSH,0.00844513362412789
as51-ETE,2012-06-29,ALX,0.00692772343834157
as51-ETE,2012-06-29,GNC,0.00682947784752535
as51-ETE,2012-06-29,PPT,0.00618045238463593
as51-ETE,2012-09-28,BHP,0.124923214992469
as51-ETE,2012-09-28,CBA,0.0998388449717993
as51-ETE,2012-09-28,WBC,0.0831933454561178
as51-ETE,2012-09-28,ANZ,0.0652704976414405
as51-ETE,2012-09-28,TLS,0.0611815355095367
as51-ETE,2012-09-28,NAB,0.0537549623678374
as51-ETE,2012-09-28,RIO,0.0437082772499129
as51-ETE,2012-09-28,WES,0.0409296135945128
as51-ETE,2012-09-28,WOW,0.0409271161361624
as51-ETE,2012-09-28,WPL,0.0319095387238778
as51-ETE,2012-09-28,CSL,0.0288093562148977
as51-ETE,2012-09-28,AMP,0.0256653569027612
as51-ETE,2012-09-28,NCM,0.0250393434495107
as51-ETE,2012-09-28,BWP,0.0238263809071193
as51-ETE,2012-09-28,MTS,0.0228071335867875
as51-ETE,2012-09-28,BXB,0.0225619930960522
as51-ETE,2012-09-28,IRE,0.0213281160565932
as51-ETE,2012-09-28,MGR,0.0212904219599936
as51-ETE,2012-09-28,SUN,0.0189552364640435
as51-ETE,2012-09-28,DXS,0.0184563560796777
as51-ETE,2012-09-28,MQG,0.0173167884962646
as51-ETE,2012-09-28,WOR,0.0166225073249065
as51-ETE,2012-09-28,JHX,0.0164956936317495
as51-ETE,2012-09-28,ALQ,0.0164634524378217
as51-ETE,2012-09-28,BLD,0.0137754595970375
as51-ETE,2012-09-28,STO,0.0123972247966469
as51-ETE,2012-09-28,HVN,0.0118000672169334
as51-ETE,2012-09-28,ILU,0.00759172264387797
as51-ETE,2012-09-28,QAN,0.00661956842896628
as51-ETE,2012-09-28,FMG,0.00654087406469238
as51-ETE,2012-12-31,BHP,0.132172767912034
as51-ETE,2012-12-31,CBA,0.110636048701321
as51-ETE,2012-12-31,WBC,0.0780029418961192
as51-ETE,2012-12-31,ANZ,0.0625570697251188
as51-ETE,2012-12-31,WES,0.0504192392295002
as51-ETE,2012-12-31,TLS,0.0471869580196617
