indexMethod,dealDate,symbol,weight
SP500-ETE,2011-06-30,EBAY,0.0107593065933417
SP500-ETE,2011-06-30,V,0.00982045312402331
SP500-ETE,2011-07-29,ADP,0.0375173107021887
SP500-ETE,2011-07-29,MRK,0.0373380171634692
SP500-ETE,2011-07-29,MSFT,0.0369628168550648
SP500-ETE,2011-07-29,T,0.0365226505553977
SP500-ETE,2011-07-29,WMT,0.0360628960430415
SP500-ETE,2011-07-29,DTV,0.0341735473334849
SP500-ETE,2011-07-29,CVX,0.0339480861082196
SP500-ETE,2011-07-29,CAH,0.0300236903098486
SP500-ETE,2011-07-29,UPS,0.0291853718576495
SP500-ETE,2011-07-29,PCL,0.0279269575812766
SP500-ETE,2011-07-29,C,0.0276130261685467
SP500-ETE,2011-07-29,BRK.B,0.0275731657913819
SP500-ETE,2011-07-29,EMC,0.0274505569958496
SP500-ETE,2011-07-29,BEN,0.0265698684994061
SP500-ETE,2011-07-29,KO,0.0263696410815248
SP500-ETE,2011-07-29,COP,0.0257423691098404
SP500-ETE,2011-07-29,GPC,0.0252004480012768
SP500-ETE,2011-07-29,HD,0.0249318954892153
SP500-ETE,2011-07-29,HOT,0.0247866575408252
SP500-ETE,2011-07-29,SLB,0.0244419505635277
SP500-ETE,2011-07-29,AMZN,0.0237230128061786
SP500-ETE,2011-07-29,AAPL,0.0236669887118875
SP500-ETE,2011-07-29,PEP,0.0232293526494899
SP500-ETE,2011-07-29,DVN,0.0223964288016336
SP500-ETE,2011-07-29,NOV,0.0215802206364166
SP500-ETE,2011-07-29,BBT,0.0214753815979689
SP500-ETE,2011-07-29,INTC,0.0213543493278036
SP500-ETE,2011-07-29,ORCL,0.0204657078742807
SP500-ETE,2011-07-29,DELL,0.0203072620283582
SP500-ETE,2011-07-29,DOW,0.0195061437540521
SP500-ETE,2011-07-29,KMB,0.0191721642933457
SP500-ETE,2011-07-29,EMR,0.0191687081315292
SP500-ETE,2011-07-29,BAC,0.018996894140483
SP500-ETE,2011-07-29,JPM,0.0186278318917534
SP500-ETE,2011-07-29,QCOM,0.0183474024154852
SP500-ETE,2011-07-29,TWX,0.0183188989241235
SP500-ETE,2011-07-29,RAI,0.0182820915039641
SP500-ETE,2011-07-29,ECL,0.0177102961933216
SP500-ETE,2011-07-29,PXD,0.0170787435380353
SP500-ETE,2011-07-29,MET,0.0162511970288535
SP500-ETE,2011-08-31,JPM,0.0380179233636684
SP500-ETE,2011-08-31,UPS,0.037668168699325
SP500-ETE,2011-08-31,ADP,0.0369389429610036
SP500-ETE,2011-08-31,CVX,0.0360718268758705
SP500-ETE,2011-08-31,DVN,0.0346403221234495
SP500-ETE,2011-08-31,MSFT,0.033731791903075
SP500-ETE,2011-08-31,AEP,0.0312615722279146
SP500-ETE,2011-08-31,KO,0.030836429782004
SP500-ETE,2011-08-31,PEP,0.0307194971339894
SP500-ETE,2011-08-31,SE,0.0290302483760784
SP500-ETE,2011-08-31,UNM,0.0289218553846041
SP500-ETE,2011-08-31,DOW,0.0287321613461036
SP500-ETE,2011-08-31,JNJ,0.0279749167918886
SP500-ETE,2011-08-31,T,0.0273065336383502
SP500-ETE,2011-08-31,XOM,0.026667255400518
SP500-ETE,2011-08-31,GPC,0.0254806441164377
SP500-ETE,2011-08-31,AMZN,0.0239423036200636
SP500-ETE,2011-08-31,C,0.0238014788900078
SP500-ETE,2011-08-31,BEN,0.0235882633647372
SP500-ETE,2011-08-31,ORCL,0.0235697968134225
SP500-ETE,2011-08-31,CSX,0.0233794826491323
SP500-ETE,2011-08-31,HON,0.0226653414824348
SP500-ETE,2011-08-31,EMC,0.0222145793018333
SP500-ETE,2011-08-31,CL,0.0219328564285778
SP500-ETE,2011-08-31,MO,0.0218856850111278
SP500-ETE,2011-08-31,WFC,0.0218542293529903
SP500-ETE,2011-08-31,HOT,0.0215619956476284
SP500-ETE,2011-08-31,SPG,0.0215543385102766
SP500-ETE,2011-08-31,AMGN,0.0210335503545084
SP500-ETE,2011-08-31,PFE,0.0202273264179865
SP500-ETE,2011-08-31,CSCO,0.0202263747470656
SP500-ETE,2011-08-31,PG,0.0202202968281125
SP500-ETE,2011-08-31,NE,0.0190162678312756
SP500-ETE,2011-08-31,AAPL,0.0184270866049784
SP500-ETE,2011-08-31,COP,0.0184244670555963
SP500-ETE,2011-08-31,HD,0.0183082041690563
SP500-ETE,2011-08-31,HBAN,0.0174022691522366
SP500-ETE,2011-08-31,INTC,0.0173301633553873
SP500-ETE,2011-08-31,DELL,0.0170644643701121
SP500-ETE,2011-08-31,HPQ,0.0163690879171715
SP500-ETE,2011-09-30,SRE,0.0540197383299211
SP500-ETE,2011-09-30,T,0.0513762826485638
SP500-ETE,2011-09-30,UTX,0.0473905873552418
SP500-ETE,2011-09-30,JPM,0.0463426486815073
SP500-ETE,2011-09-30,AAPL,0.0439466336579399
SP500-ETE,2011-09-30,DVN,0.0380465764475138
SP500-ETE,2011-09-30,MO,0.0358996053693038
SP500-ETE,2011-09-30,PFE,0.0342254186625175
SP500-ETE,2011-09-30,MRK,0.0318651083895863
SP500-ETE,2011-09-30,XOM,0.0298609511355794
SP500-ETE,2011-09-30,JNJ,0.0297722357865133
SP500-ETE,2011-09-30,FMC,0.0290358705858627
SP500-ETE,2011-09-30,COST,0.0277304831111135
SP500-ETE,2011-09-30,EMC,0.0271721900532751
SP500-ETE,2011-09-30,LMT,0.0269022239150497
SP500-ETE,2011-09-30,MSFT,0.0263291822387861
SP500-ETE,2011-09-30,DISCA,0.0253426126602452
SP500-ETE,2011-09-30,GE,0.022909032216611
SP500-ETE,2011-09-30,BXP,0.022707596445181
SP500-ETE,2011-09-30,NKE,0.021697420104631
SP500-ETE,2011-09-30,PG,0.0212549763619984
SP500-ETE,2011-09-30,LOW,0.0211680352358685
SP500-ETE,2011-09-30,FITB,0.0209878377927591
SP500-ETE,2011-09-30,SLB,0.0204627184007605
SP500-ETE,2011-09-30,F,0.020224688596709
SP500-ETE,2011-09-30,BKNG,0.0198789023066702
SP500-ETE,2011-09-30,CB,0.017495458268031
SP500-ETE,2011-09-30,FTI,0.016659763115356
SP500-ETE,2011-09-30,GOOGL,0.0164997128389061
SP500-ETE,2011-09-30,PEP,0.015765848772705
SP500-ETE,2011-09-30,CTSH,0.0156291340632824
SP500-ETE,2011-09-30,C,0.0150698991374605
SP500-ETE,2011-09-30,APC,0.0146391212865621
SP500-ETE,2011-09-30,CVX,0.0146327453492577
SP500-ETE,2011-09-30,LUV,0.0141930047392476
SP500-ETE,2011-09-30,JNS,0.0133739432112141
SP500-ETE,2011-09-30,TXT,0.0132072668393971
SP500-ETE,2011-09-30,NTAP,0.0125366742461884
