,tradeDate,ticker,closePrice,sig,sig_true,sig_y,ac,preClosePrice,pct,rep,mID
2,2015-03-20,000417,171.641,1.0,1.0,0.0,b,136.677,0.0,"2015-03-20,000417,b,171.641,建仓",MBI 0-9
3,2015-03-27,000417,168.295,0.0,0.0,1.0,s,171.641,-0.019494176799249585,"2015-03-27,000417,s,168.295,平仓,-1.9494%",MBI 0-9
4,2015-04-03,000417,189.039,1.0,1.0,0.0,b,168.295,0.0,"2015-04-03,000417,b,189.039,建仓",MBI 0-9
5,2015-04-10,000417,183.686,0.0,0.0,1.0,s,189.039,-0.028316908151228004,"2015-04-10,000417,s,183.686,平仓,-2.8317%",MBI 0-9
6,2015-04-24,000417,207.107,1.0,1.0,0.0,b,183.686,0.0,"2015-04-24,000417,b,207.107,建仓",MBI 0-9
7,2015-04-30,000417,190.712,0.0,0.0,1.0,s,207.107,-0.079161979073619,"2015-04-30,000417,s,190.712,平仓,-7.9162%",MBI 0-9
8,2015-06-12,000417,320.196,1.0,1.0,0.0,b,190.712,0.0,"2015-06-12,000417,b,320.196,建仓",MBI 0-9
9,2015-06-19,000417,250.77,0.0,0.0,1.0,s,320.196,-0.2168234456395458,"2015-06-19,000417,s,250.77,平仓,-21.6823%",MBI 0-9
0,2013-10-11,000419,107.807,1.0,1.0,0.0,b,,0.0,"2013-10-11,000419,b,107.807,建仓",MBI 0-9
1,2013-10-18,000419,97.374,0.0,0.0,1.0,s,107.807,-0.09677479198938854,"2013-10-18,000419,s,97.374,平仓,-9.6775%",MBI 0-9
2,2015-06-05,000419,209.724,1.0,1.0,0.0,b,97.374,0.0,"2015-06-05,000419,b,209.724,建仓",MBI 0-9
3,2015-06-19,000419,182.64,0.0,0.0,1.0,s,209.724,-0.1291411569491332,"2015-06-19,000419,s,182.64,平仓,-12.9141%",MBI 0-9
0,2015-03-20,000421,76.568,1.0,1.0,0.0,b,,0.0,"2015-03-20,000421,b,76.568,建仓",MBI 0-9
1,2015-03-27,000421,73.139,0.0,0.0,1.0,s,76.568,-0.044783721659178766,"2015-03-27,000421,s,73.139,平仓,-4.4784%",MBI 0-9
2,2015-04-30,000421,90.845,1.0,1.0,0.0,b,73.139,0.0,"2015-04-30,000421,b,90.845,建仓",MBI 0-9
3,2015-05-08,000421,83.428,0.0,0.0,1.0,s,90.845,-0.0816445594143872,"2015-05-08,000421,s,83.428,平仓,-8.1645%",MBI 0-9
4,2015-06-05,000421,122.509,1.0,1.0,0.0,b,83.428,0.0,"2015-06-05,000421,b,122.509,建仓",MBI 0-9
5,2015-06-12,000421,122.111,0.0,0.0,1.0,s,122.509,-0.0032487409088312047,"2015-06-12,000421,s,122.111,平仓,-0.3249%",MBI 0-9
0,2015-04-03,000428,129.941,1.0,1.0,0.0,b,,0.0,"2015-04-03,000428,b,129.941,建仓",MBI 0-9
1,2015-04-17,000428,132.731,0.0,0.0,1.0,s,129.941,0.02147128312080082,"2015-04-17,000428,s,132.731,平仓,2.1471%",MBI 0-9
2,2015-04-24,000428,138.843,1.0,1.0,0.0,b,132.731,0.0,"2015-04-24,000428,b,138.843,建仓",MBI 0-9
3,2015-04-30,000428,133.13,0.0,0.0,1.0,s,138.843,-0.04114719503323894,"2015-04-30,000428,s,133.13,平仓,-4.1147%",MBI 0-9
4,2015-06-05,000428,225.869,1.0,1.0,0.0,b,133.13,0.0,"2015-06-05,000428,b,225.869,建仓",MBI 0-9
5,2015-06-12,000428,226.4,0.0,0.0,1.0,s,225.869,0.0023509202236695614,"2015-06-12,000428,s,226.4,平仓,0.2351%",MBI 0-9
0,2015-04-17,000501,114.301,1.0,1.0,0.0,b,,0.0,"2015-04-17,000501,b,114.301,建仓",MBI 0-9
1,2015-05-08,000501,107.119,0.0,0.0,1.0,s,114.301,-0.06283409593966804,"2015-05-08,000501,s,107.119,平仓,-6.2834%",MBI 0-9
2,2015-06-05,000501,144.902,1.0,1.0,0.0,b,107.119,0.0,"2015-06-05,000501,b,144.902,建仓",MBI 0-9
3,2015-06-19,000501,129.81,0.0,0.0,1.0,s,144.902,-0.10415315178534446,"2015-06-19,000501,s,129.81,平仓,-10.4153%",MBI 0-9
4,2020-06-19,000501,110.283,1.0,1.0,0.0,b,129.81,0.0,"2020-06-19,000501,b,110.283,建仓",MBI 0-9
5,2020-06-24,000501,108.458,0.0,0.0,1.0,s,110.283,-0.016548334738808346,"2020-06-24,000501,s,108.458,平仓,-1.6548%",MBI 0-9
0,2015-04-10,000504,89.664,1.0,1.0,0.0,b,,0.0,"2015-04-10,000504,b,89.664,建仓",MBI 0-9
1,2015-04-17,000504,75.29,0.0,0.0,1.0,s,89.664,-0.16030960028551033,"2015-04-17,000504,s,75.29,平仓,-16.0310%",MBI 0-9
2,2015-06-05,000504,114.196,1.0,1.0,0.0,b,75.29,0.0,"2015-06-05,000504,b,114.196,建仓",MBI 0-9
3,2015-06-19,000504,96.471,0.0,0.0,1.0,s,114.196,-0.15521559424147946,"2015-06-19,000504,s,96.471,平仓,-15.5216%",MBI 0-9
4,2020-07-03,000504,48.892,1.0,1.0,0.0,b,96.471,0.0,"2020-07-03,000504,b,48.892,建仓",MBI 0-9
5,2020-07-10,000504,47.233,0.0,0.0,1.0,s,48.892,-0.033931931604352594,"2020-07-10,000504,s,47.233,平仓,-3.3932%",MBI 0-9
0,2015-04-03,000513,173.312,1.0,1.0,0.0,b,,0.0,"2015-04-03,000513,b,173.312,建仓",MBI 0-9
1,2015-04-17,000513,205.09,0.0,0.0,1.0,s,173.312,0.18335718242245203,"2015-04-17,000513,s,205.09,平仓,18.3357%",MBI 0-9
2,2017-11-10,000513,346.862,1.0,1.0,0.0,b,205.09,0.0,"2017-11-10,000513,b,346.862,建仓",MBI 0-9
3,2017-11-17,000513,331.886,0.0,0.0,1.0,s,346.862,-0.04317567216933538,"2017-11-17,000513,s,331.886,平仓,-4.3176%",MBI 0-9
0,2015-04-24,000525,153.71,1.0,1.0,0.0,b,,0.0,"2015-04-24,000525,b,153.71,建仓",MBI 0-9
1,2015-04-30,000525,143.999,0.0,0.0,1.0,s,153.71,-0.06317741200962856,"2015-04-30,000525,s,143.999,平仓,-6.3177%",MBI 0-9
0,2013-09-18,000532,70.889,1.0,1.0,0.0,b,,0.0,"2013-09-18,000532,b,70.889,建仓",MBI 0-9
1,2013-09-27,000532,70.889,0.0,0.0,1.0,s,70.889,0.0,"2013-09-27,000532,s,70.889,平仓,0.0000%",MBI 0-9
0,2014-09-26,000533,11.45,1.0,1.0,0.0,b,,0.0,"2014-09-26,000533,b,11.45,建仓",MBI 0-9
1,2014-10-24,000533,13.299,0.0,0.0,1.0,s,11.45,0.16148471615720528,"2014-10-24,000533,s,13.299,平仓,16.1485%",MBI 0-9
0,2015-04-30,000537,73.569,1.0,1.0,0.0,b,,0.0,"2015-04-30,000537,b,73.569,建仓",MBI 0-9
1,2015-06-19,000537,83.267,0.0,0.0,1.0,s,73.569,0.13182182712827406,"2015-06-19,000537,s,83.267,平仓,13.1822%",MBI 0-9
0,2015-06-05,000548,59.657,1.0,1.0,0.0,b,,0.0,"2015-06-05,000548,b,59.657,建仓",MBI 0-9
1,2015-06-19,000548,58.792,0.0,0.0,1.0,s,59.657,-0.014499555793955343,"2015-06-19,000548,s,58.792,平仓,-1.4500%",MBI 0-9
0,2015-04-17,000554,84.15,1.0,1.0,0.0,b,,0.0,"2015-04-17,000554,b,84.15,建仓",MBI 0-9
1,2015-04-24,000554,83.34,0.0,0.0,1.0,s,84.15,-0.009625668449197877,"2015-04-24,000554,s,83.34,平仓,-0.9626%",MBI 0-9
0,2014-12-05,000563,104.832,1.0,1.0,0.0,b,,0.0,"2014-12-05,000563,b,104.832,建仓",MBI 0-9
1,2014-12-12,000563,94.381,0.0,0.0,1.0,s,104.832,-0.09969284188034178,"2014-12-12,000563,s,94.381,平仓,-9.9693%",MBI 0-9
0,2014-09-30,000571,61.642,1.0,1.0,0.0,b,,0.0,"2014-09-30,000571,b,61.642,建仓",MBI 0-9
1,2014-10-10,000571,60.681,0.0,0.0,1.0,s,61.642,-0.015590019791700604,"2014-10-10,000571,s,60.681,平仓,-1.5590%",MBI 0-9
2,2015-05-29,000571,120.507,1.0,1.0,0.0,b,60.681,0.0,"2015-05-29,000571,b,120.507,建仓",MBI 0-9
3,2015-06-05,000571,121.789,0.0,0.0,1.0,s,120.507,0.010638386151841761,"2015-06-05,000571,s,121.789,平仓,1.0638%",MBI 0-9
4,2015-06-12,000571,129.802,1.0,1.0,0.0,b,121.789,0.0,"2015-06-12,000571,b,129.802,建仓",MBI 0-9
5,2015-06-19,000571,122.537,0.0,0.0,1.0,s,129.802,-0.0559698617894947,"2015-06-19,000571,s,122.537,平仓,-5.5970%",MBI 0-9
0,2015-03-27,000572,33.457,1.0,1.0,0.0,b,,0.0,"2015-03-27,000572,b,33.457,建仓",MBI 0-9
1,2015-04-10,000572,34.978,0.0,0.0,1.0,s,33.457,0.04546133843440847,"2015-04-10,000572,s,34.978,平仓,4.5461%",MBI 0-9
2,2015-04-17,000572,36.223,1.0,1.0,0.0,b,34.978,0.0,"2015-04-17,000572,b,36.223,建仓",MBI 0-9
3,2015-04-30,000572,36.868,0.0,0.0,1.0,s,36.223,0.01780636612097286,"2015-04-30,000572,s,36.868,平仓,1.7806%",MBI 0-9
4,2021-05-14,000572,21.497,1.0,1.0,0.0,b,36.868,0.0,"2021-05-14,000572,b,21.497,建仓",MBI 0-9
5,2021-05-21,000572,21.225,0.0,0.0,1.0,s,21.497,-0.012652928315578849,"2021-05-21,000572,s,21.225,平仓,-1.2653%",MBI 0-9
6,2021-05-28,000572,25.67,1.0,1.0,0.0,b,21.225,0.0,"2021-05-28,000572,b,25.67,建仓",MBI 0-9
7,2021-06-18,000572,28.709,0.0,0.0,1.0,s,25.67,0.11838722243864419,"2021-06-18,000572,s,28.709,平仓,11.8387%",MBI 0-9
0,2015-03-27,000573,54.13,1.0,1.0,0.0,b,,0.0,"2015-03-27,000573,b,54.13,建仓",MBI 0-9
1,2015-04-03,000573,56.014,0.0,0.0,1.0,s,54.13,0.03480509883613525,"2015-04-03,000573,s,56.014,平仓,3.4805%",MBI 0-9
0,2013-06-07,000584,36.781,1.0,1.0,0.0,b,,0.0,"2013-06-07,000584,b,36.781,建仓",MBI 0-9
1,2013-06-21,000584,33.766,0.0,0.0,1.0,s,36.781,-0.08197167015578699,"2013-06-21,000584,s,33.766,平仓,-8.1972%",MBI 0-9
0,2015-06-05,000589,64.444,1.0,1.0,0.0,b,,0.0,"2015-06-05,000589,b,64.444,建仓",MBI 0-9
1,2015-06-19,000589,69.789,0.0,0.0,1.0,s,64.444,0.08294022717398053,"2015-06-19,000589,s,69.789,平仓,8.2940%",MBI 0-9
0,2013-03-15,000598,125.352,1.0,1.0,0.0,b,,0.0,"2013-03-15,000598,b,125.352,建仓",MBI 0-9
1,2013-03-29,000598,141.86,0.0,0.0,1.0,s,125.352,0.13169315208373233,"2013-03-29,000598,s,141.86,平仓,13.1693%",MBI 0-9
2,2013-04-19,000598,169.91,1.0,1.0,0.0,b,141.86,0.0,"2013-04-19,000598,b,169.91,建仓",MBI 0-9
3,2013-04-26,000598,142.568,0.0,0.0,1.0,s,169.91,-0.16092048731681474,"2013-04-26,000598,s,142.568,平仓,-16.0920%",MBI 0-9
4,2014-12-19,000598,210.69,1.0,1.0,0.0,b,142.568,0.0,"2014-12-19,000598,b,210.69,建仓",MBI 0-9
5,2014-12-26,000598,213.398,0.0,0.0,1.0,s,210.69,0.01285300678722301,"2014-12-26,000598,s,213.398,平仓,1.2853%",MBI 0-9
0,2014-09-26,000619,72.402,1.0,1.0,0.0,b,,0.0,"2014-09-26,000619,b,72.402,建仓",MBI 0-9
1,2014-10-10,000619,71.325,0.0,0.0,1.0,s,72.402,-0.014875279688406406,"2014-10-10,000619,s,71.325,平仓,-1.4875%",MBI 0-9
2,2015-04-10,000619,127.488,1.0,1.0,0.0,b,71.325,0.0,"2015-04-10,000619,b,127.488,建仓",MBI 0-9
3,2015-04-30,000619,125.604,0.0,0.0,1.0,s,127.488,-0.01477786144578308,"2015-04-30,000619,s,125.604,平仓,-1.4778%",MBI 0-9
4,2015-06-12,000619,181.408,1.0,1.0,0.0,b,125.604,0.0,"2015-06-12,000619,b,181.408,建仓",MBI 0-9
5,2015-06-19,000619,161.499,0.0,0.0,1.0,s,181.408,-0.10974708943376255,"2015-06-19,000619,s,161.499,平仓,-10.9747%",MBI 0-9
0,2014-10-10,000627,111.967,1.0,1.0,0.0,b,,0.0,"2014-10-10,000627,b,111.967,建仓",MBI 0-9
1,2014-10-17,000627,104.09,0.0,0.0,1.0,s,111.967,-0.07035108558771774,"2014-10-17,000627,s,104.09,平仓,-7.0351%",MBI 0-9
0,2014-09-12,000659,61.704,1.0,1.0,0.0,b,,0.0,"2014-09-12,000659,b,61.704,建仓",MBI 0-9
1,2014-10-17,000659,80.794,0.0,0.0,1.0,s,61.704,0.30938026708155064,"2014-10-17,000659,s,80.794,平仓,30.9380%",MBI 0-9
0,2014-10-24,000666,20.962,1.0,1.0,0.0,b,,0.0,"2014-10-24,000666,b,20.962,建仓",MBI 0-9
1,2014-12-05,000666,23.329,0.0,0.0,1.0,s,20.962,0.11291861463600816,"2014-12-05,000666,s,23.329,平仓,11.2919%",MBI 0-9
2,2014-12-12,000666,27.564,1.0,1.0,0.0,b,23.329,0.0,"2014-12-12,000666,b,27.564,建仓",MBI 0-9
3,2014-12-19,000666,26.341,0.0,0.0,1.0,s,27.564,-0.04436946742127412,"2014-12-19,000666,s,26.341,平仓,-4.4369%",MBI 0-9
0,2014-09-19,000677,80.79,1.0,1.0,0.0,b,,0.0,"2014-09-19,000677,b,80.79,建仓",MBI 0-9
1,2014-09-26,000677,78.036,0.0,0.0,1.0,s,80.79,-0.03408837727441516,"2014-09-26,000677,s,78.036,平仓,-3.4088%",MBI 0-9
2,2014-12-12,000677,119.9,1.0,1.0,0.0,b,78.036,0.0,"2014-12-12,000677,b,119.9,建仓",MBI 0-9
3,2014-12-19,000677,119.9,0.0,0.0,1.0,s,119.9,0.0,"2014-12-19,000677,s,119.9,平仓,0.0000%",MBI 0-9
0,2015-04-03,000679,55.152,1.0,1.0,0.0,b,,0.0,"2015-04-03,000679,b,55.152,建仓",MBI 0-9
1,2015-04-24,000679,61.825,0.0,0.0,1.0,s,55.152,0.12099289237017707,"2015-04-24,000679,s,61.825,平仓,12.0993%",MBI 0-9
2,2015-04-30,000679,65.532,1.0,1.0,0.0,b,61.825,0.0,"2015-04-30,000679,b,65.532,建仓",MBI 0-9
3,2015-05-08,000679,60.627,0.0,0.0,1.0,s,65.532,-0.07484892876762494,"2015-05-08,000679,s,60.627,平仓,-7.4849%",MBI 0-9
4,2015-05-29,000679,93.992,1.0,1.0,0.0,b,60.627,0.0,"2015-05-29,000679,b,93.992,建仓",MBI 0-9
5,2015-06-05,000679,93.992,0.0,0.0,1.0,s,93.992,0.0,"2015-06-05,000679,s,93.992,平仓,0.0000%",MBI 0-9
0,2015-04-24,000683,32.35,1.0,1.0,0.0,b,,0.0,"2015-04-24,000683,b,32.35,建仓",MBI 0-9
1,2015-04-30,000683,30.951,0.0,0.0,1.0,s,32.35,-0.04324574961360128,"2015-04-30,000683,s,30.951,平仓,-4.3246%",MBI 0-9
2,2015-06-12,000683,48.928,1.0,1.0,0.0,b,30.951,0.0,"2015-06-12,000683,b,48.928,建仓",MBI 0-9
3,2015-06-19,000683,48.928,0.0,0.0,1.0,s,48.928,0.0,"2015-06-19,000683,s,48.928,平仓,0.0000%",MBI 0-9
4,2021-06-04,000683,31.537,1.0,1.0,0.0,b,48.928,0.0,"2021-06-04,000683,b,31.537,建仓",MBI 0-9
5,2021-06-18,000683,33.957,0.0,0.0,1.0,s,31.537,0.07673526334147196,"2021-06-18,000683,s,33.957,平仓,7.6735%",MBI 0-9
6,2021-07-09,000683,42.579,1.0,1.0,0.0,b,33.957,0.0,"2021-07-09,000683,b,42.579,建仓",MBI 0-9
0,2015-04-30,001696,537.865,1.0,1.0,0.0,b,,0.0,"2015-04-30,001696,b,537.865,建仓",MBI 0-9
1,2015-05-08,001696,513.84,0.0,0.0,1.0,s,537.865,-0.04466734217694024,"2015-05-08,001696,s,513.84,平仓,-4.4667%",MBI 0-9
2,2015-05-15,001696,594.141,1.0,1.0,0.0,b,513.84,0.0,"2015-05-15,001696,b,594.141,建仓",MBI 0-9
3,2015-05-29,001696,562.756,0.0,0.0,1.0,s,594.141,-0.05282416126811651,"2015-05-29,001696,s,562.756,平仓,-5.2824%",MBI 0-9
4,2019-04-19,001696,219.199,1.0,1.0,0.0,b,562.756,0.0,"2019-04-19,001696,b,219.199,建仓",MBI 0-9
5,2019-04-26,001696,178.933,0.0,0.0,1.0,s,219.199,-0.18369609350407623,"2019-04-26,001696,s,178.933,平仓,-18.3696%",MBI 0-9
0,2014-09-12,000707,16.857,1.0,1.0,0.0,b,,0.0,"2014-09-12,000707,b,16.857,建仓",MBI 0-9
1,2014-09-30,000707,17.439,0.0,0.0,1.0,s,16.857,0.03452571631962997,"2014-09-30,000707,s,17.439,平仓,3.4526%",MBI 0-9
2,2015-04-03,000707,24.557,1.0,1.0,0.0,b,17.439,0.0,"2015-04-03,000707,b,24.557,建仓",MBI 0-9
3,2015-04-10,000707,24.395,0.0,0.0,1.0,s,24.557,-0.006596897015107683,"2015-04-10,000707,s,24.395,平仓,-0.6597%",MBI 0-9
4,2015-04-17,000707,26.692,1.0,1.0,0.0,b,24.395,0.0,"2015-04-17,000707,b,26.692,建仓",MBI 0-9
5,2015-04-24,000707,26.272,0.0,0.0,1.0,s,26.692,-0.015735051700884184,"2015-04-24,000707,s,26.272,平仓,-1.5735%",MBI 0-9
6,2015-06-12,000707,37.596,1.0,1.0,0.0,b,26.272,0.0,"2015-06-12,000707,b,37.596,建仓",MBI 0-9
7,2015-06-19,000707,37.596,0.0,0.0,1.0,s,37.596,0.0,"2015-06-19,000707,s,37.596,平仓,0.0000%",MBI 0-9
8,2021-07-09,000707,13.238,1.0,1.0,0.0,b,37.596,0.0,"2021-07-09,000707,b,13.238,建仓",MBI 0-9
0,2015-06-05,000713,64.734,1.0,1.0,0.0,b,,0.0,"2015-06-05,000713,b,64.734,建仓",MBI 0-9
1,2015-06-19,000713,60.163,0.0,0.0,1.0,s,64.734,-0.07061204313034875,"2015-06-19,000713,s,60.163,平仓,-7.0612%",MBI 0-9
2,2019-05-17,000713,57.016,1.0,1.0,0.0,b,60.163,0.0,"2019-05-17,000713,b,57.016,建仓",MBI 0-9
3,2019-05-24,000713,51.371,0.0,0.0,1.0,s,57.016,-0.09900729619755855,"2019-05-24,000713,s,51.371,平仓,-9.9007%",MBI 0-9
0,2015-06-12,000727,53.101,1.0,1.0,0.0,b,,0.0,"2015-06-12,000727,b,53.101,建仓",MBI 0-9
1,2015-06-19,000727,45.929,0.0,0.0,1.0,s,53.101,-0.13506336980471167,"2015-06-19,000727,s,45.929,平仓,-13.5063%",MBI 0-9
2,2019-03-08,000727,19.32,1.0,1.0,0.0,b,45.929,0.0,"2019-03-08,000727,b,19.32,建仓",MBI 0-9
3,2019-03-15,000727,16.276,0.0,0.0,1.0,s,19.32,-0.1575569358178054,"2019-03-15,000727,s,16.276,平仓,-15.7557%",MBI 0-9
0,2015-04-10,000731,146.017,1.0,1.0,0.0,b,,0.0,"2015-04-10,000731,b,146.017,建仓",MBI 0-9
1,2015-05-08,000731,165.689,0.0,0.0,1.0,s,146.017,0.13472403898176233,"2015-05-08,000731,s,165.689,平仓,13.4724%",MBI 0-9
