date,close
2015-01-01,17.8
2015-01-02,17.45
2015-01-04,17.9
2015-01-05,17.65
2015-01-06,19.13
2015-01-07,19.53
2015-01-08,18.25
2015-01-09,17.75
2015-01-11,18.5
2015-01-12,18.55
2015-01-13,19.26
2015-01-14,20.7
2015-01-15,20.1
2015-01-16,21.98
2015-01-18,20.2
2015-01-19,20.15
2015-01-20,20
2015-01-21,20
2015-01-22,19
2015-01-23,17.95
2015-01-25,18.89
2015-01-26,18.8
2015-01-27,17.4
2015-01-28,17.6
2015-01-29,20.3
2015-01-30,19.35
2015-02-01,20.87
2015-02-02,20.75
2015-02-03,20.4
2015-02-04,18.95
2015-02-05,20
2015-02-06,18.8
2015-02-08,19.47
2015-02-09,19.75
2015-02-10,19.6
2015-02-11,18.75
2015-02-12,19.2
2015-02-13,18.3
2015-02-15,18.1
2015-02-16,16.65
2015-02-17,18.5
2015-02-18,18.3
2015-02-19,18.1
2015-02-20,17.7
2015-02-22,17.85
2015-02-23,17.1
2015-02-24,17.05
2015-02-25,16.25
2015-02-26,16.35
2015-02-27,16.15
2015-03-01,17.35
2015-03-02,15.85
2015-03-03,15.5
2015-03-04,16
2015-03-05,15.72
2015-03-06,15.4
2015-03-08,17.71
2015-03-09,16.2
2015-03-10,16.05
2015-03-11,16.62
2015-03-12,18.3
2015-03-13,17.33
2015-03-15,16.4
2015-03-16,17.85
2015-03-17,17.5
2015-03-18,17.35
2015-03-19,16.52
2015-03-20,16.53
2015-03-22,16.15
2015-03-23,16.19
2015-03-24,16.05
2015-03-25,15.85
2015-03-26,16.7
2015-03-27,16.4
2015-03-29,17.7
2015-03-30,16.1
2015-03-31,15.9
2015-04-01,16.62
2015-04-02,16.1
2015-04-03,15.65
2015-04-05,16.15
2015-04-06,16.1
2015-04-07,15.3
2015-04-08,15.3
2015-04-09,14.9
2015-04-10,16.2
2015-04-12,15.4
2015-04-13,15.47
2015-04-14,14.15
2015-04-15,15.72
2015-04-16,15.35
2015-04-17,15.32
2015-04-19,16.7
2015-04-20,15.58
2015-04-21,15.08
2015-04-22,15.1
2015-04-23,15.05
2015-04-24,14.75
2015-04-26,16.14
2015-04-27,14.63
2015-04-28,15.1
2015-04-29,14.55
2015-04-30,15.1
2015-05-01,15.45
2015-05-03,15.95
2015-05-04,14.54
2015-05-05,15.05
2015-05-06,15
2015-05-07,15.65
2015-05-08,15.4
2015-05-10,15.91
2015-05-11,14.43
2015-05-12,14.89
2015-05-13,14.48
2015-05-14,15.92
2015-05-15,13.7
2015-05-17,17.6
2015-05-18,15.5
2015-05-19,14.93
2015-05-20,14.85
2015-05-21,14.9
2015-05-22,14.28
2015-05-24,14.5
2015-05-25,14.35
2015-05-26,14.5
2015-05-27,14.95
2015-05-28,14.5
2015-05-29,14.5
2015-05-31,14.65
2015-06-01,14.55
2015-06-02,14.65
2015-06-03,14.8
2015-06-04,14.55
2015-06-05,15
2015-06-07,14.75
2015-06-08,14.84
2015-06-09,15.23
2015-06-10,14.8
2015-06-11,13.95
2015-06-12,13.68
2015-06-14,15.45
2015-06-15,15.58
2015-06-16,15.95
2015-06-17,15.65
2015-06-18,15.77
2015-06-19,15.1
2015-06-21,15.25
2015-06-22,15.15
2015-06-23,14.5
2015-06-24,14.2
2015-06-25,14.41
2015-06-26,14.6
2015-06-28,15.3
2015-06-29,16.4
2015-06-30,16.9
2015-07-01,16.92
2015-07-02,15.98
2015-07-05,19.05
2015-07-06,18.75
2015-07-07,16.9
2015-07-08,17.4
2015-07-09,17.65
