x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
网络动量因子-全市场,22.43,-8.06,4.40,73.93,25.94,12,10,6.77,3.03,104,0.43,20.25,46.99,3.31,59.76
网络动量因子-中证500,11.42,-16.25,-12.09,55.11,13.80,14,8,7.57,1.47,257,0.48,10.97,39.14,1.51,54.67
网络动量因子-沪深300,8.99,-10.06,-7.48,64.41,11.31,10,8,8.07,1.11,701,0.52,2.62,47.66,1.11,52.85
