x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
因子01-全市场,13.02,-7.67,1.60,30.72,14.23,13,9,4.07,3.03,73,0.26,13.82,25.45,3.20,58.89
因子01-中证500,11.47,-16.83,-11.96,36.11,13.52,15,13,6.18,1.79,123,0.40,16.22,28.98,1.86,54.70
因子01-沪深300,6.97,-10.64,-5.07,20.69,7.53,10,12,6.63,1.05,235,0.42,7.36,14.70,1.05,52.91
因子02-全市场,7.96,-7.81,-4.92,24.64,8.98,13,9,3.88,2.00,89,0.25,9.39,18.70,2.05,55.20
因子02-中证500,2.50,-16.89,-11.84,15.52,3.43,9,9,6.07,0.44,348,0.39,4.66,12.71,0.41,50.89
因子02-沪深300,2.85,-21.22,-12.29,27.30,3.93,9,8,6.63,0.46,484,0.42,2.99,18.66,0.43,52.01
因子03-全市场,13.86,-6.22,-3.87,36.97,15.34,13,16,4.12,3.17,297,0.26,15.68,27.97,3.36,58.50
因子03-中证500,8.28,-16.16,-10.75,29.61,9.36,11,9,6.13,1.33,102,0.39,10.28,22.34,1.35,53.41
因子03-沪深300,5.87,-8.68,-6.24,27.93,7.32,12,9,6.52,0.91,344,0.42,5.68,18.99,0.90,53.69
因子04-全市场,13.76,-6.20,-4.21,37.26,15.22,13,16,4.13,3.14,298,0.26,15.63,28.43,3.33,58.61
因子04-中证500,8.61,-16.26,-10.73,29.91,9.80,11,9,6.10,1.38,100,0.39,10.72,22.59,1.41,53.91
因子04-沪深300,6.12,-8.57,-5.49,26.99,7.61,15,9,6.56,0.94,336,0.42,6.09,19.28,0.93,54.25
因子05-全市场,14.71,-11.85,-0.73,35.99,16.37,15,9,4.78,2.90,147,0.31,17.46,27.18,3.08,60.35
因子05-中证500,11.17,-14.68,-12.53,40.79,13.17,16,10,6.79,1.59,125,0.43,16.00,27.89,1.64,55.48
因子05-沪深300,6.07,-10.28,-3.83,20.32,7.07,8,11,6.66,0.92,184,0.43,6.92,13.86,0.91,52.35
文献1综合因子-全市场,12.60,-10.48,0.28,35.93,14.50,13,13,4.16,2.88,130,0.27,13.02,28.44,3.03,56.99
文献1综合因子-中证500,11.91,-11.59,-4.89,46.45,14.51,12,8,6.41,1.79,306,0.41,14.53,34.08,1.86,54.59
文献1综合因子-沪深300,8.79,-10.18,-5.43,34.19,8.86,13,11,6.55,1.32,353,0.42,8.42,19.88,1.34,52.91
因子07-全市场,13.13,-11.84,-2.86,40.43,14.72,13,9,4.57,2.73,121,0.29,14.77,27.91,2.87,58.61
因子07-中证500,10.35,-13.86,-7.53,38.17,11.73,9,9,6.57,1.53,269,0.42,10.97,26.03,1.57,53.91
因子07-沪深300,7.42,-8.59,-3.82,36.84,8.55,10,10,6.55,1.13,175,0.42,5.55,27.16,1.13,51.96
因子08-全市场,9.78,-7.52,-6.70,29.30,10.39,11,11,5.40,1.75,466,0.35,10.86,20.01,1.81,52.63
因子08-中证500,5.16,-12.66,-12.54,27.16,5.65,8,10,6.97,0.76,428,0.45,4.55,17.03,0.74,50.17
因子08-沪深300,6.73,-12.78,-9.41,35.08,8.06,9,11,7.09,0.95,203,0.45,6.52,22.64,0.95,51.90
因子09-全市场,17.22,-8.18,-1.62,43.22,18.45,13,12,5.32,3.01,207,0.34,17.52,34.62,3.23,55.59
因子09-中证500,7.14,-19.13,-14.34,43.98,8.25,14,10,7.12,1.00,248,0.46,6.89,27.94,1.00,50.62
因子09-沪深300,9.54,-12.44,-10.15,40.44,11.17,18,11,7.15,1.31,152,0.46,10.98,23.04,1.33,51.40
因子10-全市场,19.45,-9.64,1.95,41.96,20.97,15,7,5.55,3.24,96,0.36,21.74,32.43,3.51,57.66
因子10-中证500,11.02,-8.00,-4.96,46.95,13.09,9,9,7.32,1.47,162,0.47,11.19,28.23,1.51,50.95
因子10-沪深300,10.27,-8.30,-2.69,35.37,11.59,10,8,7.56,1.33,325,0.48,11.31,19.65,1.36,51.51
因子11-全市场,18.10,-4.41,5.06,43.09,19.90,11,8,4.45,3.77,53,0.28,18.28,34.74,4.07,58.89
因子11-中证500,6.37,-12.51,-12.00,28.64,7.76,11,9,6.14,1.04,198,0.39,8.08,17.80,1.04,51.57
因子11-沪深300,8.82,-9.57,-7.76,37.33,9.94,11,11,6.80,1.28,358,0.44,9.89,18.50,1.30,51.51
因子12-全市场,20.78,-4.17,4.35,51.50,23.35,14,7,5.22,3.64,54,0.33,21.13,39.08,3.98,58.50
因子12-中证500,11.22,-8.48,-6.23,36.83,14.26,15,9,6.83,1.59,253,0.44,14.83,24.63,1.64,53.52
因子12-沪深300,12.21,-7.77,-3.17,34.92,13.98,11,10,7.50,1.57,303,0.48,11.94,26.62,1.63,54.03
文献2综合因子-全市场,23.00,-8.21,5.91,59.46,25.78,13,8,5.16,4.04,73,0.33,23.83,47.54,4.46,61.91
文献2综合因子-中证500,14.63,-10.65,-3.84,49.68,17.66,15,11,6.87,2.02,115,0.44,17.62,33.07,2.13,54.47
文献2综合因子-沪深300,14.36,-8.08,-0.51,42.77,16.35,10,11,7.20,1.90,126,0.46,14.30,34.75,2.00,53.64
