x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
因子01-全市场,12.98,-7.67,1.60,30.72,14.23,13,9,4.07,3.02,73,0.26,13.80,25.45,3.19,58.83
因子01-中证500,11.52,-16.83,-11.96,36.11,13.49,15,13,6.17,1.80,123,0.40,16.21,28.98,1.87,54.75
因子01-沪深300,6.88,-10.64,-5.07,20.69,7.53,10,12,6.63,1.04,235,0.42,7.37,14.70,1.04,52.91
因子02-全市场,8.02,-7.81,-4.92,24.64,8.97,13,9,3.88,2.01,89,0.25,9.39,18.69,2.07,55.25
因子02-中证500,2.52,-16.89,-11.84,15.52,3.42,9,9,6.07,0.44,348,0.39,4.63,12.71,0.41,50.95
因子02-沪深300,2.82,-21.22,-12.29,27.30,3.91,9,8,6.64,0.45,484,0.42,2.94,18.64,0.43,52.01
因子03-全市场,13.87,-6.22,-3.87,36.97,15.32,13,16,4.12,3.17,297,0.26,15.65,27.97,3.37,58.55
因子03-中证500,8.34,-16.16,-10.75,29.61,9.35,11,9,6.13,1.34,102,0.39,10.26,22.33,1.36,53.41
因子03-沪深300,5.82,-8.68,-6.24,27.93,7.31,12,9,6.52,0.90,344,0.42,5.67,18.99,0.89,53.69
因子04-全市场,13.76,-6.20,-4.21,37.26,15.21,13,16,4.13,3.14,298,0.26,15.59,28.42,3.33,58.66
因子04-中证500,8.68,-16.26,-10.73,29.91,9.79,11,9,6.10,1.40,100,0.39,10.70,22.59,1.42,53.91
因子04-沪深300,6.06,-8.57,-5.50,26.99,7.60,15,9,6.57,0.93,336,0.42,6.08,19.25,0.92,54.25
因子05-全市场,14.66,-11.85,-0.73,35.99,16.35,15,9,4.77,2.89,147,0.31,17.45,27.17,3.07,60.28
因子05-中证500,11.18,-14.68,-12.53,40.79,13.15,16,10,6.79,1.60,125,0.43,15.96,27.88,1.65,55.47
因子05-沪深300,6.05,-10.28,-3.83,20.32,7.07,8,11,6.66,0.92,184,0.43,6.91,13.86,0.91,52.35
文献1综合因子-全市场,12.58,-10.48,0.28,35.93,14.49,13,13,4.16,2.87,130,0.27,13.01,28.44,3.03,56.98
文献1综合因子-中证500,12.00,-11.59,-4.89,46.45,14.49,12,8,6.41,1.80,306,0.41,14.52,34.04,1.87,54.64
文献1综合因子-沪深300,8.83,-10.18,-5.43,34.19,8.87,13,11,6.54,1.33,353,0.42,8.45,19.88,1.35,52.91
因子07-全市场,13.08,-11.84,-2.86,40.43,14.70,13,9,4.57,2.72,121,0.29,14.76,27.91,2.86,58.60
因子07-中证500,10.29,-13.86,-7.53,38.17,11.71,9,9,6.57,1.52,269,0.42,10.94,26.02,1.57,53.91
因子07-沪深300,7.42,-8.59,-3.82,36.84,8.55,10,10,6.55,1.13,175,0.42,5.55,27.15,1.13,51.96
因子08-全市场,9.79,-7.52,-6.70,29.30,10.39,11,11,5.40,1.76,466,0.35,10.86,20.01,1.81,52.68
因子08-中证500,5.16,-12.66,-12.54,27.16,5.65,8,10,6.97,0.76,428,0.45,4.55,17.02,0.74,50.17
因子08-沪深300,6.73,-12.78,-9.41,35.08,8.05,9,11,7.09,0.95,203,0.45,6.51,22.63,0.95,51.90
因子09-全市场,17.26,-8.18,-1.62,43.22,18.44,13,12,5.32,3.02,207,0.34,17.47,34.62,3.24,55.64
因子09-中证500,7.17,-19.13,-14.34,43.98,8.24,14,10,7.12,1.01,248,0.46,6.88,27.93,1.01,50.61
因子09-沪深300,9.59,-12.44,-10.15,40.44,11.15,18,11,7.14,1.32,152,0.46,10.97,23.04,1.34,51.45
因子10-全市场,19.50,-9.64,1.95,41.96,20.95,15,7,5.54,3.24,96,0.35,21.73,32.42,3.52,57.71
因子10-中证500,11.02,-8.00,-4.96,46.95,13.07,9,9,7.32,1.47,162,0.47,11.16,28.22,1.51,50.95
因子10-沪深300,10.30,-8.30,-2.69,35.37,11.57,10,8,7.56,1.34,325,0.48,11.29,19.64,1.36,51.51
因子11-全市场,18.12,-4.41,5.06,43.09,19.89,11,8,4.45,3.77,53,0.28,18.27,34.65,4.08,58.88
因子11-中证500,6.43,-12.51,-12.00,28.64,7.74,11,9,6.14,1.05,198,0.39,8.04,17.79,1.05,51.62
因子11-沪深300,8.77,-9.57,-7.76,37.33,9.92,11,11,6.80,1.27,358,0.44,9.88,18.49,1.29,51.51
因子12-全市场,20.81,-4.17,4.35,51.50,23.33,14,7,5.22,3.65,54,0.33,21.11,39.08,3.99,58.55
因子12-中证500,11.25,-8.48,-6.23,36.83,14.24,15,9,6.83,1.60,253,0.44,14.82,24.61,1.65,53.58
因子12-沪深300,12.20,-7.77,-3.17,34.92,13.96,11,10,7.51,1.57,303,0.48,11.92,26.62,1.62,54.02
文献2综合因子-全市场,23.00,-8.21,5.91,59.46,25.76,13,8,5.16,4.04,73,0.33,23.82,47.52,4.46,61.90
文献2综合因子-中证500,14.63,-10.65,-3.84,49.68,17.63,15,11,6.87,2.02,115,0.44,17.61,33.06,2.13,54.47
文献2综合因子-沪深300,14.34,-8.08,-0.51,42.77,16.33,10,11,7.20,1.90,126,0.46,14.30,34.75,1.99,53.63
