x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
因子01-全市场,5.68,-11.26,-8.84,20.14,5.21,9,10,8.94,0.66,204,0.57,4.57,13.78,0.64,49.77
因子01-中证500,-1.80,-26.17,-19.11,16.78,-2.64,9,8,9.62,-0.14,36,0.62,-4.04,7.11,-0.19,48.87
因子01-沪深300,-5.38,-37.18,-20.40,8.25,-5.78,8,20,10.18,-0.49,195,0.65,-5.13,2.73,-0.53,47.58
因子02-全市场,8.83,-12.28,-7.28,24.11,8.43,13,10,9.15,0.97,278,0.59,8.29,17.52,0.97,50.53
因子02-中证500,-1.52,-27.06,-20.14,18.10,-2.77,12,8,9.85,-0.11,70,0.63,-3.23,9.42,-0.15,48.56
因子02-沪深300,-5.00,-36.81,-21.41,11.04,-5.43,10,8,10.38,-0.44,189,0.66,-4.07,4.09,-0.48,47.88
因子03-全市场,17.40,-12.67,-0.57,41.18,19.10,9,7,9.56,1.73,114,0.61,19.17,28.97,1.82,52.34
因子03-中证500,11.98,-14.44,-1.69,29.64,12.20,10,8,8.35,1.40,101,0.53,11.50,20.19,1.43,54.08
因子03-沪深300,10.81,-16.06,-9.61,27.17,10.38,11,10,8.16,1.30,245,0.52,10.27,21.94,1.32,53.03
因子04-全市场,19.29,-12.61,2.21,43.61,21.51,10,7,9.34,1.94,120,0.60,21.26,31.01,2.06,54.16
因子04-中证500,14.25,-12.88,-1.98,31.30,13.54,15,14,8.33,1.64,136,0.53,14.90,21.54,1.71,54.01
因子04-沪深300,10.67,-11.28,-3.97,32.18,10.94,9,12,7.95,1.32,210,0.51,10.68,18.64,1.34,53.40
因子05-全市场,9.52,-11.10,-6.02,24.01,9.45,10,8,9.11,1.04,135,0.58,9.59,17.48,1.04,51.97
因子05-中证500,-0.08,-20.87,-16.90,18.94,-1.08,9,8,9.79,0.04,108,0.63,-2.32,8.43,-0.01,49.09
因子05-沪深300,-4.37,-34.03,-21.32,10.56,-4.08,14,14,10.48,-0.37,132,0.67,-2.84,5.23,-0.42,47.58
因子06-全市场,9.93,-11.04,-5.73,24.30,9.81,10,8,9.11,1.09,126,0.58,10.08,18.15,1.09,51.74
因子06-中证500,0.05,-20.59,-17.43,18.66,-0.97,9,8,9.72,0.05,418,0.62,-2.16,7.98,0.00,49.21
因子06-沪深300,-5.20,-36.24,-20.58,10.48,-5.22,14,16,10.30,-0.47,188,0.66,-4.49,4.02,-0.50,48.03
因子07-全市场,18.56,-12.66,1.01,43.02,20.79,9,10,9.30,1.88,114,0.60,20.38,31.64,1.99,53.56
因子07-中证500,13.42,-13.17,-1.79,28.98,12.90,10,8,8.26,1.57,110,0.53,12.40,21.58,1.63,54.92
因子07-沪深300,12.66,-13.06,-4.12,31.36,11.86,8,8,8.22,1.49,248,0.53,12.30,21.00,1.54,52.87
因子08-全市场,18.43,-12.39,1.44,42.31,20.65,9,8,9.28,1.87,114,0.59,20.11,31.18,1.99,53.86
因子08-中证500,13.04,-12.79,-2.77,30.04,12.42,10,8,8.19,1.54,123,0.52,11.28,22.23,1.59,54.39
因子08-沪深300,13.06,-12.66,-3.12,32.84,12.38,8,8,8.19,1.54,232,0.52,12.50,22.17,1.60,52.72
