x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
apb-1d-全市场,17.31,-7.62,1.45,32.21,18.10,14,9,4.85,3.32,82,0.31,18.78,26.38,3.57,60.04
apb-1d-中证500,17.41,-11.37,-9.45,37.42,18.17,13,11,6.48,2.51,339,0.42,19.80,29.06,2.69,57.65
apb-1d-沪深300,7.97,-17.04,-14.94,30.07,9.26,9,9,7.39,1.08,591,0.47,9.40,18.94,1.08,54.71
apb-5d-全市场,21.44,-6.81,3.36,46.98,21.40,12,11,6.69,2.94,84,0.43,20.76,29.69,3.20,56.25
apb-5d-中证500,14.37,-13.97,-13.66,48.24,13.80,11,10,7.93,1.73,361,0.51,14.08,26.34,1.81,53.55
apb-5d-沪深300,10.26,-14.51,-12.56,33.87,10.97,13,9,8.37,1.21,219,0.54,13.16,19.22,1.22,52.39
apb-1m-全市场,15.53,-7.78,-1.35,32.65,16.08,12,9,6.00,2.44,103,0.38,16.08,25.44,2.59,56.20
apb-1m-中证500,7.57,-19.57,-12.75,39.75,7.86,17,10,7.38,1.03,912,0.47,5.62,22.61,1.02,52.47
apb-1m-沪深300,9.47,-10.25,-8.53,40.98,9.83,11,11,7.89,1.19,251,0.50,9.34,17.53,1.20,52.50
