x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
S21~NB_中证500~RSRS牛熊增强,7.92,-31.98,-26.40,105.72,10.73,7,5,11.72,0.71,1091,0.75,0.00,40.10,0.68,57.19
S22~S22f03~成交量择时,4.94,-48.30,-33.36,101.50,6.84,8,4,17.88,0.36,1108,1.14,1.31,38.80,0.28,54.61
S32~S32f04~longonly,13.90,-52.93,-39.98,302.95,19.79,10,7,24.83,0.65,110,1.59,7.38,58.26,0.56,56.08
S33~S33f04~longonly,2.09,-43.33,-40.20,57.76,2.85,9,9,16.42,0.21,781,1.05,0.00,29.29,0.13,54.09
S36~S36f02~成交量择时,6.64,-44.44,-33.17,99.69,8.99,6,4,14.67,0.51,1108,0.94,0.00,40.62,0.45,55.21
S39~3~成交量择时,10.56,-46.06,-34.39,119.35,12.42,9,5,16.58,0.69,269,1.06,10.84,37.93,0.64,56.84
S46~s46_f1~成交量择时,9.24,-39.99,-33.67,126.85,12.75,7,4,14.61,0.68,1003,0.94,1.48,45.93,0.63,56.62
S57~adaboost~longonly,16.10,-46.24,-33.74,253.09,22.48,12,9,25.76,0.71,517,1.65,14.19,63.04,0.63,56.12
S66~v_sp~成交量择时,10.23,-43.28,-32.78,101.83,12.06,8,5,16.55,0.67,1093,1.06,9.76,41.71,0.62,56.60
S73P1~up_std~成交量择时,10.11,-39.89,-31.25,113.16,11.93,8,4,16.42,0.67,1093,1.05,8.18,41.41,0.62,56.47
S75P1~mom_residual~成交量择时,5.14,-50.14,-37.54,76.40,6.96,8,5,17.51,0.37,357,1.12,6.15,34.04,0.29,55.91
S75P2~1d_20d~成交量择时,11.42,-51.56,-36.48,129.98,13.74,7,4,17.96,0.69,1131,1.15,6.79,54.39,0.64,55.70
000905综合,9.57,-40.24,-33.95,116.24,11.77,10,8,14.59,0.70,1103,0.93,6.10,40.14,0.66,56.58
S22~S22f03~牛熊增强,8.04,-30.82,-17.08,81.61,9.21,7,5,15.36,0.58,1105,0.98,5.07,29.83,0.52,57.92
S32~S32f01~成交量择时,12.22,-29.80,-24.99,109.08,15.37,8,4,15.12,0.84,894,0.97,3.58,50.36,0.81,59.40
S33~S33f04~成交量择时,3.47,-25.86,-24.95,56.07,4.53,7,4,8.96,0.43,444,0.57,0.00,29.47,0.39,56.49
S36~S36f08~成交量择时,9.04,-34.21,-29.58,88.45,11.42,8,5,15.13,0.65,992,0.97,2.51,43.15,0.60,57.79
S39~1~成交量择时,15.95,-21.70,-18.92,139.72,18.63,10,4,14.46,1.10,356,0.93,11.06,42.56,1.10,59.15
S46~s46_f1~成交量择时,13.51,-27.22,-22.75,106.00,16.61,10,4,14.98,0.92,357,0.96,6.41,51.16,0.90,60.46
S66~v_high~成交量择时,12.72,-23.12,-21.49,102.04,14.28,8,4,14.26,0.91,356,0.91,10.43,34.93,0.89,58.74
S73P1~publ~成交量择时,13.07,-29.53,-24.89,100.29,15.62,8,6,16.31,0.84,893,1.04,11.11,44.59,0.80,57.77
S73P2~beta~成交量择时,12.05,-31.79,-27.84,106.10,14.63,7,5,16.00,0.79,779,1.02,0.40,54.76,0.75,56.67
S75P1~mom_residual~牛熊增强,10.37,-25.33,-13.68,81.59,11.71,11,5,13.97,0.78,1005,0.89,9.23,32.24,0.74,59.93
S75P2~1d_20d~成交量择时,9.91,-48.69,-32.19,109.64,11.95,8,5,17.10,0.64,1222,1.09,8.32,43.46,0.58,57.95
A综合,11.13,-27.59,-22.73,88.09,12.93,8,4,13.32,0.86,894,0.85,6.68,40.80,0.84,58.76
