x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
因子01-全市场,5.69,-11.26,-8.84,20.14,5.22,9,10,8.94,0.66,204,0.57,4.58,13.78,0.64,49.81
因子01-中证500,-1.72,-26.17,-19.11,16.78,-2.64,9,8,9.62,-0.13,36,0.62,-3.96,7.12,-0.18,48.90
因子01-沪深300,-5.37,-37.18,-20.40,8.25,-5.77,8,20,10.18,-0.49,195,0.65,-5.10,2.74,-0.53,47.62
因子02-全市场,8.84,-12.28,-7.28,24.11,8.44,13,10,9.15,0.97,278,0.59,8.29,17.52,0.97,50.49
因子02-中证500,-1.47,-27.06,-20.14,18.10,-2.76,12,8,9.86,-0.10,70,0.63,-3.22,9.42,-0.15,48.60
因子02-沪深300,-5.06,-36.81,-21.41,11.04,-5.42,10,8,10.39,-0.45,189,0.66,-4.03,4.09,-0.49,47.84
因子03-全市场,17.44,-12.67,-0.57,41.18,19.11,9,7,9.57,1.73,114,0.61,19.18,28.98,1.82,52.38
因子03-中证500,11.97,-14.44,-1.69,29.64,12.21,10,8,8.36,1.40,101,0.53,11.50,20.20,1.43,54.05
因子03-沪深300,10.71,-16.06,-9.61,27.17,10.38,11,10,8.16,1.29,245,0.52,10.29,21.94,1.31,52.99
因子04-全市场,19.32,-12.61,2.21,43.61,21.53,10,7,9.35,1.94,120,0.60,21.26,31.02,2.07,54.20
因子04-中证500,14.19,-12.88,-1.98,31.30,13.54,15,14,8.34,1.64,136,0.53,14.92,21.54,1.70,53.97
因子04-沪深300,10.62,-11.28,-3.97,32.18,10.95,9,12,7.96,1.31,210,0.51,10.69,18.65,1.33,53.37
因子05-全市场,9.53,-11.10,-6.02,24.01,9.46,10,8,9.12,1.04,135,0.58,9.59,17.49,1.04,51.93
因子05-中证500,-0.03,-20.87,-16.90,18.94,-1.07,9,8,9.80,0.05,108,0.63,-2.32,8.44,-0.00,49.13
因子05-沪深300,-4.37,-34.03,-21.32,10.56,-4.07,14,14,10.48,-0.37,132,0.67,-2.83,5.23,-0.42,47.54
因子06-全市场,9.93,-11.04,-5.73,24.30,9.82,10,8,9.11,1.09,126,0.58,10.08,18.15,1.09,51.70
因子06-中证500,0.09,-20.59,-17.43,18.66,-0.96,9,8,9.72,0.06,418,0.62,-2.15,7.98,0.01,49.24
因子06-沪深300,-5.21,-36.24,-20.58,10.48,-5.21,14,16,10.30,-0.47,188,0.66,-4.48,4.02,-0.51,47.99
因子07-全市场,18.57,-12.66,1.01,43.02,20.81,9,10,9.31,1.88,114,0.60,20.38,31.66,1.99,53.52
因子07-中证500,13.39,-13.17,-1.79,28.98,12.90,10,8,8.26,1.56,110,0.53,12.41,21.58,1.62,54.88
因子07-沪深300,12.55,-13.06,-4.12,31.36,11.87,8,8,8.22,1.48,248,0.53,12.32,21.00,1.53,52.84
因子08-全市场,18.44,-12.39,1.44,42.31,20.67,9,8,9.29,1.87,114,0.59,20.12,31.20,1.99,53.82
因子08-中证500,12.98,-12.79,-2.77,30.04,12.42,10,8,8.19,1.53,123,0.52,11.30,22.23,1.59,54.35
因子08-沪深300,12.97,-12.66,-3.12,32.84,12.39,8,8,8.19,1.53,232,0.52,12.51,22.17,1.58,52.69
