x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
因子01-全市场,5.55,-11.26,-8.84,20.14,5.23,9,10,8.94,0.65,204,0.57,4.58,13.79,0.62,49.77
因子01-中证500,-1.90,-26.17,-19.11,16.78,-2.63,9,8,9.62,-0.15,36,0.62,-3.95,7.12,-0.20,48.86
因子01-沪深300,-5.46,-37.18,-20.40,8.25,-5.77,8,20,10.18,-0.50,195,0.65,-5.10,2.74,-0.54,47.58
因子02-全市场,8.68,-12.28,-7.28,24.11,8.45,13,10,9.15,0.96,278,0.59,8.30,17.52,0.95,50.45
因子02-中证500,-1.71,-27.06,-20.14,18.10,-2.75,12,8,9.84,-0.13,70,0.63,-3.21,9.42,-0.17,48.56
因子02-沪深300,-5.15,-36.81,-21.41,11.04,-5.41,10,8,10.39,-0.46,189,0.66,-4.03,4.09,-0.50,47.80
因子03-全市场,17.44,-12.67,-0.57,41.18,19.13,9,7,9.57,1.73,114,0.61,19.18,28.99,1.82,52.35
因子03-中证500,11.83,-14.44,-1.69,29.64,12.21,10,8,8.35,1.38,101,0.53,11.51,20.20,1.42,54.02
因子03-沪深300,10.76,-16.06,-9.61,27.17,10.39,11,10,8.16,1.29,245,0.52,10.31,21.94,1.32,53.03
因子04-全市场,19.33,-12.61,2.21,43.61,21.54,10,7,9.35,1.94,120,0.60,21.27,31.03,2.07,54.17
因子04-中证500,14.01,-12.88,-1.98,31.30,13.55,15,14,8.33,1.62,136,0.53,14.92,21.54,1.68,53.94
因子04-沪深300,10.57,-11.28,-3.97,32.18,10.96,9,12,7.96,1.30,210,0.51,10.69,18.65,1.33,53.33
因子05-全市场,9.38,-11.10,-6.02,24.01,9.47,10,8,9.12,1.03,135,0.58,9.60,17.49,1.03,51.89
因子05-中证500,-0.25,-20.87,-16.90,18.94,-1.06,9,8,9.79,0.02,108,0.63,-2.32,8.44,-0.03,49.09
因子05-沪深300,-4.43,-34.03,-21.32,10.56,-4.06,14,14,10.48,-0.38,132,0.67,-2.82,5.23,-0.42,47.50
因子06-全市场,9.79,-11.04,-5.73,24.30,9.83,10,8,9.11,1.07,126,0.58,10.09,18.15,1.07,51.67
因子06-中证500,-0.13,-20.59,-17.43,18.66,-0.95,9,8,9.71,0.03,418,0.62,-2.14,7.98,-0.01,49.20
因子06-沪深300,-5.27,-36.24,-20.58,10.48,-5.20,14,16,10.31,-0.47,188,0.66,-4.47,4.02,-0.51,47.95
因子07-全市场,18.59,-12.66,1.01,43.02,20.83,9,10,9.31,1.88,114,0.60,20.40,31.68,2.00,53.56
因子07-中证500,13.21,-13.17,-1.79,28.98,12.90,10,8,8.25,1.55,110,0.53,12.43,21.58,1.60,54.85
因子07-沪深300,12.55,-13.06,-4.12,31.36,11.87,8,8,8.22,1.48,248,0.53,12.32,21.00,1.53,52.80
因子08-全市场,18.47,-12.39,1.44,42.31,20.68,9,8,9.29,1.87,114,0.59,20.13,31.22,1.99,53.86
因子08-中证500,12.79,-12.79,-2.77,30.04,12.43,10,8,8.18,1.51,123,0.52,11.30,22.23,1.56,54.32
因子08-沪深300,12.96,-12.66,-3.12,32.84,12.40,8,8,8.19,1.53,232,0.52,12.51,22.17,1.58,52.65
