x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
,年化收益率(%),最大回撤(%),持有1年最低收益(%),持有1年最高收益(%),持有1年平均收益(%),最大连续上涨天数,最大连续下跌天数,收益波动率(%),夏普比率,最长新高间隔,下跌波动率(%),持有1年收益中位数(%),持有1年收益90%分位数(%),信息比率,胜率(%)
000001,5.03,-30.24,-30.24,45.16,9.55,3,2,16.45,0.38,462,1.05,6.72,36.51,0.31,50.00
000905,7.32,-34.46,-34.13,71.71,15.67,3,3,21.14,0.44,519,1.35,8.46,56.35,0.35,51.18
000300,7.62,-30.93,-30.93,48.44,11.39,3,2,18.26,0.49,462,1.17,10.95,38.03,0.42,48.82
