,Bloomberg Code,symbol,level
0,2330 TT Equity,<,584.0
1,2454 TT Equity,<,854.0
2,8046 TT Equity,<,270.0
3,3034 TT Equity,<,470.5
4,2603 TT Equity,<,36.9
5,1309 TT Equity,<,35.3
6,2317 TT Equity,<,112.5
7,3008 TT Equity,<,3360.0
8,3481 TT Equity,<,16.5
9,2882 TT Equity,<,42.0
10,2610 TT Equity,<,13.55
11,6531 TT Equity,<,633.0
12,2609 TT Equity,<,26.4
13,2881 TT Equity,<,50.0
14,4968 TT Equity,<,530.0
15,3661 TT Equity,<,821.0
16,2409 TT Equity,<,18.1
17,2891 TT Equity,<,20.1
18,2002 TT Equity,<,24.65
19,3105 TT Equity,<,365.5
20,6533 TT Equity,<,440.0
21,1305 TT Equity,<,31.95
22,6456 TT Equity,<,111.5
23,2368 TT Equity,<,54.4
24,2049 TT Equity,<,398.5
25,2108 TT Equity,<,63.1
26,2337 TT Equity,<,40.3
27,3406 TT Equity,<,483.0
28,3006 TT Equity,<,84.5
29,2886 TT Equity,<,29.35
30,6770 TT Equity,<,64.0
31,4976 TT Equity,<,103.5
32,2014 TT Equity,<,17.8
33,2376 TT Equity,<,83.9
34,3545 TT Equity,<,97.4
35,1597 TT Equity,<,108.5
36,2888 TT Equity,<,8.22
37,2618 TT Equity,<,14.7
38,2883 TT Equity,<,9.41
39,5243 TT Equity,<,66.5
40,2884 TT Equity,<,24.9
41,2357 TT Equity,<,309.0
42,1909 TT Equity,<,24.6
43,1101 TT Equity,<,42.4
44,8936 TT Equity,<,31.85
45,1590 TT Equity,<,893.0
46,4760 TT Equity,<,119.5
47,1216 TT Equity,<,68.0
48,2006 TT Equity,<,37.8
49,6237 TT Equity,<,82.5
50,2382 TT Equity,<,84.6
51,2885 TT Equity,<,21.0
52,3362 TT Equity,<,36.95
53,2615 TT Equity,<,45.75
54,2395 TT Equity,<,365.0
55,6582 TT Equity,<,144.0
56,2371 TT Equity,<,27.6
57,3019 TT Equity,<,88.0
58,1304 TT Equity,<,21.85
59,8358 TT Equity,<,56.0
60,2377 TT Equity,<,145.0
61,3293 TT Equity,<,741.0
62,2458 TT Equity,<,171.5
63,1312 TT Equity,<,23.8
64,3260 TT Equity,<,79.5
65,2912 TT Equity,<,267.5
66,096040 KS Equity,<,665.0
67,121800 KS Equity,<,10300.0
68,011200 KS Equity,<,19700.0
69,000270 KS Equity,<,79800.0
70,005490 KS Equity,<,303000.0
71,051910 KS Equity,<,857000.0
72,105560 KS Equity,<,45800.0
73,078130 KS Equity,<,4280.0
74,005380 KS Equity,<,228500.0
75,028670 KS Equity,<,5660.0
76,043610 KS Equity,<,5350.0
77,055550 KS Equity,<,33900.0
78,068290 KS Equity,<,34000.0
79,048410 KS Equity,<,46400.0
80,005880 KS Equity,<,3380.0
81,093230 KS Equity,<,402.0
82,041190 KS Equity,<,4705.0
83,052420 KS Equity,<,3750.0
84,086790 KS Equity,<,39450.0
85,011170 KS Equity,<,313500.0
86,011780 KS Equity,<,200000.0
87,045660 KS Equity,<,30900.0
88,323990 KS Equity,<,98700.0
89,004020 KS Equity,<,42300.0
90,019170 KS Equity,<,91000.0
91,006220 KS Equity,<,8700.0
92,009830 KS Equity,<,40100.0
93,009540 KS Equity,<,108000.0
94,036570 KS Equity,<,927000.0
95,007860 KS Equity,<,10750.0
96,294090 KS Equity,<,57100.0
97,000810 KS Equity,<,179000.0
