,Bloomberg Code,symbol,level
0,2330 TT Equity,<,593.0
1,2603 TT Equity,<,38.15
2,2609 TT Equity,<,28.85
3,3545 TT Equity,<,94.1
4,3034 TT Equity,<,475.5
5,4961 TT Equity,<,208.0
6,2454 TT Equity,<,888.0
7,6531 TT Equity,<,679.0
8,2303 TT Equity,<,46.55
9,2338 TT Equity,<,44.7
10,3228 TT Equity,<,379.0
11,2327 TT Equity,<,565.0
12,4968 TT Equity,<,547.0
13,3169 TT Equity,<,103.0
14,2371 TT Equity,<,28.0
15,2308 TT Equity,<,265.0
16,3006 TT Equity,<,86.0
17,8046 TT Equity,<,288.0
18,6488 TT Equity,<,733.0
19,4743 TT Equity,<,251.0
20,3661 TT Equity,<,917.0
21,6485 TT Equity,<,108.0
22,6284 TT Equity,<,74.5
23,2492 TT Equity,<,238.0
24,2331 TT Equity,<,31.15
25,6443 TT Equity,<,37.1
26,2375 TT Equity,<,127.0
27,2610 TT Equity,<,14.0
28,2377 TT Equity,<,146.5
29,6237 TT Equity,<,96.2
30,6176 TT Equity,<,118.5
31,3037 TT Equity,<,87.9
32,8261 TT Equity,<,48.25
33,2337 TT Equity,<,43.75
34,2486 TT Equity,<,21.65
35,2376 TT Equity,<,91.7
36,3576 TT Equity,<,14.15
37,1513 TT Equity,<,52.9
38,3443 TT Equity,<,396.0
39,3592 TT Equity,<,337.5
40,8299 TT Equity,<,442.5
41,6770 TT Equity,<,67.7
42,2409 TT Equity,<,18.25
43,2344 TT Equity,<,27.7
44,6244 TT Equity,<,36.45
45,6533 TT Equity,<,470.5
46,6706 TT Equity,<,154.5
47,2426 TT Equity,<,23.7
48,8016 TT Equity,<,195.0
49,1309 TT Equity,<,41.7
50,3105 TT Equity,<,380.0
51,2883 TT Equity,<,9.77
52,3048 TT Equity,<,25.2
53,6415 TT Equity,<,2230.0
54,2357 TT Equity,<,316.5
55,6150 TT Equity,<,126.0
56,1303 TT Equity,<,76.0
57,2605 TT Equity,<,19.65
58,6138 TT Equity,<,112.0
59,4953 TT Equity,<,97.2
60,3141 TT Equity,<,55.3
61,2354 TT Equity,<,69.5
62,2328 TT Equity,<,41.25
63,3707 TT Equity,<,44.7
64,4938 TT Equity,<,70.7
65,8150 TT Equity,<,36.35
66,3317 TT Equity,<,50.7
67,2615 TT Equity,<,47.2
68,3042 TT Equity,<,94.7
69,5474 TT Equity,<,170.5
70,6669 TT Equity,<,828.0
71,5871 TT Equity,<,176.0
72,5347 TT Equity,<,100.0
73,5269 TT Equity,<,1480.0
74,6411 TT Equity,<,106.5
75,2009 TT Equity,<,29.1
76,2408 TT Equity,<,87.5
77,2379 TT Equity,<,431.0
78,2382 TT Equity,<,86.3
79,6589 TT Equity,<,74.4
80,005930 KS Equity,<,81100.0
81,068290 KS Equity,<,37350.0
82,019550 KS Equity,<,1490.0
83,000270 KS Equity,<,82200.0
84,064260 KS Equity,<,7770.0
85,051910 KS Equity,<,937000.0
86,096770 KS Equity,<,224500.0
87,189980 KS Equity,<,3230.0
88,007460 KS Equity,<,1800.0
89,000910 KS Equity,<,7350.0
90,100790 KS Equity,<,6300.0
91,035420 KS Equity,<,368500.0
92,048410 KS Equity,<,46950.0
93,006400 KS Equity,<,681000.0
94,027360 KS Equity,<,4200.0
95,005380 KS Equity,<,230000.0
