,Bloomberg Code,symbol,level
0,2330 TT Equity,<,586.0
1,2603 TT Equity,<,40.65
2,2317 TT Equity,<,121.0
3,3481 TT Equity,<,16.6
4,4961 TT Equity,<,273.5
5,2609 TT Equity,<,31.25
6,2409 TT Equity,<,18.9
7,2303 TT Equity,<,47.0
8,3034 TT Equity,<,523.0
9,2454 TT Equity,<,872.0
10,2610 TT Equity,<,14.35
11,3576 TT Equity,<,15.0
12,2615 TT Equity,<,49.2
13,2457 TT Equity,<,22.9
14,2338 TT Equity,<,55.2
15,2328 TT Equity,<,43.5
16,8054 TT Equity,<,49.8
17,2618 TT Equity,<,15.65
18,6244 TT Equity,<,35.8
19,2353 TT Equity,<,28.35
20,8046 TT Equity,<,293.0
21,3711 TT Equity,<,104.0
22,6589 TT Equity,<,75.3
23,2489 TT Equity,<,16.15
24,3346 TT Equity,<,51.8
25,2492 TT Equity,<,247.5
26,2337 TT Equity,<,43.45
27,3707 TT Equity,<,51.1
28,6116 TT Equity,<,12.5
29,3545 TT Equity,<,147.0
30,8358 TT Equity,<,63.0
31,6477 TT Equity,<,63.8
32,8183 TT Equity,<,45.8
33,2401 TT Equity,<,25.75
34,3006 TT Equity,<,92.7
35,3211 TT Equity,<,124.0
36,2108 TT Equity,<,74.3
37,2882 TT Equity,<,44.6
38,2377 TT Equity,<,158.0
39,1301 TT Equity,<,96.1
40,6411 TT Equity,<,126.5
41,2376 TT Equity,<,95.2
42,8016 TT Equity,<,226.0
43,2308 TT Equity,<,280.5
44,4938 TT Equity,<,72.1
45,3169 TT Equity,<,137.5
46,1590 TT Equity,<,956.0
47,6443 TT Equity,<,41.95
48,8431 TT Equity,<,86.3
49,5483 TT Equity,<,164.0
50,5243 TT Equity,<,70.1
51,2606 TT Equity,<,37.2
52,6237 TT Equity,<,97.4
53,6485 TT Equity,<,111.5
54,3105 TT Equity,<,378.0
55,2354 TT Equity,<,72.2
56,2363 TT Equity,<,17.7
57,3094 TT Equity,<,35.6
58,6770 TT Equity,<,69.4
59,2426 TT Equity,<,28.45
60,2408 TT Equity,<,90.2
61,2605 TT Equity,<,22.1
62,3231 TT Equity,<,33.65
63,3596 TT Equity,<,106.0
64,8406 TT Equity,<,164.5
65,3691 TT Equity,<,204.0
66,8299 TT Equity,<,460.0
67,2379 TT Equity,<,450.5
68,2345 TT Equity,<,263.0
69,1565 TT Equity,<,288.0
70,3141 TT Equity,<,64.6
71,6547 TT Equity,<,198.0
72,3443 TT Equity,<,396.5
73,3437 TT Equity,<,34.7
74,5608 TT Equity,<,13.3
75,6271 TT Equity,<,195.0
76,8150 TT Equity,<,37.7
77,3149 TT Equity,<,38.4
78,2331 TT Equity,<,33.2
79,005930 KS Equity,<,81700.0
80,042670 KS Equity,<,8200.0
81,314930 KS Equity,<,48100.0
82,011200 KS Equity,<,22150.0
