,Bloomberg Code,symbol,level
0,2317 TT Equity,>,128.0
1,2603 TT Equity,>,42.15
2,3034 TT Equity,>,545.0
3,2303 TT Equity,>,48.5
4,2454 TT Equity,>,920.0
5,6531 TT Equity,>,830.0
6,2327 TT Equity,>,575.0
7,3481 TT Equity,>,17.35
8,2337 TT Equity,>,44.95
9,2344 TT Equity,>,28.5
10,3037 TT Equity,>,92.2
11,2409 TT Equity,>,19.35
12,2610 TT Equity,>,15.05
13,2881 TT Equity,>,54.9
14,6488 TT Equity,>,775.0
15,5483 TT Equity,>,169.0
16,3552 TT Equity,>,308.0
17,3661 TT Equity,>,989.0
18,3008 TT Equity,>,3440.0
19,6147 TT Equity,>,78.0
20,3094 TT Equity,>,44.3
21,2492 TT Equity,>,258.5
22,5285 TT Equity,>,81.0
23,3006 TT Equity,>,94.9
24,4968 TT Equity,>,624.0
25,6443 TT Equity,>,43.5
26,3231 TT Equity,>,34.15
27,1303 TT Equity,>,77.2
28,5269 TT Equity,>,1585.0
29,8358 TT Equity,>,65.8
30,6415 TT Equity,>,2520.0
31,1326 TT Equity,>,88.0
32,2379 TT Equity,>,461.0
33,2408 TT Equity,>,94.3
34,2375 TT Equity,>,137.0
35,6237 TT Equity,>,106.0
36,8150 TT Equity,>,43.95
37,2328 TT Equity,>,44.65
38,2886 TT Equity,>,31.3
39,3707 TT Equity,>,52.5
40,2331 TT Equity,>,35.5
41,2382 TT Equity,>,90.8
42,6491 TT Equity,>,370.5
43,3443 TT Equity,>,427.0
44,4976 TT Equity,>,116.0
45,3714 TT Equity,>,86.2
46,2049 TT Equity,>,430.5
47,5871 TT Equity,>,193.0
48,4966 TT Equity,>,1270.0
49,2002 TT Equity,>,25.7
50,1101 TT Equity,>,43.15
51,6485 TT Equity,>,119.0
52,2106 TT Equity,>,41.0
53,3105 TT Equity,>,393.0
54,1568 TT Equity,>,33.8
55,005930 KS Equity,>,83000.0
56,000660 KS Equity,>,141000.0
57,035420 KS Equity,>,408000.0
58,121800 KS Equity,>,13850.0
59,051910 KS Equity,>,861000.0
60,334970 KS Equity,>,17450.0
61,019170 KS Equity,>,112000.0
62,000270 KS Equity,>,88200.0
63,035720 KS Equity,>,501000.0
64,005380 KS Equity,>,236000.0
65,096770 KS Equity,>,219000.0
66,005490 KS Equity,>,301000.0
67,006400 KS Equity,>,669000.0
68,068290 KS Equity,>,50700.0
69,066570 KS Equity,>,159500.0
70,012330 KS Equity,>,304500.0
71,048410 KS Equity,>,54300.0
72,285130 KS Equity,>,309500.0
73,096040 KS Equity,>,814.0
74,006220 KS Equity,>,9010.0
75,011170 KS Equity,>,314000.0
76,068270 KS Equity,>,296000.0
77,105560 KS Equity,>,51700.0
78,055550 KS Equity,>,36000.0
79,033780 KS Equity,>,82500.0
80,011760 KS Equity,>,21100.0
81,126560 KS Equity,>,5490.0
82,015760 KS Equity,>,24750.0
83,064350 KS Equity,>,21000.0
84,204320 KS Equity,>,72300.0
85,006280 KS Equity,>,387500.0
86,091990 KS Equity,>,128700.0
87,036570 KS Equity,>,965000.0
88,011930 KS Equity,>,3535.0
89,009830 KS Equity,>,45200.0
90,096530 KS Equity,>,135600.0
91,112610 KS Equity,>,70300.0
92,017670 KS Equity,>,255000.0
93,010950 KS Equity,>,82900.0
94,028670 KS Equity,>,6360.0
95,032830 KS Equity,>,79100.0
96,053800 KS Equity,>,77800.0
97,051900 KS Equity,>,1579000.0
98,064260 KS Equity,>,8950.0
99,034220 KS Equity,>,22250.0
100,069620 KS Equity,>,136500.0
101,207940 KS Equity,>,717000.0
102,326030 KS Equity,>,111500.0
103,003670 KS Equity,>,150500.0
104,352820 KS Equity,>,234000.0
105,010060 KS Equity,>,121500.0
106,196170 KS Equity,>,157400.0
107,128940 KS Equity,>,345000.0
108,000810 KS Equity,>,190500.0
109,007860 KS Equity,>,12900.0
110,028300 KS Equity,>,46350.0
111,004170 KS Equity,>,288000.0
112,008930 KS Equity,>,63200.0
113,028260 KS Equity,>,123500.0
114,088350 KS Equity,>,3230.0
115,008770 KS Equity,>,88400.0
116,298020 KS Equity,>,570000.0
117,185750 KS Equity,>,185500.0
118,375500 KS Equity,>,121500.0
119,115450 KS Equity,>,19450.0
120,194480 KS Equity,>,89200.0
121,000990 KS Equity,>,58100.0
122,030200 KS Equity,>,27150.0
123,035610 KS Equity,>,9980.0
124,100790 KS Equity,>,8660.0
125,006360 KS Equity,>,41050.0
126,003550 KS Equity,>,91600.0
127,9984 JT Equity,>,10295.0
128,9983 JT Equity,>,96880.0
129,7203 JT Equity,>,8697.0
130,8316 JT Equity,>,4344.0
131,7974 JT Equity,>,63720.0
132,6758 JT Equity,>,11670.0
133,8035 JT Equity,>,43100.0
134,8411 JT Equity,>,1727.5
135,4502 JT Equity,>,4306.0
136,6920 JT Equity,>,13820.0
137,6954 JT Equity,>,27475.0
138,8001 JT Equity,>,3558.0
139,9432 JT Equity,>,2938.5
140,6098 JT Equity,>,5352.0
141,6981 JT Equity,>,9227.0
142,4063 JT Equity,>,18825.0
143,6367 JT Equity,>,23520.0
144,8058 JT Equity,>,3223.0
145,4452 JT Equity,>,7364.0
146,9433 JT Equity,>,3562.0
147,4689 JT Equity,>,611.3
148,4755 JT Equity,>,1531.0
149,2413 JT Equity,>,7730.0
150,6902 JT Equity,>,7764.0
151,4543 JT Equity,>,4083.0
152,8031 JT Equity,>,2389.0
153,9434 JT Equity,>,1491.5
154,8308 JT Equity,>,496.8
155,6273 JT Equity,>,65200.0
156,6501 JT Equity,>,5444.0
157,9201 JT Equity,>,2739.0
158,8725 JT Equity,>,3387.0
159,6702 JT Equity,>,16230.0
160,8802 JT Equity,>,1975.0
161,6301 JT Equity,>,3455.0
162,7269 JT Equity,>,4847.0
163,9202 JT Equity,>,2804.0
164,2502 JT Equity,>,4858.0
165,8591 JT Equity,>,1984.5
166,4911 JT Equity,>,8174.0
167,3436 JT Equity,>,2668.0
168,4568 JT Equity,>,3415.0
169,9022 JT Equity,>,17790.0
170,8053 JT Equity,>,1620.0
171,5108 JT Equity,>,4479.0
172,7751 JT Equity,>,2407.0
173,9020 JT Equity,>,8510.0
174,4503 JT Equity,>,1816.0
175,8750 JT Equity,>,2040.5
176,1605 JT Equity,>,815.0
177,6532 JT Equity,>,26150.0
178,5019 JT Equity,>,2944.0
179,7309 JT Equity,>,25990.0
180,6723 JT Equity,>,1253.0
181,7741 JT Equity,>,12780.0
182,8002 JT Equity,>,941.4
183,8309 JT Equity,>,4155.0
184,9613 JT Equity,>,1756.0
185,6326 JT Equity,>,2512.0
186,4519 JT Equity,>,4578.0
187,8113 JT Equity,>,4533.0
188,4901 JT Equity,>,6603.0
189,6976 JT Equity,>,5640.0
190,3659 JT Equity,>,3645.0
191,6988 JT Equity,>,9680.0
192,1925 JT Equity,>,3495.0
193,4751 JT Equity,>,7620.0
194,6762 JT Equity,>,15800.0
195,6506 JT Equity,>,5550.0
196,700 HK Equity,>,648.0
197,9988 HK Equity,>,237.0
198,3690 HK Equity,>,344.8
199,1810 HK Equity,>,27.05
200,883 HK Equity,>,9.13
201,2318 HK Equity,>,96.7
202,1024 HK Equity,>,317.4
203,388 HK Equity,>,475.2
204,3800 HK Equity,>,2.48
205,1299 HK Equity,>,99.25
206,939 HK Equity,>,6.64
207,2013 HK Equity,>,20.7
208,9618 HK Equity,>,333.0
209,1211 HK Equity,>,194.8
210,27 HK Equity,>,77.85
211,2269 HK Equity,>,92.7
212,2382 HK Equity,>,199.4
213,941 HK Equity,>,54.1
214,5 HK Equity,>,47.3
215,175 HK Equity,>,24.85
216,2313 HK Equity,>,173.5
217,1398 HK Equity,>,5.57
218,1 HK Equity,>,63.1
219,6969 HK Equity,>,69.0
220,981 HK Equity,>,26.8
221,688 HK Equity,>,21.0
222,386 HK Equity,>,4.32
223,3968 HK Equity,>,63.6
224,909 HK Equity,>,41.5
225,992 HK Equity,>,9.31
226,968 HK Equity,>,14.44
227,9999 HK Equity,>,169.9
228,2331 HK Equity,>,48.35
229,2601 HK Equity,>,32.4
230,2020 HK Equity,>,122.4
231,728 HK Equity,>,2.76
232,1801 HK Equity,>,83.0
233,2628 HK Equity,>,16.5
234,2333 HK Equity,>,22.45
235,2899 HK Equity,>,11.1
236,762 HK Equity,>,4.67
237,2319 HK Equity,>,47.2
238,6618 HK Equity,>,116.7
239,11 HK Equity,>,152.3
240,1928 HK Equity,>,40.3
241,1093 HK Equity,>,9.88
242,16 HK Equity,>,117.3
243,1610 HK Equity,>,5.08
244,1919 HK Equity,>,10.38
245,6862 HK Equity,>,60.15
246,669 HK Equity,>,135.3
247,6690 HK Equity,>,32.4
248,17 HK Equity,>,40.0
249,6 HK Equity,>,45.3
250,1177 HK Equity,>,9.04
251,960 HK Equity,>,46.75
252,268 HK Equity,>,27.6
253,1585 HK Equity,>,20.6
254,868 HK Equity,>,25.45
255,1833 HK Equity,>,103.7
256,1288 HK Equity,>,3.23
257,1918 HK Equity,>,34.75
258,3323 HK Equity,>,11.12
259,3888 HK Equity,>,54.35
260,1109 HK Equity,>,38.9
261,9969 HK Equity,>,19.4
262,291 HK Equity,>,63.25
263,9923 HK Equity,>,84.3
264,6078 HK Equity,>,51.75
265,2 HK Equity,>,74.9
266,2689 HK Equity,>,12.96
267,914 HK Equity,>,51.9
