,Bloomberg Code,symbol,level
0,2603 TT Equity,>,38.85
1,2883 TT Equity,>,9.84
2,3481 TT Equity,>,17.0
3,2610 TT Equity,>,14.25
4,2409 TT Equity,>,18.65
5,2891 TT Equity,>,21.3
6,1309 TT Equity,>,42.85
7,2002 TT Equity,>,25.9
8,6244 TT Equity,>,35.85
9,4961 TT Equity,>,211.5
10,1314 TT Equity,>,11.3
11,4938 TT Equity,>,74.5
12,6770 TT Equity,>,69.3
13,6237 TT Equity,>,98.7
14,3576 TT Equity,>,14.45
15,1909 TT Equity,>,26.95
16,1305 TT Equity,>,33.75
17,2353 TT Equity,>,27.45
18,2889 TT Equity,>,15.2
19,2014 TT Equity,>,18.5
20,9904 TT Equity,>,32.35
21,2371 TT Equity,>,28.65
22,3037 TT Equity,>,93.2
23,6283 TT Equity,>,47.6
24,2892 TT Equity,>,21.65
25,1513 TT Equity,>,54.0
26,1101 TT Equity,>,42.9
27,3006 TT Equity,>,89.5
28,8431 TT Equity,>,90.5
29,2615 TT Equity,>,48.0
30,2328 TT Equity,>,42.25
31,2356 TT Equity,>,25.9
32,2401 TT Equity,>,25.45
33,2327 TT Equity,>,572.0
34,4906 TT Equity,>,32.05
35,5347 TT Equity,>,104.5
36,1444 TT Equity,>,12.1
37,4976 TT Equity,>,116.5
38,2027 TT Equity,>,31.0
39,8046 TT Equity,>,298.5
40,1216 TT Equity,>,70.6
41,3025 TT Equity,>,33.55
42,1308 TT Equity,>,24.45
43,3019 TT Equity,>,91.5
44,6443 TT Equity,>,38.45
45,2605 TT Equity,>,20.2
46,1409 TT Equity,>,14.95
47,2352 TT Equity,>,29.85
48,3706 TT Equity,>,29.1
49,2368 TT Equity,>,59.1
50,1312 TT Equity,>,25.75
51,005930 KS Equity,>,82500.0
52,000660 KS Equity,>,139000.0
53,334970 KS Equity,>,15150.0
54,035420 KS Equity,>,377500.0
55,121800 KS Equity,>,13900.0
56,005490 KS Equity,>,326500.0
57,096770 KS Equity,>,253500.0
58,096040 KS Equity,>,789.0
59,047040 KS Equity,>,5830.0
60,009070 KS Equity,>,9640.0
61,005380 KS Equity,>,234000.0
62,000270 KS Equity,>,83900.0
63,038880 KS Equity,>,1635.0
64,004140 KS Equity,>,11100.0
65,011200 KS Equity,>,22450.0
66,066570 KS Equity,>,149000.0
