,Bloomberg Code,symbol,level
0,2317 TT Equity,<,118.5
1,3034 TT Equity,<,496.5
2,6531 TT Equity,<,770.0
3,2603 TT Equity,<,39.3
4,2609 TT Equity,<,29.9
5,8046 TT Equity,<,294.0
6,3006 TT Equity,<,88.6
7,3576 TT Equity,<,15.0
8,2338 TT Equity,<,54.3
9,4976 TT Equity,<,114.0
10,4961 TT Equity,<,211.0
11,3661 TT Equity,<,923.0
12,6488 TT Equity,<,733.0
13,4968 TT Equity,<,585.0
14,8040 TT Equity,<,46.0
15,2308 TT Equity,<,280.0
16,2353 TT Equity,<,27.65
17,8150 TT Equity,<,37.7
18,3545 TT Equity,<,135.5
19,6411 TT Equity,<,107.0
20,3596 TT Equity,<,98.6
21,3704 TT Equity,<,35.5
22,2610 TT Equity,<,14.1
23,2328 TT Equity,<,42.15
24,2457 TT Equity,<,17.6
25,3037 TT Equity,<,91.0
26,3008 TT Equity,<,3340.0
27,2436 TT Equity,<,46.8
28,8358 TT Equity,<,59.5
29,2492 TT Equity,<,249.0
30,6283 TT Equity,<,44.3
31,4938 TT Equity,<,71.5
32,2489 TT Equity,<,15.4
33,2408 TT Equity,<,92.9
34,2354 TT Equity,<,72.1
35,6147 TT Equity,<,73.1
36,8054 TT Equity,<,48.35
37,8016 TT Equity,<,202.0
38,2376 TT Equity,<,93.5
39,2379 TT Equity,<,443.0
40,3231 TT Equity,<,32.45
41,5243 TT Equity,<,67.9
42,2382 TT Equity,<,88.4
43,6743 TT Equity,<,157.0
44,2108 TT Equity,<,74.1
45,3152 TT Equity,<,545.0
46,6237 TT Equity,<,98.2
47,8299 TT Equity,<,468.0
48,2344 TT Equity,<,27.8
49,3094 TT Equity,<,35.4
50,3218 TT Equity,<,270.5
51,2337 TT Equity,<,43.75
52,2363 TT Equity,<,16.5
53,8183 TT Equity,<,35.7
54,1513 TT Equity,<,54.4
55,6770 TT Equity,<,69.4
56,6443 TT Equity,<,42.0
57,5347 TT Equity,<,106.0
58,1590 TT Equity,<,957.0
59,6547 TT Equity,<,196.5
60,5483 TT Equity,<,164.5
61,2377 TT Equity,<,158.0
62,6278 TT Equity,<,112.5
63,6121 TT Equity,<,358.5
64,5471 TT Equity,<,89.0
