,Bloomberg Code,symbol,level
0,4961 TT Equity,>,299.0
1,2303 TT Equity,>,48.5
2,3034 TT Equity,>,552.0
3,2454 TT Equity,>,891.0
4,6531 TT Equity,>,830.0
5,2357 TT Equity,>,377.5
6,3576 TT Equity,>,18.5
7,2327 TT Equity,>,575.0
8,2338 TT Equity,>,61.5
9,6488 TT Equity,>,765.0
10,6415 TT Equity,>,2520.0
11,8054 TT Equity,>,55.8
12,3661 TT Equity,>,989.0
13,6244 TT Equity,>,42.7
14,2353 TT Equity,>,30.4
15,4976 TT Equity,>,116.0
16,3037 TT Equity,>,92.2
17,3346 TT Equity,>,60.3
18,2492 TT Equity,>,258.5
19,2337 TT Equity,>,44.95
20,3545 TT Equity,>,161.0
21,8358 TT Equity,>,66.0
22,6477 TT Equity,>,72.1
23,6121 TT Equity,>,384.0
24,2344 TT Equity,>,28.5
25,3006 TT Equity,>,94.7
26,3211 TT Equity,>,133.0
27,2108 TT Equity,>,81.5
28,3552 TT Equity,>,306.5
29,3008 TT Equity,>,3440.0
30,2377 TT Equity,>,167.0
31,6411 TT Equity,>,137.0
32,2376 TT Equity,>,98.6
33,8016 TT Equity,>,248.5
34,2308 TT Equity,>,287.5
35,4938 TT Equity,>,74.8
36,4958 TT Equity,>,128.5
37,1590 TT Equity,>,999.0
38,6443 TT Equity,>,44.45
39,8431 TT Equity,>,98.8
40,5483 TT Equity,>,169.0
41,5243 TT Equity,>,74.2
42,6237 TT Equity,>,105.5
43,6485 TT Equity,>,120.0
44,3105 TT Equity,>,393.0
45,2354 TT Equity,>,74.3
46,4968 TT Equity,>,624.0
47,3094 TT Equity,>,44.6
48,6770 TT Equity,>,71.3
49,2408 TT Equity,>,94.3
50,2881 TT Equity,>,54.9
51,8086 TT Equity,>,149.0
52,2605 TT Equity,>,23.35
53,3691 TT Equity,>,216.0
54,8299 TT Equity,>,472.0
55,5269 TT Equity,>,1585.0
56,2379 TT Equity,>,461.0
57,2345 TT Equity,>,273.0
58,2356 TT Equity,>,27.25
59,3141 TT Equity,>,71.5
60,6547 TT Equity,>,213.0
61,3443 TT Equity,>,418.0
62,6271 TT Equity,>,206.5
63,8150 TT Equity,>,43.95
64,2331 TT Equity,>,34.85
65,005930 KS Equity,>,83000.0
66,302440 KS Equity,>,150000.0
67,314930 KS Equity,>,79000.0
68,051910 KS Equity,>,861000.0
69,041190 KS Equity,>,7670.0
70,000660 KS Equity,>,140500.0
71,035420 KS Equity,>,408000.0
72,323990 KS Equity,>,127400.0
