,Bloomberg Code,symbol,level
0,2330 TT Equity,>,607.0
1,2303 TT Equity,>,48.1
2,2454 TT Equity,>,928.0
3,8046 TT Equity,>,297.0
4,6488 TT Equity,>,754.0
5,3481 TT Equity,>,17.05
6,3034 TT Equity,>,495.0
7,2327 TT Equity,>,582.0
8,2603 TT Equity,>,37.95
9,2409 TT Equity,>,19.35
10,6770 TT Equity,>,75.5
11,6415 TT Equity,>,2720.0
12,6531 TT Equity,>,665.0
13,2609 TT Equity,>,27.15
14,2344 TT Equity,>,27.95
15,3037 TT Equity,>,93.8
16,8924 TT Equity,>,95.7
17,6533 TT Equity,>,474.0
18,4968 TT Equity,>,595.0
19,2610 TT Equity,>,14.45
20,3019 TT Equity,>,91.8
21,2379 TT Equity,>,462.0
22,5243 TT Equity,>,71.4
23,2027 TT Equity,>,33.3
24,2408 TT Equity,>,92.7
25,4976 TT Equity,>,120.0
26,1590 TT Equity,>,1015.0
27,3008 TT Equity,>,3435.0
28,3661 TT Equity,>,858.0
29,3293 TT Equity,>,757.0
30,3006 TT Equity,>,91.4
31,2014 TT Equity,>,19.0
32,3105 TT Equity,>,373.0
33,3443 TT Equity,>,432.0
34,5483 TT Equity,>,164.5
35,2368 TT Equity,>,57.8
36,1305 TT Equity,>,31.5
37,8299 TT Equity,>,463.0
38,2371 TT Equity,>,30.3
39,3545 TT Equity,>,104.0
40,4128 TT Equity,>,73.2
41,4938 TT Equity,>,74.7
42,5269 TT Equity,>,1735.0
43,2357 TT Equity,>,315.0
44,3529 TT Equity,>,817.0
45,3044 TT Equity,>,144.0
46,2049 TT Equity,>,419.5
47,1309 TT Equity,>,36.3
48,4576 TT Equity,>,171.0
49,1301 TT Equity,>,102.5
50,6278 TT Equity,>,116.5
51,3406 TT Equity,>,491.0
52,1909 TT Equity,>,25.95
53,3042 TT Equity,>,98.3
54,8464 TT Equity,>,416.0
55,2382 TT Equity,>,86.4
56,4174 TT Equity,>,162.5
57,6147 TT Equity,>,74.9
58,2353 TT Equity,>,26.95
59,6121 TT Equity,>,373.5
60,2301 TT Equity,>,59.6
61,1326 TT Equity,>,88.5
62,2331 TT Equity,>,31.9
63,2618 TT Equity,>,15.55
64,1513 TT Equity,>,54.0
65,8016 TT Equity,>,202.0
66,2002 TT Equity,>,25.1
67,2882 TT Equity,>,42.6
68,4961 TT Equity,>,217.5
69,2354 TT Equity,>,71.2
70,2231 TT Equity,>,230.0
71,5871 TT Equity,>,172.5
72,3374 TT Equity,>,175.0
73,6271 TT Equity,>,214.0
74,3189 TT Equity,>,95.5
75,2006 TT Equity,>,38.3
76,2458 TT Equity,>,175.0
77,005930 KS Equity,>,83900.0
78,000660 KS Equity,>,146000.0
79,035420 KS Equity,>,395000.0
80,011200 KS Equity,>,22300.0
81,051910 KS Equity,>,915000.0
82,000270 KS Equity,>,82200.0
83,022100 KS Equity,>,8690.0
84,096770 KS Equity,>,267500.0
