,Bloomberg Code,symbol,level
0,2610 TT Equity,<,13.85
1,2610 TT Equity,<,12.2
2,8046 TT Equity,<,294.0
3,8046 TT Equity,<,288.5
4,2603 TT Equity,<,37.55
5,2603 TT Equity,<,37.1
6,2609 TT Equity,<,28.2
7,2609 TT Equity,<,28.65
8,2337 TT Equity,<,47.05
9,2337 TT Equity,<,46.75
10,8299 TT Equity,<,455.0
11,8299 TT Equity,<,440.0
12,3006 TT Equity,<,90.7
13,3006 TT Equity,<,91.2
14,4968 TT Equity,<,572.0
15,4968 TT Equity,<,578.0
16,6770 TT Equity,<,71.3
17,6770 TT Equity,<,74.1
18,6182 TT Equity,<,44.65
19,6182 TT Equity,<,44.1
20,2357 TT Equity,<,303.0
21,2357 TT Equity,<,302.0
22,3673 TT Equity,<,45.45
23,3673 TT Equity,<,45.6
24,3324 TT Equity,<,220.0
25,3324 TT Equity,<,218.0
26,6533 TT Equity,<,494.5
27,6533 TT Equity,<,494.0
28,2456 TT Equity,<,111.0
29,2456 TT Equity,<,107.5
30,2371 TT Equity,<,27.85
31,2371 TT Equity,<,27.15
32,2328 TT Equity,<,42.4
33,2328 TT Equity,<,41.3
34,3178 TT Equity,<,76.6
35,3178 TT Equity,<,74.5
36,2353 TT Equity,<,26.75
37,2353 TT Equity,<,26.75
38,6191 TT Equity,<,26.75
39,6191 TT Equity,<,27.3
40,1303 TT Equity,<,72.5
41,1303 TT Equity,<,72.2
42,9919 TT Equity,<,33.1
43,9919 TT Equity,<,29.1
44,2383 TT Equity,<,166.5
45,2383 TT Equity,<,164.0
46,6679 TT Equity,<,273.0
47,6679 TT Equity,<,266.0
48,3019 TT Equity,<,87.2
49,3019 TT Equity,<,91.1
50,3044 TT Equity,<,132.0
51,3044 TT Equity,<,132.5
52,5223 TT Equity,<,98.2
53,5223 TT Equity,<,95.5
54,2449 TT Equity,<,39.3
55,2449 TT Equity,<,39.35
56,2014 TT Equity,<,17.35
57,2014 TT Equity,<,16.8
58,4128 TT Equity,<,71.5
59,4128 TT Equity,<,66.2
60,2027 TT Equity,<,30.4
61,2027 TT Equity,<,30.6
62,9958 TT Equity,<,113.5
63,9958 TT Equity,<,113.5
64,5469 TT Equity,<,45.25
65,5469 TT Equity,<,45.3
66,3540 TT Equity,<,82.7
67,3540 TT Equity,<,81.6
68,048410 KS Equity,<,42750.0
69,048410 KS Equity,<,42500.0
70,000660 KS Equity,<,141000.0
71,000660 KS Equity,<,138500.0
72,000270 KS Equity,<,78000.0
73,000270 KS Equity,<,74300.0
74,035720 KS Equity,<,485500.0
75,035720 KS Equity,<,476500.0
76,323990 KS Equity,<,125600.0
77,323990 KS Equity,<,122400.0
78,005380 KS Equity,<,236000.0
79,005380 KS Equity,<,236000.0
80,003000 KS Equity,<,24100.0
81,003000 KS Equity,<,21350.0
82,256840 KS Equity,<,8330.0
83,256840 KS Equity,<,7730.0
84,011200 KS Equity,<,17850.0
85,011200 KS Equity,<,18150.0
86,068270 KS Equity,<,296000.0
87,068270 KS Equity,<,296500.0
88,139670 KS Equity,<,52100.0
89,139670 KS Equity,<,54100.0
90,028300 KS Equity,<,61500.0
91,028300 KS Equity,<,62300.0
92,004140 KS Equity,<,9320.0
93,004140 KS Equity,<,9070.0
94,005490 KS Equity,<,281000.0
95,005490 KS Equity,<,280000.0
96,068290 KS Equity,<,32600.0
97,068290 KS Equity,<,32450.0
98,019170 KS Equity,<,83300.0
99,019170 KS Equity,<,82500.0
100,006280 KS Equity,<,375000.0
101,006280 KS Equity,<,373000.0
102,017670 KS Equity,<,247000.0
103,017670 KS Equity,<,246500.0
104,096530 KS Equity,<,121600.0
105,096530 KS Equity,<,123700.0
106,304840 KS Equity,<,49700.0
107,304840 KS Equity,<,50200.0
108,086900 KS Equity,<,196600.0
109,086900 KS Equity,<,187700.0
110,032300 KS Equity,<,45150.0
111,032300 KS Equity,<,43150.0
112,086790 KS Equity,<,37000.0
113,086790 KS Equity,<,36950.0
114,010060 KS Equity,<,120500.0
115,010060 KS Equity,<,114500.0
116,086280 KS Equity,<,187000.0
117,086280 KS Equity,<,192000.0
118,003550 KS Equity,<,93800.0
119,003550 KS Equity,<,93500.0
120,120110 KS Equity,<,54800.0
121,120110 KS Equity,<,50700.0
122,067630 KS Equity,<,17500.0
123,067630 KS Equity,<,15000.0
124,088350 KS Equity,<,3170.0
125,088350 KS Equity,<,3155.0
126,028670 KS Equity,<,5650.0
127,028670 KS Equity,<,5360.0
128,285130 KS Equity,<,366500.0
129,285130 KS Equity,<,366000.0
130,005250 KS Equity,<,35500.0
131,005250 KS Equity,<,36700.0
132,009520 KS Equity,<,6800.0
133,009520 KS Equity,<,6670.0
134,047920 KS Equity,<,14900.0
135,047920 KS Equity,<,15150.0
136,027360 KS Equity,<,4020.0
137,027360 KS Equity,<,4005.0
138,204320 KS Equity,<,61400.0
139,204320 KS Equity,<,61100.0
140,293490 KS Equity,<,53800.0
141,293490 KS Equity,<,53600.0
142,009540 KS Equity,<,110500.0
143,009540 KS Equity,<,111000.0
144,000990 KS Equity,<,55700.0
145,000990 KS Equity,<,56000.0
146,053030 KS Equity,<,26850.0
147,053030 KS Equity,<,25900.0
148,272210 KS Equity,<,20200.0
149,272210 KS Equity,<,20600.0
150,030200 KS Equity,<,25850.0
151,030200 KS Equity,<,25900.0
152,144510 KS Equity,<,87100.0
153,144510 KS Equity,<,88600.0
154,025950 KS Equity,<,43650.0
155,025950 KS Equity,<,42250.0
156,004560 KS Equity,<,19650.0
157,004560 KS Equity,<,18250.0
158,9201 JT Equity,<,2516.0
159,9201 JT Equity,<,2486.0
160,9434 JT Equity,<,1440.0
161,9434 JT Equity,<,1432.0
162,9020 JT Equity,<,7829.0
163,9020 JT Equity,<,7740.0
164,2929 JT Equity,<,3290.0
165,2929 JT Equity,<,3285.0
166,9603 JT Equity,<,2499.0
167,9603 JT Equity,<,2492.0
168,9021 JT Equity,<,6474.0
169,9021 JT Equity,<,6453.0
170,4755 JT Equity,<,1164.0
171,4755 JT Equity,<,1168.0
172,6178 JT Equity,<,909.5
173,6178 JT Equity,<,906.7
174,1605 JT Equity,<,783.0
175,1605 JT Equity,<,783.0
176,9064 JT Equity,<,2799.0
177,9064 JT Equity,<,2799.0
178,3800 HK Equity,<,2.8
179,3800 HK Equity,<,2.53
180,5 HK Equity,<,47.25
181,5 HK Equity,<,47.25
182,9922 HK Equity,<,30.05
183,9922 HK Equity,<,30.1
184,981 HK Equity,<,25.0
185,981 HK Equity,<,24.95
186,1177 HK Equity,<,8.42
187,1177 HK Equity,<,8.28
188,2333 HK Equity,<,21.85
189,2333 HK Equity,<,21.55
190,1109 HK Equity,<,36.7
191,1109 HK Equity,<,36.4
192,1918 HK Equity,<,32.8
193,1918 HK Equity,<,29.85
194,6185 HK Equity,<,363.0
195,6185 HK Equity,<,356.0
196,688 HK Equity,<,19.52
