,Bloomberg Code,symbol,level
0,2330 TT Equity,>,615.0
1,4968 TT Equity,>,624.0
2,2603 TT Equity,>,40.2
3,2454 TT Equity,>,918.0
4,2303 TT Equity,>,49.1
5,3034 TT Equity,>,516.0
6,6488 TT Equity,>,755.0
7,2610 TT Equity,>,14.85
8,2327 TT Equity,>,583.0
9,8046 TT Equity,>,302.0
10,6237 TT Equity,>,103.5
11,3711 TT Equity,>,105.0
12,3481 TT Equity,>,16.95
13,3529 TT Equity,>,846.0
14,2882 TT Equity,>,47.0
15,3008 TT Equity,>,3400.0
16,2379 TT Equity,>,454.0
17,6284 TT Equity,>,87.7
18,8299 TT Equity,>,479.5
19,2881 TT Equity,>,55.9
20,2357 TT Equity,>,333.0
21,6706 TT Equity,>,172.5
22,2492 TT Equity,>,262.5
23,2338 TT Equity,>,56.7
24,5483 TT Equity,>,166.0
25,3169 TT Equity,>,146.0
26,3006 TT Equity,>,91.7
27,5347 TT Equity,>,108.0
28,3443 TT Equity,>,423.0
29,3374 TT Equity,>,176.0
30,6415 TT Equity,>,2550.0
31,2371 TT Equity,>,29.1
32,2337 TT Equity,>,44.8
33,8086 TT Equity,>,150.0
34,3152 TT Equity,>,578.0
35,6182 TT Equity,>,43.4
36,6589 TT Equity,>,81.0
37,4976 TT Equity,>,120.5
38,3105 TT Equity,>,394.5
39,5269 TT Equity,>,1590.0
40,2344 TT Equity,>,28.5
41,3406 TT Equity,>,484.0
42,3037 TT Equity,>,92.2
43,2002 TT Equity,>,25.7
44,2376 TT Equity,>,96.5
45,2618 TT Equity,>,16.05
46,2331 TT Equity,>,35.5
47,2375 TT Equity,>,137.0
48,6547 TT Equity,>,205.0
49,3707 TT Equity,>,52.3
50,3211 TT Equity,>,123.5
51,1590 TT Equity,>,985.0
52,8069 TT Equity,>,53.9
53,3042 TT Equity,>,100.5
54,3014 TT Equity,>,95.4
55,2458 TT Equity,>,181.5
56,2408 TT Equity,>,94.4
57,6770 TT Equity,>,70.9
58,2382 TT Equity,>,89.6
59,1303 TT Equity,>,77.8
60,005930 KS Equity,>,82900.0
61,068290 KS Equity,>,52400.0
62,051910 KS Equity,>,963000.0
63,006400 KS Equity,>,703000.0
64,000660 KS Equity,>,142000.0
65,096770 KS Equity,>,241500.0
66,066570 KS Equity,>,159500.0
67,000270 KS Equity,>,86200.0
68,053030 KS Equity,>,20550.0
69,096040 KS Equity,>,797.0
70,035420 KS Equity,>,391500.0
71,035720 KS Equity,>,490000.0
72,041190 KS Equity,>,6060.0
73,005490 KS Equity,>,309500.0
74,005380 KS Equity,>,233500.0
75,048410 KS Equity,>,54400.0
76,015760 KS Equity,>,24900.0
77,011200 KS Equity,>,22600.0
78,036630 KS Equity,>,934.0
79,323990 KS Equity,>,113800.0
80,011780 KS Equity,>,226000.0
81,068270 KS Equity,>,296500.0
82,094480 KS Equity,>,7200.0
83,012330 KS Equity,>,305000.0
84,003670 KS Equity,>,160000.0
85,064260 KS Equity,>,9270.0
86,000990 KS Equity,>,57500.0
87,009150 KS Equity,>,197500.0
88,100790 KS Equity,>,9050.0
89,008770 KS Equity,>,87900.0
90,091990 KS Equity,>,127300.0
91,034730 KS Equity,>,255000.0
92,200130 KS Equity,>,54500.0
93,139670 KS Equity,>,62000.0
94,139480 KS Equity,>,182000.0
95,036570 KS Equity,>,965000.0
96,298020 KS Equity,>,559000.0
97,334970 KS Equity,>,15200.0
98,051160 KS Equity,>,21650.0
99,353810 KS Equity,>,7790.0
100,078130 KS Equity,>,5880.0
101,105560 KS Equity,>,51700.0
102,298050 KS Equity,>,365000.0
103,004140 KS Equity,>,8380.0
104,055550 KS Equity,>,35550.0
105,144510 KS Equity,>,109600.0
106,207940 KS Equity,>,742000.0
107,028260 KS Equity,>,123500.0
108,086790 KS Equity,>,42200.0
109,033780 KS Equity,>,80800.0
110,290510 KS Equity,>,9530.0
111,009830 KS Equity,>,45200.0
112,112610 KS Equity,>,70900.0
113,028300 KS Equity,>,81600.0
114,011170 KS Equity,>,307000.0
115,019550 KS Equity,>,1805.0
116,034220 KS Equity,>,22550.0
117,009540 KS Equity,>,122000.0
118,010950 KS Equity,>,85700.0
119,026890 KS Equity,>,12750.0
120,247540 KS Equity,>,171500.0
121,121800 KS Equity,>,13900.0
122,004170 KS Equity,>,288500.0
123,036540 KS Equity,>,8350.0
124,298000 KS Equity,>,288000.0
125,299900 KS Equity,>,10450.0
126,375500 KS Equity,>,123500.0
127,011070 KS Equity,>,221500.0
128,010060 KS Equity,>,127000.0
129,003550 KS Equity,>,91700.0
130,004020 KS Equity,>,44750.0
131,032500 KS Equity,>,67200.0
132,031430 KS Equity,>,212500.0
133,028670 KS Equity,>,6430.0
134,007460 KS Equity,>,2165.0
135,009520 KS Equity,>,9170.0
136,043610 KS Equity,>,5800.0
137,006360 KS Equity,>,41050.0
138,9984 JT Equity,>,10585.0
139,4755 JT Equity,>,1544.0
140,7974 JT Equity,>,63920.0
141,9983 JT Equity,>,96800.0
142,6758 JT Equity,>,11655.0
143,8306 JT Equity,>,618.6
144,8035 JT Equity,>,42780.0
145,8316 JT Equity,>,4140.0
146,6981 JT Equity,>,9228.0
147,9501 JT Equity,>,393.0
148,6920 JT Equity,>,13040.0
149,2413 JT Equity,>,7735.0
150,6367 JT Equity,>,23030.0
151,6857 JT Equity,>,9200.0
152,4063 JT Equity,>,18535.0
153,4689 JT Equity,>,613.9
154,6954 JT Equity,>,27290.0
155,3436 JT Equity,>,2582.0
156,9433 JT Equity,>,3582.0
157,9434 JT Equity,>,1481.5
158,9202 JT Equity,>,2733.0
159,4543 JT Equity,>,4173.0
160,7267 JT Equity,>,3338.0
161,8698 JT Equity,>,927.0
162,9101 JT Equity,>,3780.0
163,5401 JT Equity,>,1845.0
164,4452 JT Equity,>,7266.0
165,9020 JT Equity,>,8522.0
166,5020 JT Equity,>,504.5
167,8001 JT Equity,>,3554.0
168,8031 JT Equity,>,2392.5
169,6762 JT Equity,>,15670.0
170,8411 JT Equity,>,1652.5
171,8002 JT Equity,>,927.8
172,6146 JT Equity,>,35050.0
173,6753 JT Equity,>,1981.0
174,4503 JT Equity,>,1833.5
175,6501 JT Equity,>,5414.0
176,7201 JT Equity,>,612.9
177,4661 JT Equity,>,17275.0
178,2502 JT Equity,>,4887.0
179,8058 JT Equity,>,3222.0
180,3382 JT Equity,>,4456.0
181,7752 JT Equity,>,1207.0
182,8801 JT Equity,>,2635.5
183,6178 JT Equity,>,1053.0
184,8604 JT Equity,>,669.9
185,2931 JT Equity,>,1290.0
186,2914 JT Equity,>,2064.5
187,4507 JT Equity,>,5966.0
188,8766 JT Equity,>,5571.0
189,6301 JT Equity,>,3474.0
190,1605 JT Equity,>,828.0
191,4432 JT Equity,>,2000.0
192,8113 JT Equity,>,4490.0
193,6723 JT Equity,>,1239.0
194,4519 JT Equity,>,4576.0
195,6976 JT Equity,>,5590.0
196,8750 JT Equity,>,1956.0
197,7361 JT Equity,>,2754.0
198,7211 JT Equity,>,334.0
199,5108 JT Equity,>,4398.0
200,5713 JT Equity,>,4934.0
201,7733 JT Equity,>,2393.0
202,2929 JT Equity,>,3225.0
203,7751 JT Equity,>,2383.0
204,8308 JT Equity,>,469.6
205,2503 JT Equity,>,2172.0
206,6503 JT Equity,>,1747.0
207,8591 JT Equity,>,1901.0
208,6326 JT Equity,>,2529.5
209,4902 JT Equity,>,623.0
210,9021 JT Equity,>,6758.0
211,8053 JT Equity,>,1629.0
212,700 HK Equity,>,643.5
213,1810 HK Equity,>,26.45
214,3690 HK Equity,>,343.4
215,9988 HK Equity,>,230.4
216,2318 HK Equity,>,98.95
217,1024 HK Equity,>,320.0
218,1299 HK Equity,>,100.0
219,939 HK Equity,>,6.63
220,3800 HK Equity,>,2.54
221,941 HK Equity,>,54.0
222,388 HK Equity,>,462.0
223,981 HK Equity,>,27.25
224,992 HK Equity,>,9.26
225,175 HK Equity,>,24.8
226,2382 HK Equity,>,188.0
227,2269 HK Equity,>,95.1
228,9618 HK Equity,>,336.8
229,1211 HK Equity,>,194.8
230,763 HK Equity,>,22.3
231,2013 HK Equity,>,22.15
232,2319 HK Equity,>,46.0
233,2601 HK Equity,>,36.25
234,883 HK Equity,>,9.23
235,2020 HK Equity,>,122.9
236,1398 HK Equity,>,5.62
237,3968 HK Equity,>,63.7
238,1772 HK Equity,>,105.9
239,241 HK Equity,>,24.45
240,6862 HK Equity,>,58.45
241,968 HK Equity,>,14.8
242,5 HK Equity,>,46.3
243,1928 HK Equity,>,39.65
244,2899 HK Equity,>,11.48
245,6618 HK Equity,>,114.0
246,2331 HK Equity,>,47.8
247,728 HK Equity,>,2.7
248,2628 HK Equity,>,16.52
249,1833 HK Equity,>,104.0
250,881 HK Equity,>,56.5
251,1918 HK Equity,>,34.65
252,1378 HK Equity,>,12.64
253,708 HK Equity,>,58.75
254,960 HK Equity,>,49.7
255,386 HK Equity,>,4.44
256,857 HK Equity,>,3.08
257,136 HK Equity,>,10.38
258,6666 HK Equity,>,16.58
259,2333 HK Equity,>,22.75
260,1610 HK Equity,>,5.18
261,9992 HK Equity,>,72.5
262,1 HK Equity,>,63.0
263,1579 HK Equity,>,103.8
264,916 HK Equity,>,9.82
265,2359 HK Equity,>,158.6
266,914 HK Equity,>,52.35
267,2600 HK Equity,>,4.26
268,1799 HK Equity,>,17.98
269,1755 HK Equity,>,23.65
270,762 HK Equity,>,4.7
271,2388 HK Equity,>,28.9
272,9633 HK Equity,>,45.05
273,11 HK Equity,>,152.8
274,6690 HK Equity,>,32.4
275,868 HK Equity,>,25.55
276,9999 HK Equity,>,170.7
277,288 HK Equity,>,7.33
278,2689 HK Equity,>,13.76
279,1313 HK Equity,>,8.98
280,1347 HK Equity,>,45.35
281,000858 CS Equity,>,268.01
282,000651 CS Equity,>,62.48
283,300750 CS Equity,>,336.08
284,300059 CS Equity,>,28.5
285,002460 CS Equity,>,103.19
286,300274 CS Equity,>,74.87
287,002340 CS Equity,>,9.33
288,002594 CS Equity,>,184.5
289,000063 CS Equity,>,30.97
290,002475 CS Equity,>,39.58
291,000568 CS Equity,>,211.17
292,000333 CS Equity,>,86.84
293,002647 CS Equity,>,17.07
294,000612 CS Equity,>,11.24
295,000002 CS Equity,>,33.15
296,300014 CS Equity,>,86.41
297,300015 CS Equity,>,61.49
298,000027 CS Equity,>,9.23
299,300122 CS Equity,>,165.0
300,000001 CS Equity,>,22.11
301,000807 CS Equity,>,12.62
302,002352 CS Equity,>,94.01
303,002241 CS Equity,>,27.92
304,300677 CS Equity,>,222.0
305,300896 CS Equity,>,751.3
306,000661 CS Equity,>,435.53
307,002602 CS Equity,>,7.97
308,300760 CS Equity,>,383.84
309,000932 CS Equity,>,7.99
310,000591 CS Equity,>,7.7
311,002555 CS Equity,>,24.53
312,002407 CS Equity,>,22.67
313,002230 CS Equity,>,46.68
314,300234 CS Equity,>,11.1
315,002415 CS Equity,>,54.75
316,002074 CS Equity,>,37.96
317,002142 CS Equity,>,42.1
318,300999 CS Equity,>,83.48
319,002304 CS Equity,>,167.49
320,002027 CS Equity,>,10.41
321,000831 CS Equity,>,22.26
322,002812 CS Equity,>,123.1
323,300207 CS Equity,>,21.1
324,300347 CS Equity,>,136.0
325,002385 CS Equity,>,9.27
326,300496 CS Equity,>,116.23
327,002299 CS Equity,>,31.97
328,000966 CS Equity,>,5.62
329,002049 CS Equity,>,102.24
330,000155 CS Equity,>,11.67
331,000933 CS Equity,>,11.46
332,002371 CS Equity,>,149.18
333,000799 CS Equity,>,141.27
334,002497 CS Equity,>,19.25
335,002821 CS Equity,>,264.95
336,000157 CS Equity,>,13.01
337,002097 CS Equity,>,9.38
338,002601 CS Equity,>,34.48
339,300433 CS Equity,>,26.97
340,000625 CS Equity,>,15.75
341,002092 CS Equity,>,10.68
342,300144 CS Equity,>,21.34
343,002127 CS Equity,>,9.64
344,300782 CS Equity,>,607.86
345,000547 CS Equity,>,17.64
346,000338 CS Equity,>,20.66
347,002130 CS Equity,>,6.97
348,300142 CS Equity,>,40.79
349,000069 CS Equity,>,9.37
350,000767 CS Equity,>,4.03
351,300618 CS Equity,>,75.86
352,002109 CS Equity,>,7.58
353,002612 CS Equity,>,29.38
354,002756 CS Equity,>,44.0
355,002493 CS Equity,>,30.06
356,300355 CS Equity,>,5.22
357,000877 CS Equity,>,17.35
358,002610 CS Equity,>,2.86
359,000758 CS Equity,>,5.85
360,300952 CS Equity,>,45.94
361,601318 CG Equity,>,85.52
362,600519 CG Equity,>,2050.0
363,601012 CG Equity,>,89.5
364,600031 CG Equity,>,36.68
365,600438 CG Equity,>,32.15
366,601888 CG Equity,>,312.8
367,600516 CG Equity,>,9.46
368,600036 CG Equity,>,54.46
369,600309 CG Equity,>,118.44
370,601899 CG Equity,>,11.52
371,603259 CG Equity,>,141.0
372,603799 CG Equity,>,70.99
373,600111 CG Equity,>,22.57
374,600703 CG Equity,>,27.44
375,600276 CG Equity,>,90.78
376,600809 CG Equity,>,312.83
377,600010 CG Equity,>,1.89
378,600019 CG Equity,>,9.13
379,601166 CG Equity,>,24.5
380,600392 CG Equity,>,17.8
381,600745 CG Equity,>,103.55
382,603986 CG Equity,>,172.99
383,600030 CG Equity,>,24.06
384,600900 CG Equity,>,21.06
385,600887 CG Equity,>,39.72
386,601601 CG Equity,>,42.35
387,601788 CG Equity,>,17.45
388,603993 CG Equity,>,6.02
389,600362 CG Equity,>,27.08
390,603501 CG Equity,>,263.17
391,600585 CG Equity,>,54.07
392,603126 CG Equity,>,12.26
393,600893 CG Equity,>,49.15
394,600143 CG Equity,>,23.49
395,601016 CG Equity,>,4.27
396,600340 CG Equity,>,7.35
397,600436 CG Equity,>,269.98
398,600722 CG Equity,>,9.3
399,601668 CG Equity,>,5.22
400,600219 CG Equity,>,4.13
401,600009 CG Equity,>,62.11
402,601388 CG Equity,>,4.24
403,601336 CG Equity,>,51.96
404,600690 CG Equity,>,30.48
405,688981 CG Equity,>,56.15
406,600763 CG Equity,>,244.3
407,600295 CG Equity,>,24.26
