,Bloomberg Code,symbol,level
0,2330 TT Equity,>,612.0
1,2303 TT Equity,>,48.6
2,3006 TT Equity,>,94.9
3,2338 TT Equity,>,56.9
4,2327 TT Equity,>,581.0
5,2454 TT Equity,>,920.0
6,4976 TT Equity,>,122.5
7,2409 TT Equity,>,19.35
8,3661 TT Equity,>,989.0
9,6488 TT Equity,>,765.0
10,4968 TT Equity,>,618.0
11,6411 TT Equity,>,132.0
12,2610 TT Equity,>,14.85
13,3037 TT Equity,>,92.3
14,2436 TT Equity,>,53.1
15,8358 TT Equity,>,65.8
16,2492 TT Equity,>,261.5
17,4938 TT Equity,>,74.5
18,8054 TT Equity,>,52.7
19,8016 TT Equity,>,237.0
20,2376 TT Equity,>,96.7
21,5243 TT Equity,>,73.5
22,2882 TT Equity,>,46.3
23,6415 TT Equity,>,2535.0
24,2108 TT Equity,>,76.8
25,6237 TT Equity,>,104.5
26,8299 TT Equity,>,477.0
27,2344 TT Equity,>,28.5
28,2337 TT Equity,>,44.6
29,8183 TT Equity,>,40.9
30,1513 TT Equity,>,55.8
31,6770 TT Equity,>,71.4
32,2881 TT Equity,>,55.8
33,6443 TT Equity,>,43.5
34,1590 TT Equity,>,999.0
35,5483 TT Equity,>,169.0
36,2377 TT Equity,>,166.0
37,3105 TT Equity,>,394.5
38,6121 TT Equity,>,379.0
39,5471 TT Equity,>,95.9
40,2049 TT Equity,>,433.0
41,8069 TT Equity,>,54.3
42,2375 TT Equity,>,137.0
43,3092 TT Equity,>,82.9
44,3529 TT Equity,>,874.0
45,2458 TT Equity,>,184.0
46,5269 TT Equity,>,1585.0
47,2371 TT Equity,>,29.1
48,6176 TT Equity,>,126.0
49,3169 TT Equity,>,146.0
50,5609 TT Equity,>,76.5
51,005930 KS Equity,>,83000.0
52,035420 KS Equity,>,408000.0
53,000270 KS Equity,>,87900.0
54,051910 KS Equity,>,971000.0
55,334970 KS Equity,>,17200.0
56,314930 KS Equity,>,52000.0
57,035720 KS Equity,>,501000.0
58,006400 KS Equity,>,675000.0
59,121800 KS Equity,>,13950.0
60,064260 KS Equity,>,9250.0
61,285130 KS Equity,>,305500.0
62,005380 KS Equity,>,236000.0
63,066570 KS Equity,>,159500.0
64,185750 KS Equity,>,185500.0
65,096770 KS Equity,>,222500.0
66,096040 KS Equity,>,814.0
67,115450 KS Equity,>,19750.0
68,063160 KS Equity,>,62600.0
69,012330 KS Equity,>,305000.0
70,204320 KS Equity,>,72300.0
71,005490 KS Equity,>,302500.0
72,105560 KS Equity,>,51600.0
73,006280 KS Equity,>,387500.0
74,068270 KS Equity,>,296000.0
75,007860 KS Equity,>,12500.0
76,068290 KS Equity,>,50700.0
77,009150 KS Equity,>,197500.0
78,055550 KS Equity,>,35550.0
79,019550 KS Equity,>,1815.0
80,015760 KS Equity,>,24800.0
81,323990 KS Equity,>,113800.0
82,034730 KS Equity,>,255000.0
83,048410 KS Equity,>,55300.0
84,011780 KS Equity,>,225000.0
85,091990 KS Equity,>,127300.0
86,036630 KS Equity,>,912.0
87,086790 KS Equity,>,42100.0
88,326030 KS Equity,>,112500.0
89,009830 KS Equity,>,45800.0
90,035080 KS Equity,>,5280.0
91,036570 KS Equity,>,965000.0
92,028300 KS Equity,>,79700.0
93,298020 KS Equity,>,546000.0
94,010060 KS Equity,>,126500.0
95,011170 KS Equity,>,307000.0
96,034220 KS Equity,>,22550.0
97,090430 KS Equity,>,240000.0
98,028260 KS Equity,>,123500.0
99,000990 KS Equity,>,58200.0
100,004140 KS Equity,>,7920.0
101,003670 KS Equity,>,159500.0
102,011070 KS Equity,>,221500.0
103,009520 KS Equity,>,9160.0
104,008770 KS Equity,>,87700.0
105,207940 KS Equity,>,745000.0
106,053030 KS Equity,>,20550.0
107,112610 KS Equity,>,70400.0
108,028670 KS Equity,>,6430.0
109,096530 KS Equity,>,136200.0
110,267260 KS Equity,>,20800.0
111,004020 KS Equity,>,44700.0
112,298050 KS Equity,>,362500.0
113,139480 KS Equity,>,180500.0
114,156100 KS Equity,>,40000.0
115,027710 KS Equity,>,2535.0
116,196170 KS Equity,>,154800.0
117,375500 KS Equity,>,123500.0
118,298000 KS Equity,>,291000.0
119,033500 KS Equity,>,12050.0
120,014160 KS Equity,>,2600.0
121,144510 KS Equity,>,110400.0
122,009540 KS Equity,>,122000.0
123,032830 KS Equity,>,79200.0
124,095700 KS Equity,>,99200.0
125,139670 KS Equity,>,61000.0
126,018880 KS Equity,>,17850.0
127,064350 KS Equity,>,20950.0
128,006360 KS Equity,>,41150.0
129,086450 KS Equity,>,29700.0
130,9984 JT Equity,>,10515.0
131,9983 JT Equity,>,97190.0
132,4755 JT Equity,>,1531.0
133,7974 JT Equity,>,63720.0
134,8035 JT Equity,>,43490.0
135,6758 JT Equity,>,11690.0
136,6861 JT Equity,>,51500.0
137,6920 JT Equity,>,13820.0
138,4502 JT Equity,>,4265.0
139,6981 JT Equity,>,9228.0
140,8411 JT Equity,>,1690.5
141,2413 JT Equity,>,7815.0
142,6954 JT Equity,>,27715.0
143,6501 JT Equity,>,5414.0
144,4543 JT Equity,>,4173.0
145,6367 JT Equity,>,23300.0
146,6502 JT Equity,>,3815.0
147,7267 JT Equity,>,3343.0
148,9432 JT Equity,>,2938.5
149,9433 JT Equity,>,3582.0
150,6098 JT Equity,>,5352.0
151,9202 JT Equity,>,2779.5
152,9201 JT Equity,>,2714.0
153,4568 JT Equity,>,3410.0
154,4452 JT Equity,>,7297.0
155,4689 JT Equity,>,611.5
156,8750 JT Equity,>,1998.5
157,2914 JT Equity,>,2087.5
158,9020 JT Equity,>,8510.0
159,8031 JT Equity,>,2393.0
160,9022 JT Equity,>,17625.0
161,8001 JT Equity,>,3563.0
162,6301 JT Equity,>,3507.0
163,8058 JT Equity,>,3222.0
164,4901 JT Equity,>,6603.0
165,5401 JT Equity,>,1848.0
166,2502 JT Equity,>,4883.0
167,4911 JT Equity,>,8188.0
168,6178 JT Equity,>,1053.0
169,9434 JT Equity,>,1487.0
170,4661 JT Equity,>,17275.0
171,8766 JT Equity,>,5659.0
172,7201 JT Equity,>,616.3
173,3382 JT Equity,>,4453.0
174,7741 JT Equity,>,12755.0
175,9101 JT Equity,>,3790.0
176,7269 JT Equity,>,4856.0
177,9501 JT Equity,>,389.0
178,5020 JT Equity,>,510.5
179,6702 JT Equity,>,16525.0
180,9603 JT Equity,>,2475.0
181,7751 JT Equity,>,2383.0
182,8801 JT Equity,>,2638.0
183,4503 JT Equity,>,1828.0
184,8802 JT Equity,>,1957.0
185,8002 JT Equity,>,927.8
186,4519 JT Equity,>,4584.0
187,9021 JT Equity,>,6758.0
188,6752 JT Equity,>,1396.0
189,4188 JT Equity,>,851.1
190,6326 JT Equity,>,2534.0
191,6753 JT Equity,>,1879.0
192,7752 JT Equity,>,1207.0
193,6146 JT Equity,>,35050.0
194,6645 JT Equity,>,9230.0
195,6383 JT Equity,>,10580.0
196,1605 JT Equity,>,828.0
197,2503 JT Equity,>,2184.5
198,8053 JT Equity,>,1629.0
199,7211 JT Equity,>,330.0
200,700 HK Equity,>,651.5
201,9988 HK Equity,>,237.0
202,3690 HK Equity,>,344.8
203,2013 HK Equity,>,21.5
204,1810 HK Equity,>,26.9
205,388 HK Equity,>,475.2
206,2382 HK Equity,>,199.4
207,2318 HK Equity,>,98.25
208,1024 HK Equity,>,320.0
209,2269 HK Equity,>,96.1
210,883 HK Equity,>,9.13
211,939 HK Equity,>,6.64
212,9618 HK Equity,>,336.8
213,175 HK Equity,>,25.0
214,941 HK Equity,>,54.1
215,1299 HK Equity,>,99.3
216,981 HK Equity,>,27.1
217,1211 HK Equity,>,194.8
218,992 HK Equity,>,9.98
219,728 HK Equity,>,2.81
220,2319 HK Equity,>,47.2
221,6969 HK Equity,>,69.3
222,1398 HK Equity,>,5.6
223,6862 HK Equity,>,60.15
224,27 HK Equity,>,78.85
225,1801 HK Equity,>,82.3
226,3968 HK Equity,>,63.8
227,3800 HK Equity,>,2.48
228,6618 HK Equity,>,116.7
229,2020 HK Equity,>,127.0
230,867 HK Equity,>,18.32
231,1093 HK Equity,>,9.84
232,2899 HK Equity,>,11.48
233,2333 HK Equity,>,22.75
234,2601 HK Equity,>,36.15
235,291 HK Equity,>,63.25
236,268 HK Equity,>,27.5
237,9999 HK Equity,>,170.2
238,1316 HK Equity,>,11.78
239,2628 HK Equity,>,16.52
240,968 HK Equity,>,14.5
241,669 HK Equity,>,135.3
242,386 HK Equity,>,4.45
243,1918 HK Equity,>,34.75
