,Bloomberg Code,symbol,level
0,2330 TT Equity,>,610.0
1,2303 TT Equity,>,48.1
2,2454 TT Equity,>,927.0
3,8046 TT Equity,>,285.0
4,2603 TT Equity,>,38.1
5,2327 TT Equity,>,582.0
6,3034 TT Equity,>,495.0
7,3481 TT Equity,>,17.05
8,6531 TT Equity,>,688.0
9,2609 TT Equity,>,27.55
10,5243 TT Equity,>,71.8
11,3661 TT Equity,>,870.0
12,6488 TT Equity,>,733.0
13,2108 TT Equity,>,70.6
14,2308 TT Equity,>,280.0
15,3008 TT Equity,>,3440.0
16,2409 TT Equity,>,19.35
17,6533 TT Equity,>,480.0
18,3105 TT Equity,>,383.5
19,2379 TT Equity,>,462.0
20,2328 TT Equity,>,44.4
21,2610 TT Equity,>,14.3
22,2492 TT Equity,>,253.5
23,4968 TT Equity,>,589.0
24,2337 TT Equity,>,41.4
25,6770 TT Equity,>,75.3
26,3006 TT Equity,>,90.8
27,2344 TT Equity,>,27.95
28,3037 TT Equity,>,93.4
29,4976 TT Equity,>,120.0
30,3443 TT Equity,>,430.0
31,3526 TT Equity,>,122.0
32,6415 TT Equity,>,2720.0
33,2408 TT Equity,>,92.4
34,2371 TT Equity,>,28.9
35,8938 TT Equity,>,65.8
36,3714 TT Equity,>,86.9
37,8924 TT Equity,>,94.2
38,8358 TT Equity,>,59.2
39,1326 TT Equity,>,88.8
40,1597 TT Equity,>,119.5
41,3545 TT Equity,>,103.0
42,4938 TT Equity,>,74.7
43,5347 TT Equity,>,108.0
44,2027 TT Equity,>,33.3
45,5483 TT Equity,>,164.5
46,1301 TT Equity,>,102.5
47,3529 TT Equity,>,819.0
48,1513 TT Equity,>,54.0
49,8299 TT Equity,>,463.0
50,2002 TT Equity,>,25.35
51,4966 TT Equity,>,1260.0
52,3406 TT Equity,>,494.0
53,5269 TT Equity,>,1735.0
54,3042 TT Equity,>,98.3
55,2231 TT Equity,>,230.0
56,2382 TT Equity,>,85.9
57,6271 TT Equity,>,210.0
58,2606 TT Equity,>,35.6
59,2727 TT Equity,>,169.5
60,1476 TT Equity,>,441.0
61,6147 TT Equity,>,74.9
62,3260 TT Equity,>,83.1
63,3189 TT Equity,>,95.5
64,5471 TT Equity,>,86.5
65,3653 TT Equity,>,317.0
66,2395 TT Equity,>,374.5
67,3293 TT Equity,>,755.0
68,1303 TT Equity,>,74.7
69,1590 TT Equity,>,987.0
70,6278 TT Equity,>,116.5
71,4142 TT Equity,>,58.9
72,4961 TT Equity,>,217.5
73,2014 TT Equity,>,19.0
74,005930 KS Equity,>,83900.0
75,000660 KS Equity,>,146000.0
76,035420 KS Equity,>,386000.0
77,005490 KS Equity,>,326500.0
78,009520 KS Equity,>,11300.0
79,035720 KS Equity,>,495000.0
80,068290 KS Equity,>,44350.0
81,007860 KS Equity,>,12950.0
82,053030 KS Equity,>,28850.0
83,051910 KS Equity,>,905000.0
84,096770 KS Equity,>,267000.0
85,005880 KS Equity,>,3795.0
86,006400 KS Equity,>,692000.0
87,095720 KS Equity,>,3395.0
88,006220 KS Equity,>,10000.0
89,011200 KS Equity,>,22450.0
90,005380 KS Equity,>,237500.0
91,068270 KS Equity,>,304000.0
92,066570 KS Equity,>,152000.0
93,086890 KS Equity,>,11700.0
94,009070 KS Equity,>,10550.0
95,042040 KS Equity,>,3200.0
96,010950 KS Equity,>,89400.0
97,028670 KS Equity,>,6800.0
98,019170 KS Equity,>,98500.0
99,004020 KS Equity,>,45300.0
100,285130 KS Equity,>,320000.0
101,010060 KS Equity,>,133000.0
102,004140 KS Equity,>,11300.0
103,086790 KS Equity,>,40000.0
104,011780 KS Equity,>,238500.0
105,112610 KS Equity,>,67300.0
106,034730 KS Equity,>,282000.0
107,091990 KS Equity,>,130300.0
108,011170 KS Equity,>,329000.0
109,048410 KS Equity,>,52100.0
110,028300 KS Equity,>,81300.0
111,347860 KS Equity,>,39650.0
112,009150 KS Equity,>,202000.0
113,012330 KS Equity,>,313000.0
114,323990 KS Equity,>,105800.0
115,003670 KS Equity,>,164000.0
116,028050 KS Equity,>,13750.0
117,185750 KS Equity,>,188000.0
118,043610 KS Equity,>,6340.0
119,036570 KS Equity,>,959000.0
120,207940 KS Equity,>,751000.0
121,277810 KS Equity,>,27000.0
122,248070 KS Equity,>,24900.0
123,009830 KS Equity,>,45350.0
124,053800 KS Equity,>,93800.0
125,096530 KS Equity,>,129400.0
126,298020 KS Equity,>,455500.0
127,022100 KS Equity,>,8550.0
128,047050 KS Equity,>,22300.0
129,352820 KS Equity,>,213500.0
130,035900 KS Equity,>,38150.0
131,326030 KS Equity,>,113500.0
132,009900 KS Equity,>,31000.0
133,011070 KS Equity,>,212000.0
134,047820 KS Equity,>,2555.0
135,017670 KS Equity,>,249000.0
136,086980 KS Equity,>,5420.0
137,051900 KS Equity,>,1521000.0
138,000020 KS Equity,>,14500.0
139,088350 KS Equity,>,3395.0
140,000990 KS Equity,>,56700.0
141,006280 KS Equity,>,378000.0
142,001470 KS Equity,>,4450.0
143,010140 KS Equity,>,6570.0
144,064260 KS Equity,>,8060.0
145,298050 KS Equity,>,326500.0
146,015760 KS Equity,>,23250.0
147,028260 KS Equity,>,121500.0
148,027360 KS Equity,>,4380.0
149,268600 KS Equity,>,139900.0
150,034220 KS Equity,>,23050.0
151,090430 KS Equity,>,243000.0
152,036030 KS Equity,>,13300.0
153,036540 KS Equity,>,8890.0
154,008770 KS Equity,>,84700.0
155,003000 KS Equity,>,27400.0
156,095610 KS Equity,>,33000.0
157,004170 KS Equity,>,295000.0
158,026960 KS Equity,>,39800.0
159,032830 KS Equity,>,80500.0
160,9984 JT Equity,>,10150.0
161,9983 JT Equity,>,99250.0
162,8306 JT Equity,>,584.3
163,7974 JT Equity,>,63550.0
164,7203 JT Equity,>,7984.0
165,6758 JT Equity,>,11340.0
166,6594 JT Equity,>,13455.0
167,4502 JT Equity,>,3918.0
168,8035 JT Equity,>,42810.0
169,9706 JT Equity,>,5160.0
