,Bloomberg Code,symbol,level
269,981 HK Equity,<,24.35
270,2269 HK Equity,<,85.65
271,1918 HK Equity,<,30.15
272,3800 HK Equity,<,2.22
273,992 HK Equity,<,9.69
274,960 HK Equity,<,48.95
275,3968 HK Equity,<,60.4
276,1398 HK Equity,<,5.38
277,6098 HK Equity,<,58.0
278,968 HK Equity,<,13.3
279,2013 HK Equity,<,18.14
280,520 HK Equity,<,17.3
281,6969 HK Equity,<,59.4
282,9633 HK Equity,<,40.3
283,175 HK Equity,<,22.75
284,1378 HK Equity,<,10.08
285,6618 HK Equity,<,108.9
286,857 HK Equity,<,2.99
287,6690 HK Equity,<,29.55
288,2020 HK Equity,<,118.5
289,1093 HK Equity,<,9.41
290,285 HK Equity,<,41.8
291,916 HK Equity,<,8.88
292,268 HK Equity,<,24.55
293,2500 HK Equity,<,60.35
294,6060 HK Equity,<,46.5
295,386 HK Equity,<,4.28
296,2319 HK Equity,<,39.5
297,2388 HK Equity,<,27.85
298,669 HK Equity,<,124.0
299,1347 HK Equity,<,40.6
300,728 HK Equity,<,2.56
301,1833 HK Equity,<,96.0
302,586 HK Equity,<,34.15
303,257 HK Equity,<,4.61
304,688 HK Equity,<,19.2
305,1801 HK Equity,<,71.75
306,1772 HK Equity,<,98.4
307,2313 HK Equity,<,155.1
308,1 HK Equity,<,60.75
309,1044 HK Equity,<,54.2
310,136 HK Equity,<,8.92
311,3888 HK Equity,<,48.5
312,2333 HK Equity,<,21.25
313,9999 HK Equity,<,165.1
314,1113 HK Equity,<,45.95
315,1193 HK Equity,<,40.6
316,914 HK Equity,<,49.9
317,1109 HK Equity,<,35.35
318,2359 HK Equity,<,146.5
319,2007 HK Equity,<,9.23
320,1177 HK Equity,<,8.16
321,2 HK Equity,<,73.35
322,16 HK Equity,<,118.0
323,3323 HK Equity,<,10.42
324,1088 HK Equity,<,14.44
325,2400 HK Equity,<,52.4
326,2331 HK Equity,<,42.25
327,2997 HK Equity,<,122.6
328,3993 HK Equity,<,5.03
329,909 HK Equity,<,37.75
330,9923 HK Equity,<,73.0
331,6030 HK Equity,<,15.24
332,2688 HK Equity,<,116.0
333,2601 HK Equity,<,34.45
334,11 HK Equity,<,150.0
335,1658 HK Equity,<,5.95
336,6185 HK Equity,<,275.0
337,2018 HK Equity,<,42.3
338,6186 HK Equity,<,19.12
339,1171 HK Equity,<,8.19
340,000858 CS Equity,<,250.17
341,300750 CS Equity,<,313.22
342,300274 CS Equity,<,68.83
343,000100 CS Equity,<,8.59
344,000725 CS Equity,<,5.79
345,300059 CS Equity,<,27.85
346,002594 CS Equity,<,175.8
347,002340 CS Equity,<,8.54
348,002475 CS Equity,<,40.17
349,300014 CS Equity,<,80.17
350,000568 CS Equity,<,194.3
351,000807 CS Equity,<,9.82
352,002466 CS Equity,<,37.91
353,002460 CS Equity,<,95.04
354,000963 CS Equity,<,33.22
355,000002 CS Equity,<,30.68
356,000027 CS Equity,<,8.25
357,000333 CS Equity,<,83.51
358,300122 CS Equity,<,154.41
359,002230 CS Equity,<,46.13
360,002027 CS Equity,<,9.88
361,300015 CS Equity,<,56.92
362,300896 CS Equity,<,712.0
363,000591 CS Equity,<,6.5
364,002241 CS Equity,<,28.24
365,000932 CS Equity,<,6.92
366,000831 CS Equity,<,20.38
367,000933 CS Equity,<,8.74
368,300999 CS Equity,<,79.58
369,000661 CS Equity,<,413.83
370,300760 CS Equity,<,367.93
371,002129 CS Equity,<,24.05
372,000612 CS Equity,<,7.7
373,000877 CS Equity,<,16.38
374,002074 CS Equity,<,33.3
375,000825 CS Equity,<,4.74
376,002352 CS Equity,<,90.4
377,003035 CS Equity,<,7.7
378,002714 CS Equity,<,105.49
379,000651 CS Equity,<,58.22
380,000001 CS Equity,<,20.92
381,300234 CS Equity,<,8.39
382,000069 CS Equity,<,8.18
383,002493 CS Equity,<,28.0
384,002142 CS Equity,<,37.11
385,000338 CS Equity,<,20.11
386,000799 CS Equity,<,129.32
387,002602 CS Equity,<,7.45
388,300677 CS Equity,<,215.89
389,300142 CS Equity,<,40.01
390,000625 CS Equity,<,15.32
391,002601 CS Equity,<,32.63
392,300347 CS Equity,<,130.88
393,002532 CS Equity,<,9.6
394,000063 CS Equity,<,30.71
395,300373 CS Equity,<,37.01
396,000630 CS Equity,<,2.88
397,000157 CS Equity,<,12.34
398,300601 CS Equity,<,121.3
399,002531 CS Equity,<,7.43
400,002304 CS Equity,<,162.88
401,002371 CS Equity,<,148.9
402,002415 CS Equity,<,54.47
403,000767 CS Equity,<,3.44
404,003816 CS Equity,<,2.76
405,002410 CS Equity,<,57.02
406,300118 CS Equity,<,15.19
407,002202 CS Equity,<,13.15
408,002585 CS Equity,<,9.95
409,000758 CS Equity,<,4.91
410,002812 CS Equity,<,114.4
411,300124 CS Equity,<,84.21
412,002271 CS Equity,<,46.92
413,000977 CS Equity,<,28.0
414,002408 CS Equity,<,10.07
415,300450 CS Equity,<,70.8
416,002138 CS Equity,<,32.2
417,300033 CS Equity,<,119.0
418,002378 CS Equity,<,8.38
419,000966 CS Equity,<,3.79
420,002709 CS Equity,<,85.74
421,002497 CS Equity,<,18.51
422,002145 CS Equity,<,8.82
423,002092 CS Equity,<,10.06
424,300782 CS Equity,<,572.2
425,001896 CS Equity,<,6.66
426,002130 CS Equity,<,6.04
427,300285 CS Equity,<,38.39
428,000960 CS Equity,<,13.49
429,002050 CS Equity,<,20.65
430,600519 CG Equity,<,2002.01
431,601012 CG Equity,<,85.28
432,601318 CG Equity,<,83.5
433,600438 CG Equity,<,32.66
434,601899 CG Equity,<,11.06
435,600111 CG Equity,<,21.5
436,600036 CG Equity,<,49.15
437,600900 CG Equity,<,19.9
438,601888 CG Equity,<,296.14
439,600309 CG Equity,<,108.31
440,600031 CG Equity,<,37.24
441,600010 CG Equity,<,1.71
442,600585 CG Equity,<,50.58
443,603799 CG Equity,<,68.88
444,600109 CG Equity,<,12.17
445,600809 CG Equity,<,295.5
446,600030 CG Equity,<,23.65
447,600019 CG Equity,<,8.39
448,603259 CG Equity,<,133.6
449,600362 CG Equity,<,24.24
450,601788 CG Equity,<,16.7
451,600392 CG Equity,<,16.94
452,600276 CG Equity,<,91.18
453,603993 CG Equity,<,5.86
454,601166 CG Equity,<,23.23
455,600887 CG Equity,<,38.53
456,601600 CG Equity,<,3.91
457,688083 CG Equity,<,405.0
458,600516 CG Equity,<,8.91
459,600893 CG Equity,<,47.58
460,600295 CG Equity,<,21.66
461,600121 CG Equity,<,6.5
462,600517 CG Equity,<,6.99
463,600346 CG Equity,<,32.6
464,600782 CG Equity,<,5.09
465,601919 CG Equity,<,10.85
466,600436 CG Equity,<,255.0
467,600089 CG Equity,<,10.77
468,601127 CG Equity,<,19.15
469,600166 CG Equity,<,3.37
470,601601 CG Equity,<,41.31
471,600143 CG Equity,<,22.8
472,600219 CG Equity,<,3.66
473,601016 CG Equity,<,3.51
474,600886 CG Equity,<,9.01
475,600745 CG Equity,<,97.75
476,601015 CG Equity,<,7.85
477,601985 CG Equity,<,5.25
478,600703 CG Equity,<,26.5
479,600690 CG Equity,<,28.6
480,688981 CG Equity,<,54.65
481,600009 CG Equity,<,58.0
482,600048 CG Equity,<,14.74
483,603501 CG Equity,<,251.88
484,600875 CG Equity,<,11.73
485,600919 CG Equity,<,6.32
486,601225 CG Equity,<,11.1
487,601766 CG Equity,<,6.42
488,600763 CG Equity,<,224.32
489,600188 CG Equity,<,11.77
490,601995 CG Equity,<,48.02
491,601377 CG Equity,<,8.28
492,600176 CG Equity,<,20.46
493,601878 CG Equity,<,12.95
494,603126 CG Equity,<,8.81
495,600460 CG Equity,<,24.38
496,601088 CG Equity,<,18.0
497,600801 CG Equity,<,21.15
498,600426 CG Equity,<,36.51
499,601398 CG Equity,<,5.39
500,601066 CG Equity,<,32.63
501,601038 CG Equity,<,12.6
502,601168 CG Equity,<,13.95
503,600989 CG Equity,<,15.68
504,600025 CG Equity,<,4.61
505,600722 CG Equity,<,6.46
506,601009 CG Equity,<,9.74
507,600259 CG Equity,<,41.06
508,600584 CG Equity,<,35.5
509,601688 CG Equity,<,16.87
510,600570 CG Equity,<,84.79
511,601108 CG Equity,<,11.45
512,601216 CG Equity,<,5.44
513,600970 CG Equity,<,8.52
514,600549 CG Equity,<,18.88
515,601658 CG Equity,<,5.83
516,603019 CG Equity,<,29.49
517,600126 CG Equity,<,5.3
518,600720 CG Equity,<,13.68
519,688063 CG Equity,<,156.32
520,600000 CG Equity,<,10.68
521,TSLA US Equity,<,655.06
522,AAPL US Equity,<,119.45
523,AMZN US Equity,<,3030.05
524,GME US Equity,<,232.6
525,MSFT US Equity,<,232.56
526,NVDA US Equity,<,498.411
527,DIS US Equity,<,195.43
528,FB US Equity,<,263.431
529,AMD US Equity,<,77.41
530,GOOGL US Equity,<,2028.0
531,GOOG US Equity,<,2047.55
532,V US Equity,<,222.77
533,BA US Equity,<,226.88
534,PYPL US Equity,<,241.62
535,SQ US Equity,<,226.25
536,MA US Equity,<,377.79
537,JPM US Equity,<,153.36
538,BAC US Equity,<,36.67
539,XOM US Equity,<,61.26
540,ZM US Equity,<,333.01
541,PLTR US Equity,<,24.27
542,GE US Equity,<,12.11
543,CRM US Equity,<,211.77
544,INTC US Equity,<,62.24
545,NFLX US Equity,<,505.65
546,CVX US Equity,<,110.72
547,MU US Equity,<,86.08
548,C US Equity,<,72.55
549,AVGO US Equity,<,435.45
550,QCOM US Equity,<,127.8
551,SNOW US Equity,<,225.27
552,BRK/B US Equity,<,258.79
553,ROKU US Equity,<,352.96
554,WMT US Equity,<,131.53
555,VIAC US Equity,<,82.245
556,TTD US Equity,<,714.48
557,T US Equity,<,29.65
558,ORCL US Equity,<,66.45
559,ADBE US Equity,<,438.48
560,CSCO US Equity,<,48.19
561,COST US Equity,<,323.51
562,WFC US Equity,<,38.69
563,SNAP US Equity,<,55.02
564,PTON US Equity,<,109.26
565,TWTR US Equity,<,66.62
566,CMCSA US Equity,<,55.52
567,GM US Equity,<,55.7
568,BKNG US Equity,<,2363.91
569,AMAT US Equity,<,112.58
570,HD US Equity,<,265.85
571,CCL US Equity,<,26.67
572,NCLH US Equity,<,29.305
573,MELI US Equity,<,1434.33
574,UNH US Equity,<,351.99
575,PG US Equity,<,126.77
576,BRK/A US Equity,<,391295.0
577,PEP US Equity,<,132.42
578,MRK US Equity,<,74.11
579,F US Equity,<,12.755
580,UBER US Equity,<,54.76
581,PLUG US Equity,<,44.6
582,JNJ US Equity,<,158.92
583,GS US Equity,<,336.7
584,TXN US Equity,<,169.5
585,LRCX US Equity,<,516.8
586,PINS US Equity,<,67.69
587,CRWD US Equity,<,192.73
588,TWLO US Equity,<,352.02
589,DASH US Equity,<,136.55
590,TMUS US Equity,<,125.94
591,NOW US Equity,<,478.75
592,UAL US Equity,<,53.37
593,DKNG US Equity,<,67.39
594,IBM US Equity,<,126.61
595,ABNB US Equity,<,181.55
596,LUV US Equity,<,58.3
597,NEE US Equity,<,73.86
598,TJX US Equity,<,64.97
599,MRNA US Equity,<,129.54
600,FCX US Equity,<,34.665
601,AAL US Equity,<,21.4
602,W US Equity,<,311.09
603,PFE US Equity,<,34.51
604,DISCK US Equity,<,53.605
605,MS US Equity,<,82.49
606,DAL US Equity,<,47.58
607,TDOC US Equity,<,182.174
608,AI US Equity,<,83.63
609,TGT US Equity,<,178.09
610,D US Equity,<,72.4
611,FIS US Equity,<,141.83
612,DOCU US Equity,<,208.66
613,ETSY US Equity,<,204.42
614,MO US Equity,<,47.78
615,LOW US Equity,<,165.94
616,NVAX US Equity,<,169.65
617,EL US Equity,<,280.19
618,RKT US Equity,<,24.8
