,Bloomberg Code,symbol,level
0,2330 TT Equity,<,585.0
1,2303 TT Equity,<,44.9
2,2454 TT Equity,<,854.0
3,2603 TT Equity,<,36.9
4,8046 TT Equity,<,276.5
5,2317 TT Equity,<,112.5
6,2609 TT Equity,<,26.4
7,6531 TT Equity,<,634.0
8,6488 TT Equity,<,693.0
9,4760 TT Equity,<,119.5
10,2308 TT Equity,<,259.0
11,3034 TT Equity,<,471.0
12,3008 TT Equity,<,3360.0
13,3545 TT Equity,<,97.4
14,1309 TT Equity,<,35.5
15,2376 TT Equity,<,86.8
16,2882 TT Equity,<,42.0
17,6582 TT Equity,<,149.0
18,2337 TT Equity,<,40.3
19,3483 TT Equity,<,104.0
20,2409 TT Equity,<,18.1
21,3661 TT Equity,<,821.0
22,2610 TT Equity,<,13.55
23,2881 TT Equity,<,50.1
24,6237 TT Equity,<,82.5
25,6456 TT Equity,<,121.5
26,4968 TT Equity,<,530.0
27,6415 TT Equity,<,2255.0
28,2344 TT Equity,<,26.2
29,2108 TT Equity,<,67.7
30,5347 TT Equity,<,98.5
31,5269 TT Equity,<,1565.0
32,1476 TT Equity,<,427.0
33,6533 TT Equity,<,450.0
34,1305 TT Equity,<,31.95
35,2002 TT Equity,<,24.85
36,3406 TT Equity,<,483.0
37,3105 TT Equity,<,368.0
38,1909 TT Equity,<,24.85
39,3211 TT Equity,<,104.5
40,2891 TT Equity,<,20.1
41,2912 TT Equity,<,267.5
42,2884 TT Equity,<,24.9
43,2888 TT Equity,<,8.22
44,6138 TT Equity,<,96.5
45,1101 TT Equity,<,42.4
46,8431 TT Equity,<,77.1
47,5274 TT Equity,<,1625.0
48,1477 TT Equity,<,203.0
49,2328 TT Equity,<,40.85
50,2357 TT Equity,<,309.0
51,4966 TT Equity,<,1170.0
52,3019 TT Equity,<,86.0
53,2049 TT Equity,<,398.5
54,2883 TT Equity,<,9.41
55,8299 TT Equity,<,436.0
56,2331 TT Equity,<,30.35
57,3189 TT Equity,<,91.1
58,1515 TT Equity,<,82.2
59,2377 TT Equity,<,145.0
60,2886 TT Equity,<,29.35
61,3092 TT Equity,<,72.0
62,2615 TT Equity,<,45.75
63,9914 TT Equity,<,275.5
64,3630 TT Equity,<,56.3
65,6477 TT Equity,<,61.0
66,2368 TT Equity,<,54.4
67,2371 TT Equity,<,27.5
68,3293 TT Equity,<,745.0
69,2731 TT Equity,<,91.2
70,1303 TT Equity,<,72.6
71,2382 TT Equity,<,84.6
72,6283 TT Equity,<,42.7
73,3680 TT Equity,<,309.5
74,2481 TT Equity,<,50.9
75,4938 TT Equity,<,73.3
76,6443 TT Equity,<,35.15
77,2486 TT Equity,<,19.9
78,3260 TT Equity,<,79.5
79,6244 TT Equity,<,31.2
80,6224 TT Equity,<,118.5
81,2618 TT Equity,<,14.7
82,6491 TT Equity,<,303.0
83,4915 TT Equity,<,60.3
84,121800 KS Equity,<,11800.0
85,035720 KS Equity,<,437500.0
86,000270 KS Equity,<,80300.0
87,035420 KS Equity,<,366500.0
88,011200 KS Equity,<,19950.0
89,051910 KS Equity,<,857000.0
90,006400 KS Equity,<,613000.0
91,064260 KS Equity,<,7620.0
92,196170 KS Equity,<,129100.0
93,096040 KS Equity,<,671.0
94,096770 KS Equity,<,224500.0
95,290510 KS Equity,<,8260.0
96,105560 KS Equity,<,46150.0
97,112610 KS Equity,<,61100.0
98,068270 KS Equity,<,280500.0
99,005880 KS Equity,<,3380.0
100,028300 KS Equity,<,74800.0
101,078130 KS Equity,<,4280.0
102,096530 KS Equity,<,122700.0
103,011780 KS Equity,<,200000.0
104,048410 KS Equity,<,47650.0
105,028670 KS Equity,<,5800.0
106,009520 KS Equity,<,8170.0
107,055550 KS Equity,<,34850.0
108,003670 KS Equity,<,138500.0
109,018000 KS Equity,<,3600.0
110,011070 KS Equity,<,208000.0
111,007860 KS Equity,<,10800.0
112,000810 KS Equity,<,182500.0
113,019170 KS Equity,<,92100.0
114,086790 KS Equity,<,39550.0
115,017670 KS Equity,<,246000.0
116,036570 KS Equity,<,928000.0
117,067630 KS Equity,<,21050.0
118,035810 KS Equity,<,4775.0
119,009830 KS Equity,<,40100.0
120,340930 KS Equity,<,25250.0
121,139480 KS Equity,<,172000.0
122,004140 KS Equity,<,9800.0
123,068290 KS Equity,<,34550.0
124,047820 KS Equity,<,2455.0
125,041190 KS Equity,<,4725.0
126,277810 KS Equity,<,25650.0
127,126560 KS Equity,<,4575.0
128,051900 KS Equity,<,1483000.0
129,009540 KS Equity,<,113000.0
130,004170 KS Equity,<,288500.0
131,375500 KS Equity,<,107000.0
132,263050 KS Equity,<,40300.0
133,006360 KS Equity,<,36100.0
134,093230 KS Equity,<,405.0
135,100130 KS Equity,<,5620.0
136,032830 KS Equity,<,79500.0
137,008770 KS Equity,<,83300.0
138,033270 KS Equity,<,50400.0
139,086890 KS Equity,<,9910.0
140,222080 KS Equity,<,13400.0
141,048260 KS Equity,<,71800.0
