,tradeDate,ticker,closePrice,sig,sig_true,sig_y,ac,preClosePrice,pct,rep,mID
2,2015-03-13,600621,353.476,1.0,1.0,0.0,b,322.763,0.0,"2015-03-13,600621,b,353.476,建仓",PSY 0-9
3,2015-04-17,600621,389.494,0.0,0.0,1.0,s,353.476,0.10189659269653384,"2015-04-17,600621,s,389.494,平仓,10.1897%",PSY 0-9
4,2015-04-24,600621,404.292,1.0,1.0,0.0,b,389.494,0.0,"2015-04-24,600621,b,404.292,建仓",PSY 0-9
5,2015-06-26,600621,464.042,0.0,0.0,1.0,s,404.292,0.1477892216516774,"2015-06-26,600621,s,464.042,平仓,14.7789%",PSY 0-9
0,2014-10-10,600622,73.087,1.0,1.0,0.0,b,,0.0,"2014-10-10,600622,b,73.087,建仓",PSY 0-9
1,2014-10-17,600622,71.958,0.0,0.0,1.0,s,73.087,-0.015447343576833195,"2014-10-17,600622,s,71.958,平仓,-1.5447%",PSY 0-9
2,2015-04-03,600622,106.479,1.0,1.0,0.0,b,71.958,0.0,"2015-04-03,600622,b,106.479,建仓",PSY 0-9
3,2015-05-08,600622,105.633,0.0,0.0,1.0,s,106.479,-0.007945228636632606,"2015-05-08,600622,s,105.633,平仓,-0.7945%",PSY 0-9
0,2015-04-17,600626,178.271,1.0,1.0,0.0,b,,0.0,"2015-04-17,600626,b,178.271,建仓",PSY 0-9
1,2015-04-24,600626,171.874,0.0,0.0,1.0,s,178.271,-0.03588357051904123,"2015-04-24,600626,s,171.874,平仓,-3.5884%",PSY 0-9
2,2015-04-30,600626,204.031,1.0,1.0,0.0,b,171.874,0.0,"2015-04-30,600626,b,204.031,建仓",PSY 0-9
3,2015-05-08,600626,160.444,0.0,0.0,1.0,s,204.031,-0.21362930142968484,"2015-05-08,600626,s,160.444,平仓,-21.3629%",PSY 0-9
4,2015-05-22,600626,203.519,1.0,1.0,0.0,b,160.444,0.0,"2015-05-22,600626,b,203.519,建仓",PSY 0-9
5,2015-05-29,600626,184.242,0.0,0.0,1.0,s,203.519,-0.09471842923756513,"2015-05-29,600626,s,184.242,平仓,-9.4718%",PSY 0-9
6,2015-06-12,600626,226.805,1.0,1.0,0.0,b,184.242,0.0,"2015-06-12,600626,b,226.805,建仓",PSY 0-9
7,2015-06-19,600626,208.297,0.0,0.0,1.0,s,226.805,-0.08160313926059837,"2015-06-19,600626,s,208.297,平仓,-8.1603%",PSY 0-9
0,2015-06-12,600630,55.676,1.0,1.0,0.0,b,,0.0,"2015-06-12,600630,b,55.676,建仓",PSY 0-9
1,2015-06-19,600630,45.914,0.0,0.0,1.0,s,55.676,-0.17533587182987287,"2015-06-19,600630,s,45.914,平仓,-17.5336%",PSY 0-9
0,2013-10-11,600640,236.519,1.0,1.0,0.0,b,,0.0,"2013-10-11,600640,b,236.519,建仓",PSY 0-9
1,2013-10-18,600640,212.034,0.0,0.0,1.0,s,236.519,-0.10352233858590643,"2013-10-18,600640,s,212.034,平仓,-10.3522%",PSY 0-9
2,2019-04-12,600640,148.329,1.0,1.0,0.0,b,212.034,0.0,"2019-04-12,600640,b,148.329,建仓",PSY 0-9
3,2019-04-26,600640,149.252,0.0,0.0,1.0,s,148.329,0.006222653695501235,"2019-04-26,600640,s,149.252,平仓,0.6223%",PSY 0-9
0,2015-04-03,600641,121.522,1.0,1.0,0.0,b,,0.0,"2015-04-03,600641,b,121.522,建仓",PSY 0-9
1,2015-05-08,600641,121.214,0.0,0.0,1.0,s,121.522,-0.0025345204983460157,"2015-05-08,600641,s,121.214,平仓,-0.2535%",PSY 0-9
2,2015-06-05,600641,168.344,1.0,1.0,0.0,b,121.214,0.0,"2015-06-05,600641,b,168.344,建仓",PSY 0-9
3,2015-08-07,600641,172.965,0.0,0.0,1.0,s,168.344,0.02744974575868464,"2015-08-07,600641,s,172.965,平仓,2.7450%",PSY 0-9
4,2020-02-21,600641,463.173,1.0,1.0,0.0,b,172.965,0.0,"2020-02-21,600641,b,463.173,建仓",PSY 0-9
5,2020-02-28,600641,376.641,0.0,0.0,1.0,s,463.173,-0.18682436152366388,"2020-02-28,600641,s,376.641,平仓,-18.6824%",PSY 0-9
0,2015-06-05,600652,15917.4,1.0,1.0,0.0,b,,0.0,"2015-06-05,600652,b,15917.4,建仓",PSY 0-9
1,2015-06-19,600652,19231.6,0.0,0.0,1.0,s,15917.4,0.20821239649691536,"2015-06-19,600652,s,19231.6,平仓,20.8212%",PSY 0-9
0,2015-05-22,600654,3057.92,1.0,1.0,0.0,b,,0.0,"2015-05-22,600654,b,3057.92,建仓",PSY 0-9
1,2015-06-19,600654,4186.68,0.0,0.0,1.0,s,3057.92,0.36912672666387625,"2015-06-19,600654,s,4186.68,平仓,36.9127%",PSY 0-9
0,2015-03-27,600665,22.559,1.0,1.0,0.0,b,,0.0,"2015-03-27,600665,b,22.559,建仓",PSY 0-9
1,2015-05-15,600665,31.621,0.0,0.0,1.0,s,22.559,0.40170220311184,"2015-05-15,600665,s,31.621,平仓,40.1702%",PSY 0-9
0,2020-02-21,600667,61.191,1.0,1.0,0.0,b,,0.0,"2020-02-21,600667,b,61.191,建仓",PSY 0-9
1,2020-02-28,600667,52.813,0.0,0.0,1.0,s,61.191,-0.13691555947770095,"2020-02-28,600667,s,52.813,平仓,-13.6916%",PSY 0-9
0,2015-04-03,600676,149.352,1.0,1.0,0.0,b,,0.0,"2015-04-03,600676,b,149.352,建仓",PSY 0-9
1,2015-05-08,600676,162.261,0.0,0.0,1.0,s,149.352,0.0864333922545395,"2015-05-08,600676,s,162.261,平仓,8.6433%",PSY 0-9
2,2015-05-29,600676,239.832,1.0,1.0,0.0,b,162.261,0.0,"2015-05-29,600676,b,239.832,建仓",PSY 0-9
3,2015-07-10,600676,208.639,0.0,0.0,1.0,s,239.832,-0.1300618766469862,"2015-07-10,600676,s,208.639,平仓,-13.0062%",PSY 0-9
0,2015-04-10,600683,60.46,1.0,1.0,0.0,b,,0.0,"2015-04-10,600683,b,60.46,建仓",PSY 0-9
1,2015-04-24,600683,56.111,0.0,0.0,1.0,s,60.46,-0.07193185577241157,"2015-04-24,600683,s,56.111,平仓,-7.1932%",PSY 0-9
2,2015-06-05,600683,75.286,1.0,1.0,0.0,b,56.111,0.0,"2015-06-05,600683,b,75.286,建仓",PSY 0-9
3,2015-06-19,600683,63.289,0.0,0.0,1.0,s,75.286,-0.15935233642377067,"2015-06-19,600683,s,63.289,平仓,-15.9352%",PSY 0-9
0,2015-05-08,600686,322.515,1.0,1.0,0.0,b,,0.0,"2015-05-08,600686,b,322.515,建仓",PSY 0-9
1,2015-07-03,600686,253.753,0.0,0.0,1.0,s,322.515,-0.2132055873370231,"2015-07-03,600686,s,253.753,平仓,-21.3206%",PSY 0-9
0,2015-04-03,600693,65.643,1.0,1.0,0.0,b,,0.0,"2015-04-03,600693,b,65.643,建仓",PSY 0-9
1,2015-04-30,600693,67.135,0.0,0.0,1.0,s,65.643,0.022729003854180974,"2015-04-30,600693,s,67.135,平仓,2.2729%",PSY 0-9
2,2015-06-05,600693,81.855,1.0,1.0,0.0,b,67.135,0.0,"2015-06-05,600693,b,81.855,建仓",PSY 0-9
3,2015-06-26,600693,68.766,0.0,0.0,1.0,s,81.855,-0.15990470954737035,"2015-06-26,600693,s,68.766,平仓,-15.9905%",PSY 0-9
0,2017-10-13,600702,140.106,1.0,1.0,0.0,b,,0.0,"2017-10-13,600702,b,140.106,建仓",PSY 0-9
1,2017-10-20,600702,131.832,0.0,0.0,1.0,s,140.106,-0.05905528671148985,"2017-10-20,600702,s,131.832,平仓,-5.9055%",PSY 0-9
2,2017-11-03,600702,166.14,1.0,1.0,0.0,b,131.832,0.0,"2017-11-03,600702,b,166.14,建仓",PSY 0-9
3,2017-11-17,600702,157.935,0.0,0.0,1.0,s,166.14,-0.04938605994944012,"2017-11-17,600702,s,157.935,平仓,-4.9386%",PSY 0-9
4,2020-12-18,600702,289.211,1.0,1.0,0.0,b,157.935,0.0,"2020-12-18,600702,b,289.211,建仓",PSY 0-9
5,2020-12-25,600702,287.752,0.0,0.0,1.0,s,289.211,-0.005044759708309865,"2020-12-25,600702,s,287.752,平仓,-0.5045%",PSY 0-9
6,2020-12-31,600702,296.855,1.0,1.0,0.0,b,287.752,0.0,"2020-12-31,600702,b,296.855,建仓",PSY 0-9
7,2021-01-15,600702,259.922,0.0,0.0,1.0,s,296.855,-0.12441427633019486,"2021-01-15,600702,s,259.922,平仓,-12.4414%",PSY 0-9
8,2021-05-14,600702,490.519,1.0,1.0,0.0,b,259.922,0.0,"2021-05-14,600702,b,490.519,建仓",PSY 0-9
0,2015-04-10,600704,211.286,1.0,1.0,0.0,b,,0.0,"2015-04-10,600704,b,211.286,建仓",PSY 0-9
1,2015-04-17,600704,190.767,0.0,0.0,1.0,s,211.286,-0.09711481120377119,"2015-04-17,600704,s,190.767,平仓,-9.7115%",PSY 0-9
2,2015-05-15,600704,225.624,1.0,1.0,0.0,b,190.767,0.0,"2015-05-15,600704,b,225.624,建仓",PSY 0-9
3,2015-06-12,600704,320.801,0.0,0.0,1.0,s,225.624,0.4218389887600609,"2015-06-12,600704,s,320.801,平仓,42.1839%",PSY 0-9
0,2015-06-05,600707,53.415,1.0,1.0,0.0,b,,0.0,"2015-06-05,600707,b,53.415,建仓",PSY 0-9
1,2015-06-12,600707,52.258,0.0,0.0,1.0,s,53.415,-0.021660582233454906,"2015-06-12,600707,s,52.258,平仓,-2.1661%",PSY 0-9
0,2015-04-30,600708,116.382,1.0,1.0,0.0,b,,0.0,"2015-04-30,600708,b,116.382,建仓",PSY 0-9
1,2015-05-08,600708,102.388,0.0,0.0,1.0,s,116.382,-0.12024196181540103,"2015-05-08,600708,s,102.388,平仓,-12.0242%",PSY 0-9
0,2015-05-22,600713,154.585,1.0,1.0,0.0,b,,0.0,"2015-05-22,600713,b,154.585,建仓",PSY 0-9
1,2015-06-19,600713,150.082,0.0,0.0,1.0,s,154.585,-0.029129605071643527,"2015-06-19,600713,s,150.082,平仓,-2.9130%",PSY 0-9
0,2014-12-31,600720,113.26,1.0,1.0,0.0,b,,0.0,"2014-12-31,600720,b,113.26,建仓",PSY 0-9
1,2015-01-09,600720,108.923,0.0,0.0,1.0,s,113.26,-0.03829242450997705,"2015-01-09,600720,s,108.923,平仓,-3.8292%",PSY 0-9
2,2020-07-24,600720,245.602,1.0,1.0,0.0,b,108.923,0.0,"2020-07-24,600720,b,245.602,建仓",PSY 0-9
3,2020-08-14,600720,229.803,0.0,0.0,1.0,s,245.602,-0.06432765205495072,"2020-08-14,600720,s,229.803,平仓,-6.4328%",PSY 0-9
0,2015-01-30,600723,24.722,1.0,1.0,0.0,b,,0.0,"2015-01-30,600723,b,24.722,建仓",PSY 0-9
1,2015-02-06,600723,23.941,0.0,0.0,1.0,s,24.722,-0.03159129520265358,"2015-02-06,600723,s,23.941,平仓,-3.1591%",PSY 0-9
2,2015-03-20,600723,27.317,1.0,1.0,0.0,b,23.941,0.0,"2015-03-20,600723,b,27.317,建仓",PSY 0-9
3,2015-04-17,600723,29.801,0.0,0.0,1.0,s,27.317,0.09093238642603496,"2015-04-17,600723,s,29.801,平仓,9.0932%",PSY 0-9
4,2015-04-30,600723,32.033,1.0,1.0,0.0,b,29.801,0.0,"2015-04-30,600723,b,32.033,建仓",PSY 0-9
5,2015-05-08,600723,29.131,0.0,0.0,1.0,s,32.033,-0.09059407486030036,"2015-05-08,600723,s,29.131,平仓,-9.0594%",PSY 0-9
6,2015-06-05,600723,40.097,1.0,1.0,0.0,b,29.131,0.0,"2015-06-05,600723,b,40.097,建仓",PSY 0-9
7,2015-06-19,600723,35.27,0.0,0.0,1.0,s,40.097,-0.12038307105269719,"2015-06-19,600723,s,35.27,平仓,-12.0383%",PSY 0-9
8,2020-07-17,600723,36.678,1.0,1.0,0.0,b,35.27,0.0,"2020-07-17,600723,b,36.678,建仓",PSY 0-9
9,2020-07-24,600723,32.906,0.0,0.0,1.0,s,36.678,-0.10284094007306832,"2020-07-24,600723,s,32.906,平仓,-10.2841%",PSY 0-9
0,2015-04-30,600726,26.756,1.0,1.0,0.0,b,,0.0,"2015-04-30,600726,b,26.756,建仓",PSY 0-9
1,2015-07-10,600726,29.943,0.0,0.0,1.0,s,26.756,0.11911346987591576,"2015-07-10,600726,s,29.943,平仓,11.9113%",PSY 0-9
0,2015-05-29,600729,113.706,1.0,1.0,0.0,b,,0.0,"2015-05-29,600729,b,113.706,建仓",PSY 0-9
1,2015-06-19,600729,107.116,0.0,0.0,1.0,s,113.706,-0.05795648426644151,"2015-06-19,600729,s,107.116,平仓,-5.7956%",PSY 0-9
0,2013-03-01,600732,33.16,1.0,1.0,0.0,b,,0.0,"2013-03-01,600732,b,33.16,建仓",PSY 0-9
1,2013-03-08,600732,30.841,0.0,0.0,1.0,s,33.16,-0.06993365500603121,"2013-03-08,600732,s,30.841,平仓,-6.9934%",PSY 0-9
0,2015-04-24,600736,247.794,1.0,1.0,0.0,b,,0.0,"2015-04-24,600736,b,247.794,建仓",PSY 0-9
1,2015-05-08,600736,226.586,0.0,0.0,1.0,s,247.794,-0.08558722164378474,"2015-05-08,600736,s,226.586,平仓,-8.5587%",PSY 0-9
2,2015-05-15,600736,295.683,1.0,1.0,0.0,b,226.586,0.0,"2015-05-15,600736,b,295.683,建仓",PSY 0-9
3,2015-06-19,600736,375.47,0.0,0.0,1.0,s,295.683,0.26983965936492815,"2015-06-19,600736,s,375.47,平仓,26.9840%",PSY 0-9
0,2015-06-12,600746,129.097,1.0,1.0,0.0,b,,0.0,"2015-06-12,600746,b,129.097,建仓",PSY 0-9
1,2015-06-19,600746,129.168,0.0,0.0,1.0,s,129.097,0.0005499740505201522,"2015-06-19,600746,s,129.168,平仓,0.0550%",PSY 0-9
0,2015-02-27,600750,210.093,1.0,1.0,0.0,b,,0.0,"2015-02-27,600750,b,210.093,建仓",PSY 0-9
1,2015-03-06,600750,199.177,0.0,0.0,1.0,s,210.093,-0.051957942435016835,"2015-03-06,600750,s,199.177,平仓,-5.1958%",PSY 0-9
2,2015-03-27,600750,213.282,1.0,1.0,0.0,b,199.177,0.0,"2015-03-27,600750,b,213.282,建仓",PSY 0-9
3,2015-06-19,600750,252.636,0.0,0.0,1.0,s,213.282,0.18451627422848604,"2015-06-19,600750,s,252.636,平仓,18.4516%",PSY 0-9
0,2015-06-12,600776,103.443,1.0,1.0,0.0,b,,0.0,"2015-06-12,600776,b,103.443,建仓",PSY 0-9
1,2015-06-19,600776,91.904,0.0,0.0,1.0,s,103.443,-0.11154935568380653,"2015-06-19,600776,s,91.904,平仓,-11.1549%",PSY 0-9
2,2018-12-28,600776,53.824,1.0,1.0,0.0,b,91.904,0.0,"2018-12-28,600776,b,53.824,建仓",PSY 0-9
3,2019-01-11,600776,69.873,0.0,0.0,1.0,s,53.824,0.298175535077289,"2019-01-11,600776,s,69.873,平仓,29.8176%",PSY 0-9
0,2015-06-05,600789,49.176,1.0,1.0,0.0,b,,0.0,"2015-06-05,600789,b,49.176,建仓",PSY 0-9
1,2015-06-19,600789,39.01,0.0,0.0,1.0,s,49.176,-0.20672685863022622,"2015-06-19,600789,s,39.01,平仓,-20.6727%",PSY 0-9
0,2015-04-10,600790,86.433,1.0,1.0,0.0,b,,0.0,"2015-04-10,600790,b,86.433,建仓",PSY 0-9
1,2015-04-17,600790,79.891,0.0,0.0,1.0,s,86.433,-0.07568868372033832,"2015-04-17,600790,s,79.891,平仓,-7.5689%",PSY 0-9
2,2015-05-22,600790,96.435,1.0,1.0,0.0,b,79.891,0.0,"2015-05-22,600790,b,96.435,建仓",PSY 0-9
3,2015-07-10,600790,96.435,0.0,0.0,1.0,s,96.435,0.0,"2015-07-10,600790,s,96.435,平仓,0.0000%",PSY 0-9
0,2015-04-17,600802,36.383,1.0,1.0,0.0,b,,0.0,"2015-04-17,600802,b,36.383,建仓",PSY 0-9
1,2015-04-24,600802,33.851,0.0,0.0,1.0,s,36.383,-0.06959294175851372,"2015-04-24,600802,s,33.851,平仓,-6.9593%",PSY 0-9
0,2015-06-05,600805,228.574,1.0,1.0,0.0,b,,0.0,"2015-06-05,600805,b,228.574,建仓",PSY 0-9
1,2015-06-12,600805,225.394,0.0,0.0,1.0,s,228.574,-0.013912343486135792,"2015-06-12,600805,s,225.394,平仓,-1.3912%",PSY 0-9
0,2015-04-03,600810,34.589,1.0,1.0,0.0,b,,0.0,"2015-04-03,600810,b,34.589,建仓",PSY 0-9
1,2015-04-10,600810,33.798,0.0,0.0,1.0,s,34.589,-0.022868542022030036,"2015-04-10,600810,s,33.798,平仓,-2.2869%",PSY 0-9
2,2015-04-24,600810,38.545,1.0,1.0,0.0,b,33.798,0.0,"2015-04-24,600810,b,38.545,建仓",PSY 0-9
3,2015-04-30,600810,37.216,0.0,0.0,1.0,s,38.545,-0.034479180179011526,"2015-04-30,600810,s,37.216,平仓,-3.4479%",PSY 0-9
4,2015-06-12,600810,47.659,1.0,1.0,0.0,b,37.216,0.0,"2015-06-12,600810,b,47.659,建仓",PSY 0-9
5,2015-06-19,600810,42.944,0.0,0.0,1.0,s,47.659,-0.09893199605530956,"2015-06-19,600810,s,42.944,平仓,-9.8932%",PSY 0-9
0,2015-04-10,600814,84.381,1.0,1.0,0.0,b,,0.0,"2015-04-10,600814,b,84.381,建仓",PSY 0-9
1,2015-04-17,600814,74.086,0.0,0.0,1.0,s,84.381,-0.12200613882272082,"2015-04-17,600814,s,74.086,平仓,-12.2006%",PSY 0-9
2,2015-05-22,600814,93.461,1.0,1.0,0.0,b,74.086,0.0,"2015-05-22,600814,b,93.461,建仓",PSY 0-9
3,2015-05-29,600814,90.338,0.0,0.0,1.0,s,93.461,-0.03341500732926039,"2015-05-29,600814,s,90.338,平仓,-3.3415%",PSY 0-9
4,2015-06-05,600814,108.498,1.0,1.0,0.0,b,90.338,0.0,"2015-06-05,600814,b,108.498,建仓",PSY 0-9
5,2015-06-19,600814,92.536,0.0,0.0,1.0,s,108.498,-0.1471179192243175,"2015-06-19,600814,s,92.536,平仓,-14.7118%",PSY 0-9
0,2015-06-12,600815,139.038,1.0,1.0,0.0,b,,0.0,"2015-06-12,600815,b,139.038,建仓",PSY 0-9
1,2015-06-19,600815,118.142,0.0,0.0,1.0,s,139.038,-0.15028984881830876,"2015-06-19,600815,s,118.142,平仓,-15.0290%",PSY 0-9
0,2015-04-17,600821,40.039,1.0,1.0,0.0,b,,0.0,"2015-04-17,600821,b,40.039,建仓",PSY 0-9
1,2015-05-08,600821,47.911,0.0,0.0,1.0,s,40.039,0.1966083069007718,"2015-05-08,600821,s,47.911,平仓,19.6608%",PSY 0-9
2,2015-05-22,600821,62.886,1.0,1.0,0.0,b,47.911,0.0,"2015-05-22,600821,b,62.886,建仓",PSY 0-9
3,2015-06-19,600821,69.129,0.0,0.0,1.0,s,62.886,0.09927487835130244,"2015-06-19,600821,s,69.129,平仓,9.9275%",PSY 0-9
0,2015-03-27,600823,201.512,1.0,1.0,0.0,b,,0.0,"2015-03-27,600823,b,201.512,建仓",PSY 0-9
1,2015-04-24,600823,209.678,0.0,0.0,1.0,s,201.512,0.040523641271983823,"2015-04-24,600823,s,209.678,平仓,4.0524%",PSY 0-9
2,2015-04-30,600823,232.184,1.0,1.0,0.0,b,209.678,0.0,"2015-04-30,600823,b,232.184,建仓",PSY 0-9
3,2015-05-08,600823,211.248,0.0,0.0,1.0,s,232.184,-0.0901698652792613,"2015-05-08,600823,s,211.248,平仓,-9.0170%",PSY 0-9
4,2015-06-05,600823,271.872,1.0,1.0,0.0,b,211.248,0.0,"2015-06-05,600823,b,271.872,建仓",PSY 0-9
5,2015-06-19,600823,227.14,0.0,0.0,1.0,s,271.872,-0.16453330979284375,"2015-06-19,600823,s,227.14,平仓,-16.4533%",PSY 0-9
0,2013-10-11,600824,119.54,1.0,1.0,0.0,b,,0.0,"2013-10-11,600824,b,119.54,建仓",PSY 0-9
1,2013-10-25,600824,109.199,0.0,0.0,1.0,s,119.54,-0.08650660866655524,"2013-10-25,600824,s,109.199,平仓,-8.6507%",PSY 0-9
2,2015-03-13,600824,190.554,1.0,1.0,0.0,b,109.199,0.0,"2015-03-13,600824,b,190.554,建仓",PSY 0-9
3,2015-03-27,600824,197.658,0.0,0.0,1.0,s,190.554,0.03728077080512593,"2015-03-27,600824,s,197.658,平仓,3.7281%",PSY 0-9
4,2015-04-24,600824,232.969,1.0,1.0,0.0,b,197.658,0.0,"2015-04-24,600824,b,232.969,建仓",PSY 0-9
5,2015-05-08,600824,216.672,0.0,0.0,1.0,s,232.969,-0.06995351312835607,"2015-05-08,600824,s,216.672,平仓,-6.9954%",PSY 0-9
6,2015-05-29,600824,282.634,1.0,1.0,0.0,b,216.672,0.0,"2015-05-29,600824,b,282.634,建仓",PSY 0-9
7,2015-06-26,600824,262.986,0.0,0.0,1.0,s,282.634,-0.06951746782057366,"2015-06-26,600824,s,262.986,平仓,-6.9517%",PSY 0-9
0,2015-04-03,600826,155.211,1.0,1.0,0.0,b,,0.0,"2015-04-03,600826,b,155.211,建仓",PSY 0-9
1,2015-04-10,600826,154.348,0.0,0.0,1.0,s,155.211,-0.005560172925887952,"2015-04-10,600826,s,154.348,平仓,-0.5560%",PSY 0-9
2,2015-04-17,600826,154.847,1.0,1.0,0.0,b,154.348,0.0,"2015-04-17,600826,b,154.847,建仓",PSY 0-9
3,2015-05-08,600826,151.305,0.0,0.0,1.0,s,154.847,-0.022874191944306288,"2015-05-08,600826,s,151.305,平仓,-2.2874%",PSY 0-9
4,2015-06-12,600826,204.026,1.0,1.0,0.0,b,151.305,0.0,"2015-06-12,600826,b,204.026,建仓",PSY 0-9
5,2015-06-26,600826,191.448,0.0,0.0,1.0,s,204.026,-0.06164900551890451,"2015-06-26,600826,s,191.448,平仓,-6.1649%",PSY 0-9
0,2020-07-10,600827,247.933,1.0,1.0,0.0,b,,0.0,"2020-07-10,600827,b,247.933,建仓",PSY 0-9
1,2020-07-17,600827,176.314,0.0,0.0,1.0,s,247.933,-0.288864330282778,"2020-07-17,600827,s,176.314,平仓,-28.8864%",PSY 0-9
0,2015-04-24,600830,147.802,1.0,1.0,0.0,b,,0.0,"2015-04-24,600830,b,147.802,建仓",PSY 0-9
1,2015-04-30,600830,138.445,0.0,0.0,1.0,s,147.802,-0.06330766836713986,"2015-04-30,600830,s,138.445,平仓,-6.3308%",PSY 0-9
0,2015-06-12,600838,178.688,1.0,1.0,0.0,b,,0.0,"2015-06-12,600838,b,178.688,建仓",PSY 0-9
1,2015-06-19,600838,145.403,0.0,0.0,1.0,s,178.688,-0.1862744000716332,"2015-06-19,600838,s,145.403,平仓,-18.6274%",PSY 0-9
0,2015-06-12,600846,265.578,1.0,1.0,0.0,b,,0.0,"2015-06-12,600846,b,265.578,建仓",PSY 0-9
1,2015-06-19,600846,220.814,0.0,0.0,1.0,s,265.578,-0.16855311810466223,"2015-06-19,600846,s,220.814,平仓,-16.8553%",PSY 0-9
0,2015-06-12,600858,113.207,1.0,1.0,0.0,b,,0.0,"2015-06-12,600858,b,113.207,建仓",PSY 0-9
1,2015-06-19,600858,93.611,0.0,0.0,1.0,s,113.207,-0.17309883664437709,"2015-06-19,600858,s,93.611,平仓,-17.3099%",PSY 0-9
0,2015-04-10,600861,33.023,1.0,1.0,0.0,b,,0.0,"2015-04-10,600861,b,33.023,建仓",PSY 0-9
1,2015-04-17,600861,32.204,0.0,0.0,1.0,s,33.023,-0.024800896344971735,"2015-04-17,600861,s,32.204,平仓,-2.4801%",PSY 0-9
2,2015-04-24,600861,33.047,1.0,1.0,0.0,b,32.204,0.0,"2015-04-24,600861,b,33.047,建仓",PSY 0-9
3,2015-05-08,600861,31.361,0.0,0.0,1.0,s,33.047,-0.05101824673949218,"2015-05-08,600861,s,31.361,平仓,-5.1018%",PSY 0-9
4,2015-05-22,600861,42.806,1.0,1.0,0.0,b,31.361,0.0,"2015-05-22,600861,b,42.806,建仓",PSY 0-9
5,2015-06-26,600861,45.758,0.0,0.0,1.0,s,42.806,0.06896229500537321,"2015-06-26,600861,s,45.758,平仓,6.8962%",PSY 0-9
0,2015-05-15,600864,217.724,1.0,1.0,0.0,b,,0.0,"2015-05-15,600864,b,217.724,建仓",PSY 0-9
1,2015-06-19,600864,193.094,0.0,0.0,1.0,s,217.724,-0.11312487369329971,"2015-06-19,600864,s,193.094,平仓,-11.3125%",PSY 0-9
0,2013-05-24,600867,214.021,1.0,1.0,0.0,b,,0.0,"2013-05-24,600867,b,214.021,建仓",PSY 0-9
1,2013-06-07,600867,200.05,0.0,0.0,1.0,s,214.021,-0.06527864088103497,"2013-06-07,600867,s,200.05,平仓,-6.5279%",PSY 0-9
2,2013-07-19,600867,245.084,1.0,1.0,0.0,b,200.05,0.0,"2013-07-19,600867,b,245.084,建仓",PSY 0-9
3,2013-08-16,600867,242.409,0.0,0.0,1.0,s,245.084,-0.010914625189730964,"2013-08-16,600867,s,242.409,平仓,-1.0915%",PSY 0-9
4,2014-11-14,600867,305.558,1.0,1.0,0.0,b,242.409,0.0,"2014-11-14,600867,b,305.558,建仓",PSY 0-9
5,2014-12-05,600867,281.479,0.0,0.0,1.0,s,305.558,-0.07880336957304346,"2014-12-05,600867,s,281.479,平仓,-7.8803%",PSY 0-9
6,2015-05-15,600867,519.449,1.0,1.0,0.0,b,281.479,0.0,"2015-05-15,600867,b,519.449,建仓",PSY 0-9
7,2015-05-29,600867,548.278,0.0,0.0,1.0,s,519.449,0.055499192413499765,"2015-05-29,600867,s,548.278,平仓,5.5499%",PSY 0-9
0,2015-04-30,600872,232.601,1.0,1.0,0.0,b,,0.0,"2015-04-30,600872,b,232.601,建仓",PSY 0-9
1,2015-05-15,600872,232.601,0.0,0.0,1.0,s,232.601,0.0,"2015-05-15,600872,s,232.601,平仓,0.0000%",PSY 0-9
2,2020-08-21,600872,894.906,1.0,1.0,0.0,b,232.601,0.0,"2020-08-21,600872,b,894.906,建仓",PSY 0-9
3,2020-09-04,600872,797.624,0.0,0.0,1.0,s,894.906,-0.10870638927440412,"2020-09-04,600872,s,797.624,平仓,-10.8706%",PSY 0-9
0,2021-05-07,600877,84.077,1.0,1.0,0.0,b,,0.0,"2021-05-07,600877,b,84.077,建仓",PSY 0-9
1,2021-05-14,600877,75.999,0.0,0.0,1.0,s,84.077,-0.09607859462159696,"2021-05-14,600877,s,75.999,平仓,-9.6079%",PSY 0-9
0,2013-07-12,600880,396.069,1.0,1.0,0.0,b,,0.0,"2013-07-12,600880,b,396.069,建仓",PSY 0-9
1,2013-07-26,600880,386.5,0.0,0.0,1.0,s,396.069,-0.024159931729067496,"2013-07-26,600880,s,386.5,平仓,-2.4160%",PSY 0-9
2,2013-09-27,600880,502.751,1.0,1.0,0.0,b,386.5,0.0,"2013-09-27,600880,b,502.751,建仓",PSY 0-9
3,2013-10-11,600880,476.701,0.0,0.0,1.0,s,502.751,-0.05181491434129415,"2013-10-11,600880,s,476.701,平仓,-5.1815%",PSY 0-9
0,2015-05-15,600883,82.849,1.0,1.0,0.0,b,,0.0,"2015-05-15,600883,b,82.849,建仓",PSY 0-9
1,2015-06-19,600883,97.837,0.0,0.0,1.0,s,82.849,0.18090743400644538,"2015-06-19,600883,s,97.837,平仓,18.0907%",PSY 0-9
0,2015-06-12,600888,151.356,1.0,1.0,0.0,b,,0.0,"2015-06-12,600888,b,151.356,建仓",PSY 0-9
1,2015-06-19,600888,118.806,0.0,0.0,1.0,s,151.356,-0.2150558947118053,"2015-06-19,600888,s,118.806,平仓,-21.5056%",PSY 0-9
0,2014-12-19,600896,38.643,1.0,1.0,0.0,b,,0.0,"2014-12-19,600896,b,38.643,建仓",PSY 0-9
