,Bloomberg Code,symbol,level
0,8046 TT Equity,<,276.0
1,2317 TT Equity,<,112.5
2,2603 TT Equity,<,36.9
3,3034 TT Equity,<,470.5
4,6531 TT Equity,<,630.0
5,2609 TT Equity,<,26.1
6,5243 TT Equity,<,67.0
7,3661 TT Equity,<,818.0
8,6488 TT Equity,<,693.0
9,2368 TT Equity,<,54.7
10,2108 TT Equity,<,63.1
11,3008 TT Equity,<,3355.0
12,1305 TT Equity,<,29.6
13,6533 TT Equity,<,438.0
14,1309 TT Equity,<,35.0
15,3105 TT Equity,<,364.0
16,2328 TT Equity,<,40.85
17,2610 TT Equity,<,13.35
18,6770 TT Equity,<,64.0
19,3006 TT Equity,<,84.3
20,2344 TT Equity,<,26.95
21,2049 TT Equity,<,402.0
22,2881 TT Equity,<,50.0
23,3037 TT Equity,<,89.6
24,2882 TT Equity,<,42.0
25,3526 TT Equity,<,109.5
26,3711 TT Equity,<,99.8
27,2371 TT Equity,<,27.6
28,2376 TT Equity,<,83.9
29,6491 TT Equity,<,276.0
30,8938 TT Equity,<,61.6
31,1312 TT Equity,<,23.65
32,1314 TT Equity,<,10.8
33,2357 TT Equity,<,309.0
34,6576 TT Equity,<,95.2
35,8924 TT Equity,<,82.5
36,8358 TT Equity,<,56.3
37,1326 TT Equity,<,87.3
38,6670 TT Equity,<,223.0
39,1101 TT Equity,<,42.3
40,1597 TT Equity,<,108.5
41,2027 TT Equity,<,29.3
42,2006 TT Equity,<,37.6
43,2886 TT Equity,<,29.55
44,3529 TT Equity,<,785.0
45,2891 TT Equity,<,20.2
46,1513 TT Equity,<,50.6
47,6712 TT Equity,<,277.0
48,2356 TT Equity,<,24.6
49,8299 TT Equity,<,451.5
50,2002 TT Equity,<,24.65
51,4966 TT Equity,<,1170.0
52,3406 TT Equity,<,478.0
53,1304 TT Equity,<,21.8
54,5269 TT Equity,<,1670.0
55,3042 TT Equity,<,94.0
56,2382 TT Equity,<,84.5
57,2606 TT Equity,<,33.45
58,2353 TT Equity,<,26.3
59,2727 TT Equity,<,154.5
60,1476 TT Equity,<,423.5
61,3260 TT Equity,<,79.5
62,3189 TT Equity,<,91.1
63,5471 TT Equity,<,84.0
64,1313 TT Equity,<,18.0
65,6505 TT Equity,<,98.5
66,3293 TT Equity,<,728.0
67,1303 TT Equity,<,72.6
68,4142 TT Equity,<,56.3
69,2014 TT Equity,<,17.6
70,005930 KS Equity,<,81100.0
71,096040 KS Equity,<,665.0
72,000270 KS Equity,<,79500.0
73,093230 KS Equity,<,398.0
74,005490 KS Equity,<,299500.0
75,009520 KS Equity,<,8170.0
76,068290 KS Equity,<,33750.0
77,007860 KS Equity,<,9090.0
78,051910 KS Equity,<,863000.0
79,105560 KS Equity,<,45500.0
80,005880 KS Equity,<,3380.0
81,126560 KS Equity,<,3680.0
82,095720 KS Equity,<,2545.0
83,006220 KS Equity,<,8700.0
84,011200 KS Equity,<,19700.0
85,055550 KS Equity,<,33700.0
86,068270 KS Equity,<,288500.0
87,086890 KS Equity,<,9250.0
88,009070 KS Equity,<,7480.0
89,042040 KS Equity,<,2480.0
90,010950 KS Equity,<,85000.0
91,028670 KS Equity,<,5830.0
92,019170 KS Equity,<,90800.0
93,004020 KS Equity,<,42050.0
94,010060 KS Equity,<,118000.0
95,004140 KS Equity,<,10200.0
96,086790 KS Equity,<,38300.0
97,011780 KS Equity,<,214500.0
98,048410 KS Equity,<,49100.0
99,028300 KS Equity,<,71200.0
100,347860 KS Equity,<,37250.0
101,028050 KS Equity,<,12700.0
102,185750 KS Equity,<,168500.0
103,009540 KS Equity,<,108000.0
104,043610 KS Equity,<,4925.0
105,277810 KS Equity,<,23100.0
106,248070 KS Equity,<,22850.0
107,053800 KS Equity,<,90500.0
108,096530 KS Equity,<,122800.0
109,298020 KS Equity,<,421000.0
110,022100 KS Equity,<,7500.0
111,047050 KS Equity,<,20750.0
112,352820 KS Equity,<,204500.0
113,011070 KS Equity,<,207500.0
114,047820 KS Equity,<,2330.0
115,001230 KS Equity,<,9180.0
116,086980 KS Equity,<,4900.0
117,051900 KS Equity,<,1490000.0
118,000020 KS Equity,<,14100.0
119,010620 KS Equity,<,52100.0
120,088350 KS Equity,<,3155.0
121,000810 KS Equity,<,179000.0
122,006280 KS Equity,<,346500.0
123,001470 KS Equity,<,3910.0
124,064260 KS Equity,<,7620.0
125,121800 KS Equity,<,10300.0
126,298050 KS Equity,<,290500.0
127,028260 KS Equity,<,118500.0
128,027360 KS Equity,<,4025.0
129,268600 KS Equity,<,126500.0
130,036030 KS Equity,<,11700.0
131,069960 KS Equity,<,86600.0
132,095610 KS Equity,<,31700.0
133,004170 KS Equity,<,285000.0
134,024110 KS Equity,<,8530.0
135,032830 KS Equity,<,77700.0
136,9984 JT Equity,<,9660.0
137,9983 JT Equity,<,93320.0
138,8306 JT Equity,<,560.7
139,7203 JT Equity,<,7840.0
140,6758 JT Equity,<,10920.0
141,4502 JT Equity,<,3782.0
142,8316 JT Equity,<,3761.0
143,8035 JT Equity,<,40420.0
144,6861 JT Equity,<,49710.0
145,6098 JT Equity,<,4887.0
146,6981 JT Equity,<,9006.0
147,6501 JT Equity,<,5102.0
148,8411 JT Equity,<,1551.0
149,6954 JT Equity,<,25550.0
150,1605 JT Equity,<,772.0
151,7267 JT Equity,<,3025.0
152,8698 JT Equity,<,817.0
153,7751 JT Equity,<,2295.5
154,8604 JT Equity,<,634.5
155,5020 JT Equity,<,485.6
156,6367 JT Equity,<,21200.0
157,8001 JT Equity,<,3290.0
158,8058 JT Equity,<,3011.0
159,5401 JT Equity,<,1615.0
160,9433 JT Equity,<,3244.0
161,4063 JT Equity,<,17305.0
162,7752 JT Equity,<,1085.0
163,2914 JT Equity,<,1900.0
164,9434 JT Equity,<,1398.5
165,7741 JT Equity,<,11775.0
166,8031 JT Equity,<,2247.5
167,4452 JT Equity,<,7037.0
168,9432 JT Equity,<,2741.5
169,5713 JT Equity,<,4545.0
170,8766 JT Equity,<,5333.0
171,6502 JT Equity,<,3415.0
172,7004 JT Equity,<,836.0
173,4689 JT Equity,<,598.0
174,3436 JT Equity,<,2356.0
175,7733 JT Equity,<,2300.5
176,6723 JT Equity,<,1127.0
177,9201 JT Equity,<,2462.0
178,8591 JT Equity,<,1797.0
179,6301 JT Equity,<,3222.0
180,4568 JT Equity,<,3062.0
181,4911 JT Equity,<,7945.0
182,9501 JT Equity,<,349.0
183,6701 JT Equity,<,6090.0
184,7201 JT Equity,<,585.7
185,2502 JT Equity,<,4650.0
186,5411 JT Equity,<,1161.0
187,9202 JT Equity,<,2513.0
188,8750 JT Equity,<,1863.5
189,6178 JT Equity,<,930.0
190,6752 JT Equity,<,1393.0
191,6762 JT Equity,<,14610.0
192,6902 JT Equity,<,6579.0
193,3659 JT Equity,<,3320.0
194,4188 JT Equity,<,753.1
195,4503 JT Equity,<,1717.5
196,3382 JT Equity,<,4163.0
197,7211 JT Equity,<,310.0
198,9020 JT Equity,<,7931.0
199,6753 JT Equity,<,1941.0
200,6971 JT Equity,<,7002.0
201,4519 JT Equity,<,4444.0
202,4004 JT Equity,<,2748.0
203,4751 JT Equity,<,6290.0
204,8002 JT Equity,<,810.7
205,9022 JT Equity,<,17050.0
206,9613 JT Equity,<,1680.0
207,6976 JT Equity,<,5170.0
208,5108 JT Equity,<,4263.0
209,8053 JT Equity,<,1550.0
210,6146 JT Equity,<,31750.0
211,8802 JT Equity,<,1820.5
212,4901 JT Equity,<,6070.0
213,8113 JT Equity,<,4324.0
214,4005 JT Equity,<,534.0
215,9101 JT Equity,<,3090.0
216,4543 JT Equity,<,4017.0
217,8308 JT Equity,<,434.8
218,6326 JT Equity,<,2360.0
219,6503 JT Equity,<,1608.0
220,9104 JT Equity,<,3325.0
221,5406 JT Equity,<,729.0
222,941 HK Equity,<,55.0
223,883 HK Equity,<,8.88
224,2318 HK Equity,<,96.25
225,939 HK Equity,<,6.32
226,1398 HK Equity,<,5.26
227,788 HK Equity,<,1.15
228,5 HK Equity,<,45.65
229,1299 HK Equity,<,94.05
230,1288 HK Equity,<,2.93
231,2388 HK Equity,<,26.65
232,728 HK Equity,<,2.53
233,857 HK Equity,<,2.7
234,3968 HK Equity,<,58.1
235,9999 HK Equity,<,161.5
236,992 HK Equity,<,9.3
237,268 HK Equity,<,23.95
238,386 HK Equity,<,4.23
239,2628 HK Equity,<,16.18
240,669 HK Equity,<,112.4
241,2328 HK Equity,<,6.01
242,6098 HK Equity,<,53.5
243,1928 HK Equity,<,35.35
244,288 HK Equity,<,6.85
245,1658 HK Equity,<,5.93
246,3323 HK Equity,<,10.24
247,291 HK Equity,<,55.4
248,1 HK Equity,<,58.05
249,1093 HK Equity,<,8.22
250,1378 HK Equity,<,9.75
251,914 HK Equity,<,49.1
252,1109 HK Equity,<,36.2
253,2319 HK Equity,<,38.8
254,1113 HK Equity,<,45.3
255,960 HK Equity,<,47.3
256,3 HK Equity,<,11.5
257,2 HK Equity,<,73.15
258,708 HK Equity,<,48.35
259,000725 CS Equity,<,6.2
260,000100 CS Equity,<,8.32
261,300146 CS Equity,<,22.73
262,002555 CS Equity,<,28.48
263,002271 CS Equity,<,45.91
264,000963 CS Equity,<,35.47
265,000001 CS Equity,<,21.45
266,000831 CS Equity,<,21.18
267,002647 CS Equity,<,12.6
268,000807 CS Equity,<,9.45
269,002080 CS Equity,<,23.16
270,000591 CS Equity,<,6.93
271,000667 CS Equity,<,1.84
272,000063 CS Equity,<,31.03
273,002378 CS Equity,<,9.16
274,002236 CS Equity,<,22.46
275,000703 CS Equity,<,16.34
276,002145 CS Equity,<,9.18
