,Bloomberg Code,symbol,level
0,2330 TT Equity,>,610.0
1,2303 TT Equity,>,48.1
2,4961 TT Equity,>,217.5
3,2454 TT Equity,>,909.0
4,2327 TT Equity,>,572.0
5,8046 TT Equity,>,282.5
6,3034 TT Equity,>,492.5
7,2308 TT Equity,>,280.0
8,3481 TT Equity,>,17.0
9,6488 TT Equity,>,715.0
10,2610 TT Equity,>,14.55
11,3037 TT Equity,>,93.2
12,3711 TT Equity,>,101.5
13,6415 TT Equity,>,2615.0
14,2492 TT Equity,>,253.5
15,4968 TT Equity,>,580.0
16,2344 TT Equity,>,26.65
17,3661 TT Equity,>,852.0
18,2409 TT Equity,>,19.3
19,3105 TT Equity,>,383.5
20,6533 TT Equity,>,474.0
21,2368 TT Equity,>,59.1
22,2379 TT Equity,>,459.5
23,2049 TT Equity,>,419.5
24,5269 TT Equity,>,1735.0
25,2337 TT Equity,>,41.4
26,3406 TT Equity,>,494.0
27,3006 TT Equity,>,89.6
28,2328 TT Equity,>,44.4
29,8299 TT Equity,>,463.0
30,5483 TT Equity,>,163.5
31,6770 TT Equity,>,71.2
32,4976 TT Equity,>,117.5
33,2014 TT Equity,>,19.1
34,3545 TT Equity,>,103.0
35,2408 TT Equity,>,92.3
36,8086 TT Equity,>,159.0
37,2301 TT Equity,>,59.1
38,5243 TT Equity,>,71.5
39,6278 TT Equity,>,114.5
40,2357 TT Equity,>,317.5
41,8936 TT Equity,>,34.85
42,4938 TT Equity,>,74.7
43,3443 TT Equity,>,415.0
44,3529 TT Equity,>,815.0
45,1590 TT Equity,>,969.0
46,2006 TT Equity,>,40.2
47,2382 TT Equity,>,85.9
48,6271 TT Equity,>,204.0
49,4966 TT Equity,>,1265.0
50,3706 TT Equity,>,30.6
51,3042 TT Equity,>,98.3
52,2395 TT Equity,>,370.5
53,6147 TT Equity,>,74.4
54,3374 TT Equity,>,175.0
55,2371 TT Equity,>,28.75
56,2354 TT Equity,>,71.2
57,3019 TT Equity,>,91.8
58,8358 TT Equity,>,59.2
59,3293 TT Equity,>,757.0
60,2458 TT Equity,>,175.0
61,1312 TT Equity,>,25.95
62,3260 TT Equity,>,83.1
63,6669 TT Equity,>,860.0
64,005930 KS Equity,>,81900.0
65,000660 KS Equity,>,143000.0
66,096040 KS Equity,>,914.0
67,011200 KS Equity,>,22300.0
68,035720 KS Equity,>,443000.0
69,035420 KS Equity,>,386000.0
70,006400 KS Equity,>,682000.0
71,000270 KS Equity,>,83900.0
72,005490 KS Equity,>,326500.0
73,051910 KS Equity,>,875000.0
74,105560 KS Equity,>,52700.0
75,096770 KS Equity,>,253500.0
76,005380 KS Equity,>,237000.0
77,028670 KS Equity,>,6180.0
78,068270 KS Equity,>,308500.0
79,043610 KS Equity,>,6340.0
80,066570 KS Equity,>,150000.0
81,055550 KS Equity,>,36050.0
82,053030 KS Equity,>,28850.0
83,068290 KS Equity,>,42600.0
84,048410 KS Equity,>,52100.0
85,005880 KS Equity,>,3880.0
86,093230 KS Equity,>,442.0
87,091990 KS Equity,>,130300.0
88,041190 KS Equity,>,5100.0
89,009520 KS Equity,>,10100.0
90,003670 KS Equity,>,164000.0
91,009150 KS Equity,>,196500.0
92,012330 KS Equity,>,311500.0
93,052420 KS Equity,>,4065.0
94,086790 KS Equity,>,41200.0
95,112610 KS Equity,>,66100.0
96,011170 KS Equity,>,325500.0
97,011780 KS Equity,>,238500.0
98,045660 KS Equity,>,34050.0
99,323990 KS Equity,>,104800.0
100,004020 KS Equity,>,45050.0
101,207940 KS Equity,>,723000.0
102,019170 KS Equity,>,98900.0
103,285130 KS Equity,>,317000.0
104,034730 KS Equity,>,256500.0
105,006220 KS Equity,>,10000.0
106,244460 KS Equity,>,32950.0
107,009830 KS Equity,>,45000.0
108,000990 KS Equity,>,54500.0
109,036570 KS Equity,>,942000.0
110,007860 KS Equity,>,12950.0
111,336260 KS Equity,>,52700.0
112,294090 KS Equity,>,66400.0
113,006280 KS Equity,>,376500.0
114,010060 KS Equity,>,129500.0
115,095720 KS Equity,>,3185.0
116,069960 KS Equity,>,90700.0
117,008770 KS Equity,>,85100.0
118,028260 KS Equity,>,121500.0
119,004140 KS Equity,>,10950.0
120,322310 KS Equity,>,58100.0
121,126560 KS Equity,>,5180.0
122,009070 KS Equity,>,9980.0
123,034220 KS Equity,>,22400.0
124,090430 KS Equity,>,241500.0
125,352820 KS Equity,>,213500.0
126,036540 KS Equity,>,8890.0
127,051900 KS Equity,>,1544000.0
128,086280 KS Equity,>,195500.0
129,015760 KS Equity,>,23250.0
130,032830 KS Equity,>,81500.0
131,024110 KS Equity,>,9000.0
132,095700 KS Equity,>,100300.0
133,004170 KS Equity,>,295500.0
134,139480 KS Equity,>,180500.0
135,326030 KS Equity,>,113500.0
136,011070 KS Equity,>,212000.0
137,033180 KS Equity,>,4400.0
138,028300 KS Equity,>,77400.0
139,047050 KS Equity,>,22350.0
140,086890 KS Equity,>,12000.0
141,086520 KS Equity,>,70500.0
142,010950 KS Equity,>,89400.0
143,347860 KS Equity,>,38950.0
144,298050 KS Equity,>,326500.0
145,008350 KS Equity,>,4480.0
146,185750 KS Equity,>,188000.0
147,064260 KS Equity,>,7930.0
148,003490 KS Equity,>,27750.0
149,003000 KS Equity,>,24500.0
150,9984 JT Equity,>,10155.0
151,7974 JT Equity,>,61530.0
152,9983 JT Equity,>,96380.0
153,8306 JT Equity,>,594.2
154,6758 JT Equity,>,11225.0
155,6594 JT Equity,>,13195.0
156,8035 JT Equity,>,42490.0
157,6861 JT Equity,>,50200.0
158,8316 JT Equity,>,3997.0
159,8698 JT Equity,>,909.0
160,6920 JT Equity,>,12340.0
161,4502 JT Equity,>,3950.0
162,2413 JT Equity,>,8195.0
163,6981 JT Equity,>,9124.0
164,6752 JT Equity,>,1402.5
165,9501 JT Equity,>,394.0
166,6954 JT Equity,>,26165.0
167,7267 JT Equity,>,3268.0
168,6367 JT Equity,>,21880.0
169,6501 JT Equity,>,5339.0
